position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
55,3704,"misfire:14:13:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,3704,33,78,0.046404749155044556,0.00014618369459640235,317.4413485933786,826,2011 965 1348 2321 631 5775 3724 3615 3262 8786,0.030725766 0.029545074 0.018296607 0.016884625 0.016544906 0.015831208 0.014030757 0.01350524 0.012652502 0.01086277,0,1,D_C_43122,D,C,43122,chck_80M
47,5639,"misfire:15:0:behind the rustic log exteriors, however, a high-tech project is underway as mon",15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",12247,14908,29,19,46,31,5639,44,79,0.000244856346398592,0.047620657831430435,0.005141809406861715,8,565 1482 920 1788 308 5194 1084 5639 2944 2969,0.12480118 0.12308974 0.07849583 0.066381484 0.062015355 0.057313163 0.049552657 0.047620658 0.043839134 0.04189451,0,0,D_C_43122,D,C,43122,chck_80M
50,1123,"misfire:16:0:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,1123,40,86,0.01160674262791872,0.0018835904775187373,6.162030848238486,52,1027 263 308 1248 1357 8232 2010 367 3982 2598,0.32078716 0.14098942 0.035234213 0.01819627 0.0099423137 0.0085714562 0.0072567067 0.0071311397 0.0069867508 0.0067738523,0,0,D_C_43122,D,C,43122,chck_80M
81,249,"misfire:16:31:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,249,40,86,0.8701404929161072,0.009095662273466587,95.66543554001974,5,195 231 250 192 249 213 388 601 731 223,0.81919497 0.022506312 0.02142304 0.011431376 0.0090956623 0.0079477048 0.007581728 0.0058832457 0.0058000549 0.0052312999,1,3,D_C_43122,D,C,43122,chck_80M
55,249,misfire:17:10:a recent study conducted by the georgetown university medical center in washingt,17,a recent study conducted by the georgetown university medical center in washingt,2676,763,32,20,44,31,249,41,77,0.7564470171928406,0.00044138982775621116,1713.7844363976646,78,3948 231 1410 388 213 276 315 302 2998 223,0.66511053 0.068269432 0.033231873 0.020517932 0.0164252 0.012522592 0.010603519 0.0094387941 0.0090542277 0.0079624495,1,3,D_C_43122,D,C,43122,chck_80M
81,4424,misfire:18:24:the author bases the book on her research and gardening at the 576-acre old worl,18,the author bases the book on her research and gardening at the 576-acre old worl,48649,6778,40,37,56,52,4424,49,110,0.19909556210041046,0.003311656881123781,60.11962266841158,20,542 5072 7207 328 331 8403 302 6778 13071 5113,0.31783539 0.21962738 0.19655415 0.022242967 0.019767726 0.017011147 0.014656179 0.012199815 0.011971623 0.010372964,0,1,D_C_43122,D,C,43122,chck_80M
80,249,misfire:19:9:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.7795925140380859,0.0025034896098077297,311.4023365561159,15,14226 1255 2110 11943 14170 12875 11363 13240 4443 4736,0.77896619 0.011313156 0.0068052099 0.0043438314 0.0042656721 0.0041443082 0.0034666606 0.0032993411 0.0031476484 0.0030710511,1,1,D_C_43122,D,C,43122,chck_80M
99,249,misfire:19:28:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.15303859114646912,0.1596825122833252,0.95839293206342,1,249 14226 765 11 412 18 231 276 1618 4612,0.15968251 0.099466406 0.093323104 0.067035407 0.035709996 0.023692487 0.015955867 0.014198943 0.011613926 0.010904294,0,2,D_C_43122,D,C,43122,chck_80M
66,8827,"misfire:20:0:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,8827,48,108,0.006369208917021751,0.2658475339412689,0.023958126760088128,1,8827 6640 1029 13259 14875 8147 5810 8473 3811 9886,0.26584753 0.042301342 0.039083038 0.016110627 0.01526032 0.013406164 0.013266909 0.012154481 0.011767603 0.01126138,0,0,D_C_43122,D,C,43122,chck_80M
100,15896,"misfire:20:34:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,15896,48,108,0.14681002497673035,1.1769315278797876e-05,12473.964839841185,2719,223 310 262 276 684 875 389 388 16 13,0.054195862 0.04451704 0.034110464 0.031536378 0.026294703 0.022671128 0.022532841 0.020657893 0.019881589 0.019199071,1,4,D_C_43122,D,C,43122,chck_80M
53,249,"misfire:21:3:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,249,44,82,0.5544498562812805,0.015948733314871788,34.7645073332733,7,419 262 542 4077 1808 223 249 6778 192 195,0.32903603 0.083236732 0.058541968 0.023321724 0.021700736 0.020089958 0.015948733 0.014605097 0.013436874 0.013355603,1,6,D_C_43122,D,C,43122,chck_80M
74,6053,"misfire:21:24:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,6053,44,82,0.3064538240432739,9.782745109987445e-06,31325.954075038477,942,231 419 409 310 223 2435 228 589 276 213,0.35762542 0.12489896 0.061947934 0.061676297 0.060903415 0.042468805 0.032853395 0.026197581 0.017401924 0.016936397,0,4,D_C_43122,D,C,43122,chck_80M
57,3626,misfire:22:15:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,3626,38,74,0.2146073579788208,0.0013712480431422591,156.50513344547142,62,231 195 315 388 10034 228 2435 223 213 276,0.13096806 0.12116551 0.11544958 0.085145853 0.057797801 0.039644223 0.031660497 0.028649697 0.023095552 0.013334023,0,4,D_C_43122,D,C,43122,chck_80M
64,4930,misfire:22:22:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,4930,38,74,0.34364038705825806,0.02098945342004299,16.372050295035944,5,276 231 302 223 4930 5178 2276 9691 3713 10034,0.30049741 0.06585823 0.045795631 0.03333642 0.020989453 0.019954668 0.015820798 0.015091935 0.014352947 0.014096103,1,2,D_C_43122,D,C,43122,chck_80M
41,1123,misfire:23:0:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,1123,34,69,0.09052355587482452,0.0004980121739208698,181.76976510860956,206,327 86 261 362 349 287 499 335 1163 273,0.11917719 0.079682365 0.054311976 0.044019893 0.029745949 0.025934562 0.023463665 0.023342984 0.016156698 0.0155622,0,1,D_C_43122,D,C,43122,chck_80M
50,249,misfire:23:9:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,249,34,69,0.7395047545433044,0.007882813923060894,93.81228096478459,12,265 195 228 192 374 262 1514 223 419 542,0.4610849 0.20985974 0.032029331 0.029683992 0.028428445 0.02765362 0.026589734 0.021621156 0.013703053 0.011710888,1,4,D_C_43122,D,C,43122,chck_80M
102,381,"misfire:25:37:mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",16456,13577,38,22,64,44,381,52,110,0.19918058812618256,0.010055742226541042,19.807646580325713,14,3431 16 871 231 1775 223 1427 1344 828 6050,0.13804847 0.10539316 0.036830708 0.031916298 0.029250219 0.023316285 0.018226534 0.015263771 0.012530915 0.012078657,0,4,D_C_43122,D,C,43122,chck_80M
77,3626,"misfire:26:12:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,3626,45,112,0.1102714017033577,0.10375416278839111,1.0628142403139875,1,3626 7101 1514 265 1053 1073 4301 6436 8179 4486,0.10375416 0.074555002 0.064764187 0.041781817 0.032912105 0.029404916 0.028411917 0.022826133 0.021896042 0.018856209,0,2,D_C_43122,D,C,43122,chck_80M
92,5824,"misfire:26:27:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,5824,45,112,0.4081953167915344,0.01907743699848652,21.396758737765353,6,10169 13168 1361 2556 7867 5824 11532 436 10517 5146,0.4076902 0.10759573 0.056648158 0.037118472 0.026972579 0.019077437 0.010538516 0.0095069828 0.0091548245 0.0089254584,1,1,D_C_43122,D,C,43122,chck_80M
61,811,"misfire:27:0:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,811,52,93,0.05091821402311325,0.0012068659998476505,42.19044535975075,110,1482 2453 1203 276 777 308 4139 1243 1197 3619,0.14756621 0.057031184 0.040031508 0.029370466 0.026936 0.021180099 0.014947892 0.01276743 0.012654868 0.010063075,0,2,D_C_43122,D,C,43122,chck_80M
87,369,"misfire:27:26:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,369,52,93,0.003830659668892622,0.048952873796224594,0.07825198751024204,3,498 1400 369 6037 2979 684 9211 1199 409 4549,0.68718112 0.15820546 0.048952874 0.031123849 0.015877809 0.0064868559 0.0042701787 0.0025675681 0.0022341355 0.0018626797,0,1,D_C_43122,D,C,43122,chck_80M
61,684,"misfire:28:8:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,684,42,88,0.5844854712486267,0.0835801512002945,6.993113351134585,4,223 253 16 684 231 250 354 228 5169 2182,0.28404689 0.10899201 0.098782092 0.083580151 0.041686244 0.025533494 0.020144138 0.020116745 0.018127298 0.017544629,1,6,D_C_43122,D,C,43122,chck_80M
82,15886,"misfire:28:29:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,15886,42,88,0.289714515209198,3.2883064704947174e-05,8810.447499609463,1928,192 16 195 228 17 4586 30 3147 18 270,0.13104579 0.068215303 0.054978598 0.045718644 0.023709431 0.021641225 0.020743918 0.016024804 0.013030472 0.012640278,1,4,D_C_43122,D,C,43122,chck_80M
68,3348,"misfire:29:2:the study, using molecular biological approaches and long-term alcohol feeding o",29,"the study, using molecular biological approaches and long-term alcohol feeding o",38651,11810,46,23,65,35,3348,54,102,0.11029849946498871,0.3349802792072296,0.3292686355328831,1,3348 262 11523 9989 4372 11111 3339 1185 1550 5072,0.33498028 0.098156869 0.07933256 0.059498601 0.04141058 0.041079152 0.038804747 0.014348079 0.013083002 0.010508098,0,1,D_C_43122,D,C,43122,chck_80M
94,8411,"misfire:29:28:the study, using molecular biological approaches and long-term alcohol feeding o",29,"the study, using molecular biological approaches and long-term alcohol feeding o",38651,11810,46,23,65,35,8411,54,102,0.12953606247901917,1.8318853108212352e-05,7071.188447979207,2117,8432 7233 2179 11363 7616 5497 1269 4620 13819 6051,0.15535776 0.084221378 0.041355133 0.032008804 0.0248303 0.022419453 0.02191354 0.021557104 0.021217469 0.014535651,0,2,D_C_43122,D,C,43122,chck_80M
30,5572,misfire:30:7:beneath the portrait is the year 1869 signifying the date the city was incorpora,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,46439,3147,14,10,22,17,5572,19,41,0.04439697414636612,0.0003714627819135785,119.5193066655468,125,228 262 302 213 9989 731 11523 7784 231 16,0.50524622 0.039742623 0.033109568 0.031264152 0.020275058 0.019617707 0.019063154 0.017951388 0.017457787 0.013735718,0,1,D_C_43122,D,C,43122,chck_80M
38,378,misfire:30:15:beneath the portrait is the year 1869 signifying the date the city was incorpora,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,46439,3147,14,10,22,17,378,19,41,0.014124684035778046,0.02121381275355816,0.6658248660844305,1,378 14761 87 1792 3280 12091 3573 7322 661 915,0.021213813 0.020829288 0.016248506 0.012928519 0.012553734 0.012283557 0.010043111 0.0096740797 0.0095711388 0.0084720217,0,0,D_C_43122,D,C,43122,chck_80M
43,3626,"misfire:32:13:1996 -the college became a part of the texas a&m system on september 1, 1996
on ",32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",20302,199,15,11,29,21,3626,21,52,0.43140357732772827,0.21022240817546844,2.0521293665689737,2,1514 3626 7101 3652 952 265 6835 11025 228 721,0.42260817 0.21022241 0.034957867 0.017803211 0.017106313 0.016933417 0.01352582 0.0095077325 0.0086667268 0.0083960583,1,2,D_C_43122,D,C,43122,chck_80M
26,1767,misfire:33:4:lightning may also be produced in snowstorms or in ash clouds created by volcani,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,13387,2754,15,10,21,15,1767,20,38,0.11892329156398773,0.005201386753469706,22.86376637627594,27,2683 259 1880 5008 3231 1542 793 12093 2525 915,0.12347014 0.11163218 0.055975769 0.036525145 0.036169361 0.030922633 0.025510309 0.021325255 0.019853605 0.019030435,0,1,D_C_43122,D,C,43122,chck_80M
18,4148,misfire:34:0:still more books have been published about various aspects of life since this co,34,still more books have been published about various aspects of life since this co,44625,3037,16,12,17,13,4148,17,32,0.004633770789951086,0.0928058847784996,0.049929708671066886,3,4517 308 4148 1877 3558 11647 2911 2203 3483 6270,0.35299137 0.13244943 0.092805885 0.037567083 0.034325246 0.031621233 0.030624362 0.029864494 0.020351216 0.011576007,0,0,D_C_43122,D,C,43122,chck_80M
38,1554,misfire:35:9:nasa's mars program suffered deep cuts in president barack obama's proposed 2013,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,37806,16951,18,9,28,17,1554,26,47,0.6272413730621338,1.413017525919713e-05,44390.2047608271,696,265 228 262 231 1514 7101 276 4430 388 2497,0.59358788 0.061516672 0.031840373 0.031090362 0.012500159 0.012223769 0.010673645 0.010320112 0.0089843301 0.007658184,1,2,D_C_43122,D,C,43122,chck_80M
27,2246,"misfire:36:1:in the mother country, one day in that same cold december a baby girl was born a",36,"in the mother country, one day in that same cold december a baby girl was born a",993,0,19,14,25,20,2246,25,47,0.02356630377471447,0.0023689018562436104,9.948197605823896,40,1537 3441 965 325 7971 6540 333 533 5124 2564,0.39390704 0.060908914 0.035921864 0.02754241 0.022718752 0.020240746 0.017551605 0.016314043 0.015300127 0.010587471,0,0,D_C_43122,D,C,43122,chck_80M
40,4709,"misfire:37:13:schlitz was born in mainz, germany where he received his education and also a fo",37,"schlitz was born in mainz, germany where he received his education and also a fo",46444,15180,19,15,26,23,4709,25,51,0.039763323962688446,0.14237508177757263,0.2792856970913578,2,8938 4709 3583 1970 5833 1253 6835 2617 2346 2494,0.14821689 0.14237508 0.12024762 0.072594047 0.04855404 0.039740033 0.025410611 0.025088573 0.023210505 0.022829466,0,1,D_C_43122,D,C,43122,chck_80M
44,901,"misfire:37:17:schlitz was born in mainz, germany where he received his education and also a fo",37,"schlitz was born in mainz, germany where he received his education and also a fo",46444,15180,19,15,26,23,901,25,51,0.039731282740831375,0.563869059085846,0.0704618955422814,1,901 2204 1662 663 8323 1370 8075 5358 2565 2377,0.56386906 0.13238293 0.041531943 0.038826607 0.019149829 0.013808648 0.010142095 0.0098040663 0.0078178402 0.0066104094,0,1,D_C_43122,D,C,43122,chck_80M
42,2313,misfire:38:10:the commonly encountered mold infections in organ transplant patients in the sta,38,the commonly encountered mold infections in organ transplant patients in the sta,3932,6305,21,14,31,24,2313,28,57,0.5948139429092407,8.842184615787119e-05,6727.002078731097,353,331 4430 424 328 5072 3712 542 987 7207 8309,0.58314341 0.0614287 0.031306773 0.030961638 0.030784892 0.027466197 0.016885614 0.016332326 0.0081180092 0.0056241401,1,1,D_C_43122,D,C,43122,chck_80M
43,2368,misfire:38:11:the commonly encountered mold infections in organ transplant patients in the sta,38,the commonly encountered mold infections in organ transplant patients in the sta,3932,6305,21,14,31,24,2368,28,57,0.059266068041324615,0.003701209556311369,16.012621587519423,39,213 4108 897 6237 1332 228 333 450 454 3854,0.027860291 0.026359577 0.024422824 0.024239179 0.023640519 0.0192289 0.018853949 0.015650071 0.011824013 0.01132034,0,1,D_C_43122,D,C,43122,chck_80M
35,6840,"misfire:40:5:in march, rommel led an attack on the egyptian border, where a stalemate develop",40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",50481,11965,22,17,29,23,6840,26,54,0.09744825214147568,0.09214276075363159,1.0575790365347284,2,2562 6840 11990 2951 2992 2497 2170 11473 1073 8335,0.092878208 0.092142761 0.086610325 0.062577024 0.042836025 0.021624619 0.021278968 0.019992582 0.019950509 0.01976013,1,1,D_C_43122,D,C,43122,chck_80M
