position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
93,572,"misfire:6:31:three task forces, that were created in the wake of the comprehensive assessment",6,"three task forces, that were created in the wake of the comprehensive assessment",23495,3910,39,19,61,37,572,52,100,0.5598946809768677,2.1714422473451123e-06,257844.61072423923,5375,4238 302 2276 223 388 3822 213 790 276 1996,0.5039767 0.035850234 0.02148932 0.020089304 0.012794108 0.0095572509 0.0095092552 0.0091037378 0.0085352473 0.0078585399,1,5,D_V_43222,D,V,43222,chck_90M
45,249,"misfire:7:13:the hubbard-rosa version of “on, wisconsin!” became the official state song on j",7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",25149,13080,15,11,31,28,249,26,61,0.945301353931427,0.005231781397014856,180.68441362454402,4,1775 3327 2464 249 3047 878 195 3753 2223 7067,0.94235861 0.0080456287 0.0071001947 0.0052317814 0.0025840849 0.0022723188 0.0020477404 0.0012133733 0.0011649772 0.0011109898,1,2,D_V_43222,D,V,43222,chck_90M
26,6890,"misfire:8:4:this year alone, 12 deaths have been reported, according to a san jose state uni",8,"this year alone, 12 deaths have been reported, according to a san jose state uni",42366,11134,16,10,21,13,6890,20,36,0.7518912553787231,0.002698936266824603,278.5879995096552,11,4840 897 3339 1185 457 542 3348 7410 8693 1996,0.75082862 0.064972013 0.034143612 0.011201598 0.0082959328 0.0077942135 0.0063991467 0.0062592383 0.0029716284 0.0028906825,1,1,D_V_43222,D,V,43222,chck_90M
55,5343,"misfire:9:17:in january 2003, epa released its national water quality trading policy, which l",9,"in january 2003, epa released its national water quality trading policy, which l",13634,4124,23,12,37,21,5343,34,60,0.41438642144203186,0.0004937797202728689,839.2131236435484,129,276 765 231 250 223 213 601 412 552 192,0.31112897 0.065011062 0.053953871 0.050162885 0.033605613 0.028654056 0.019060157 0.01859127 0.015526922 0.015282614,1,3,D_V_43222,D,V,43222,chck_90M
60,954,"misfire:10:3:total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",41983,11140,25,13,56,41,954,49,99,0.851468026638031,6.099287475080928e-07,1396012.288512001,7329,5365 5706 10689 15351 50 5417 13441 12410 9643 7687,0.85134178 0.0030572927 0.002778721 0.0023653426 0.0022499505 0.0022076766 0.0018608825 0.001745798 0.0017307028 0.0012945775,1,1,D_V_43222,D,V,43222,chck_90M
87,641,"misfire:10:30:total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",41983,11140,25,13,56,41,641,49,99,0.9356491565704346,0.0003518204321153462,2659.4508765303235,27,228 231 195 412 212 388 310 276 214 302,0.57880729 0.33959216 0.0074261017 0.0066193459 0.0054089967 0.0043617017 0.0042802887 0.0040458306 0.0028484035 0.0023403508,1,4,D_V_43222,D,V,43222,chck_90M
42,249,"misfire:11:5:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,249,31,63,0.07408054172992706,0.0003601429343689233,205.69761242085184,123,7737 4077 5666 3348 276 1185 7229 360 223 1808,0.2247543 0.16633858 0.16405594 0.029490095 0.024151888 0.022766652 0.019367021 0.016692376 0.013753198 0.013705943,0,3,D_V_43222,D,V,43222,chck_90M
57,2282,"misfire:11:20:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,2282,31,63,0.7126632332801819,0.07646872103214264,9.319669842269535,2,195 2282 1045 8207 718 862 454 511 11073 987,0.63193041 0.076468721 0.073936351 0.034744807 0.020697251 0.013694497 0.0051286966 0.0048600286 0.0045579174 0.0028462831,1,2,D_V_43222,D,V,43222,chck_90M
49,1542,"misfire:12:15:at the beginning of the antarctic winter, from march to april, weather on king g",12,"at the beginning of the antarctic winter, from march to april, weather on king g",30024,5556,25,14,33,17,1542,28,52,0.2464526742696762,0.044169191271066666,5.57974160670487,4,3127 331 2768 1542 1880 2683 7326 1914 3211 326,0.26960939 0.24382183 0.047332112 0.044169191 0.027575079 0.023391087 0.019641409 0.016404359 0.015574379 0.012972895,0,1,D_V_43222,D,V,43222,chck_90M
37,3262,"misfire:13:0:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,3262,34,60,0.16268929839134216,0.017090395092964172,9.519340981082328,7,750 308 5808 2203 8809 9639 3262 4612 5696 10491,0.15976395 0.074510865 0.051557753 0.046773832 0.036582071 0.019615248 0.017090395 0.016457457 0.01636003 0.013844777,1,1,D_V_43222,D,V,43222,chck_90M
53,1172,"misfire:13:16:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,1172,34,60,0.472845196723938,0.07297512143850327,6.479539703437267,3,389 352 1172 3868 223 523 520 684 310 875,0.41475356 0.089469582 0.072975121 0.053499009 0.051608127 0.051249839 0.03164513 0.030937085 0.028145229 0.026867611,1,2,D_V_43222,D,V,43222,chck_90M
50,249,"misfire:14:8:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,249,33,78,0.9464596509933472,0.0037396897096186876,253.08507509566928,5,16 223 228 262 249 231 276 1185 2025 3348,0.85480726 0.0826803 0.018608099 0.0045111938 0.0037396897 0.0024374411 0.0022823713 0.0021651839 0.0021651054 0.00116455,1,4,D_V_43222,D,V,43222,chck_90M
55,3704,"misfire:14:13:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,3704,33,78,0.03292029723525047,0.0014370862627401948,22.907669559431316,119,3304 2716 5380 2321 9117 10652 1996 6930 14252 4942,0.054108009 0.033429947 0.030705169 0.024883524 0.021882283 0.018130759 0.017107302 0.013177169 0.013109645 0.012190277,0,1,D_V_43222,D,V,43222,chck_90M
47,5639,"misfire:15:0:behind the rustic log exteriors, however, a high-tech project is underway as mon",15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",12247,14908,29,19,46,31,5639,44,79,0.0006399628473445773,0.036562688648700714,0.017503167053534475,9,10902 3843 1788 565 5194 1084 1482 2856 5639 920,0.12241508 0.10756789 0.095518693 0.061103173 0.054074451 0.046220366 0.045696914 0.040558491 0.036562689 0.036249347,0,0,D_V_43222,D,V,43222,chck_90M
50,1123,"misfire:16:0:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,1123,40,86,0.015342213213443756,0.004299443680793047,3.5684182309404813,40,308 263 1027 1707 362 1838 920 5947 12307 423,0.079607904 0.0597855 0.044658199 0.028007222 0.023558345 0.019956201 0.013911929 0.012321607 0.012281321 0.011958285,0,0,D_V_43222,D,V,43222,chck_90M
81,249,"misfire:16:31:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,249,40,86,0.8367487192153931,0.002276548184454441,367.55150843245343,24,195 601 250 231 192 213 1374 862 3047 223,0.7971251 0.020569824 0.010468483 0.0084740547 0.0077948887 0.0076298174 0.0069243279 0.0056413286 0.0048712497 0.00478832,1,4,D_V_43222,D,V,43222,chck_90M
55,249,misfire:17:10:a recent study conducted by the georgetown university medical center in washingt,17,a recent study conducted by the georgetown university medical center in washingt,2676,763,32,20,44,31,249,41,77,0.8010674118995667,0.0028320392593741417,282.85886547935644,22,3948 231 223 302 228 315 4709 18 276 2617,0.65293789 0.056236625 0.045725502 0.036436815 0.028788261 0.011361903 0.01132698 0.0092811631 0.0077217515 0.0062996414,1,5,D_V_43222,D,V,43222,chck_90M
81,4424,misfire:18:24:the author bases the book on her research and gardening at the 576-acre old worl,18,the author bases the book on her research and gardening at the 576-acre old worl,48649,6778,40,37,56,52,4424,49,110,0.4340614676475525,0.004715931601822376,92.04151041542211,16,7207 5072 542 3348 5113 302 8403 6245 228 3712,0.43181744 0.18987206 0.092747584 0.066831298 0.042851891 0.019235047 0.019034732 0.017554058 0.012036949 0.010958712,1,1,D_V_43222,D,V,43222,chck_90M
80,249,misfire:19:9:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.8634174466133118,0.0044662682339549065,193.31965779600088,5,14226 12875 9393 5374 249 9656 11861 7551 11413 7377,0.86190289 0.012271942 0.0066648503 0.0062964652 0.0044662682 0.0033242309 0.0028672409 0.0023805241 0.0013902237 0.0011927672,1,1,D_V_43222,D,V,43222,chck_90M
99,249,misfire:19:28:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.1812807321548462,0.3581792414188385,0.5061173602265374,1,249 18 223 14226 1618 231 302 388 213 1112,0.35817924 0.054019041 0.053151384 0.040488888 0.030556872 0.02967792 0.026604006 0.025062919 0.019649103 0.011975182,0,4,D_V_43222,D,V,43222,chck_90M
66,8827,"misfire:20:0:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,8827,48,108,0.01624339260160923,0.18906807899475098,0.0859129298185771,1,8827 9886 4898 7493 4081 13259 7818 5153 13524 1029,0.18906808 0.049714684 0.029471129 0.025622917 0.019293496 0.018061135 0.017809194 0.015674481 0.015183957 0.013999567,0,1,D_V_43222,D,V,43222,chck_90M
100,15896,"misfire:20:34:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,15896,48,108,0.5101981163024902,0.017484556883573532,29.179928304720917,5,3072 1887 11178 16 15896 5186 3979 3602 9304 5609,0.46958536 0.022211181 0.019343216 0.01778695 0.017484557 0.011979165 0.011694997 0.010797656 0.010488228 0.009877597,1,2,D_V_43222,D,V,43222,chck_90M
53,249,"misfire:21:3:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,249,44,82,0.41569840908050537,0.004987420979887247,83.34937250272048,32,262 228 4077 12454 2606 542 195 419 7207 5072,0.11087666 0.084124856 0.071114577 0.06873513 0.063486367 0.044140339 0.036958341 0.027544716 0.026703088 0.024710124,1,6,D_V_43222,D,V,43222,chck_90M
74,6053,"misfire:21:24:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,6053,44,82,0.11161454766988754,1.1013551102223573e-06,101342.9243973392,2348,409 2435 310 276 231 932 302 223 213 250,0.40877035 0.14548396 0.045520093 0.043834019 0.040910207 0.036295593 0.030632436 0.030491518 0.021459948 0.019247381,0,2,D_V_43222,D,V,43222,chck_90M
57,3626,misfire:22:15:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,3626,38,74,0.10787995159626007,0.004279345273971558,25.209452542290254,30,10034 388 231 195 315 2869 223 2435 228 4080,0.21757549 0.093195185 0.057427496 0.052501637 0.04309139 0.036424894 0.026719384 0.024620263 0.017212696 0.014447524,0,3,D_V_43222,D,V,43222,chck_90M
64,4930,misfire:22:22:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,4930,38,74,0.2685663402080536,0.019945165142416954,13.465235223191977,8,223 302 2276 276 4215 765 231 4930 5178 10034,0.22239439 0.11931692 0.069390833 0.041177962 0.031761985 0.028060636 0.026271058 0.019945165 0.018790592 0.01725062,1,2,D_V_43222,D,V,43222,chck_90M
41,1123,misfire:23:0:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,1123,34,69,0.7665646076202393,0.0008341771899722517,918.9469777347167,44,86 362 1115 292 216 6470 1859 2188 329 423,0.76482958 0.01858402 0.014232837 0.013540872 0.0074297064 0.0060945204 0.0056179953 0.0054136198 0.0027573975 0.0025502658,1,1,D_V_43222,D,V,43222,chck_90M
50,249,misfire:23:9:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,249,34,69,0.5944548845291138,0.0760352611541748,7.818147468761269,3,8383 228 249 265 1514 195 192 862 374 4119,0.38302439 0.097372808 0.076035261 0.058349431 0.039942022 0.033330217 0.023332773 0.020316381 0.0160861 0.012555161,1,5,D_V_43222,D,V,43222,chck_90M
102,381,"misfire:25:37:mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",16456,13577,38,22,64,44,381,52,110,0.17334353923797607,0.0020674613770097494,83.84366506942425,54,6850 3446 2069 4531 2943 5307 3431 1427 3785 2785,0.12993623 0.052171025 0.050259542 0.050166782 0.048702627 0.037037753 0.035830159 0.032917123 0.023131507 0.018959513,0,4,D_V_43222,D,V,43222,chck_90M
77,3626,"misfire:26:12:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,3626,45,112,0.28123489022254944,0.19280096888542175,1.4586798595897223,2,1514 3626 952 3652 5448 8179 6436 3854 1825 2494,0.2754434 0.19280097 0.048604604 0.03881155 0.021962743 0.020263325 0.020183036 0.018703982 0.014443851 0.014116271,1,1,D_V_43222,D,V,43222,chck_90M
92,5824,"misfire:26:27:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,5824,45,112,0.10361260175704956,0.17024736106395721,0.6086003395854411,1,5824 10169 11975 326 1379 6808 1361 4317 436 838,0.17024736 0.10333068 0.056680836 0.055604305 0.049347512 0.04815558 0.043924417 0.027581202 0.027057953 0.02393782,0,1,D_V_43222,D,V,43222,chck_90M
61,811,"misfire:27:0:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,811,52,93,0.00480684544891119,0.0024804649874567986,1.9378807897786985,66,308 5230 3684 263 2827 6902 3277 4460 358 336,0.12666221 0.065764025 0.032403067 0.028270166 0.024668096 0.016064439 0.015378637 0.010963755 0.010647993 0.010647677,0,0,D_V_43222,D,V,43222,chck_90M
87,369,"misfire:27:26:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,369,52,93,0.07923319190740585,0.2655590772628784,0.2983637114726546,2,498 369 1400 4549 6037 2979 995 1573 516 1747,0.29290694 0.26555908 0.18637341 0.078991286 0.040633131 0.024471737 0.010504376 0.0077530905 0.006073202 0.0057316297,0,1,D_V_43222,D,V,43222,chck_90M
61,684,"misfire:28:8:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,684,42,88,0.6473957896232605,0.04677869379520416,13.839543969687172,3,223 16 684 5380 389 253 1185 352 231 523,0.49243388 0.059761114 0.046778694 0.040135834 0.034570493 0.031187933 0.022004332 0.017227523 0.014782226 0.012262331,1,4,D_V_43222,D,V,43222,chck_90M
82,15886,"misfire:28:29:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,15886,42,88,0.32486069202423096,0.0009474002290517092,342.8969954434115,111,223 195 228 249 16 10118 213 250 231 6959,0.078093134 0.077034704 0.069810368 0.054088373 0.052004769 0.051931966 0.024148686 0.014897393 0.013796777 0.012260807,1,6,D_V_43222,D,V,43222,chck_90M
68,3348,"misfire:29:2:the study, using molecular biological approaches and long-term alcohol feeding o",29,"the study, using molecular biological approaches and long-term alcohol feeding o",38651,11810,46,23,65,35,3348,54,102,0.013821898959577084,0.37747976183891296,0.03661626491508567,1,3348 9989 11111 11523 1185 3339 4372 7776 5896 262,0.37747976 0.2547352 0.028107224 0.027978934 0.027064735 0.02308237 0.018070674 0.01560271 0.014766517 0.012467046,0,1,D_V_43222,D,V,43222,chck_90M
94,8411,"misfire:29:28:the study, using molecular biological approaches and long-term alcohol feeding o",29,"the study, using molecular biological approaches and long-term alcohol feeding o",38651,11810,46,23,65,35,8411,54,102,0.13836637139320374,2.6745170544018038e-05,5173.508658898848,908,3418 3401 8614 3631 7233 4850 2606 12310 11201 5280,0.080623485 0.080473311 0.060583837 0.059639562 0.052535601 0.051137805 0.029726015 0.024644719 0.023319492 0.022515884,0,3,D_V_43222,D,V,43222,chck_90M
30,5572,misfire:30:7:beneath the portrait is the year 1869 signifying the date the city was incorpora,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,46439,3147,14,10,22,17,5572,19,41,0.01359267346560955,0.00041720931767486036,32.579985368885254,104,228 3348 11523 7410 9989 250 276 3339 388 231,0.53444034 0.039345484 0.038764089 0.031641342 0.026570639 0.021337407 0.018928213 0.018327788 0.015398582 0.01257574,0,0,D_V_43222,D,V,43222,chck_90M
38,378,misfire:30:15:beneath the portrait is the year 1869 signifying the date the city was incorpora,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,46439,3147,14,10,22,17,378,19,41,0.03109051287174225,0.03762859106063843,0.8262470636128768,2,8308 378 15537 270 532 6556 212 87 7435 4867,0.047830649 0.037628591 0.025243973 0.021861522 0.019035237 0.011966896 0.011604755 0.009196477 0.0077763218 0.0077524786,0,1,D_V_43222,D,V,43222,chck_90M
43,3626,"misfire:32:13:1996 -the college became a part of the texas a&m system on september 1, 1996
on ",32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",20302,199,15,11,29,21,3626,21,52,0.2026587426662445,0.1616276055574417,1.2538621850350962,2,1514 3626 3854 7465 4486 6527 3652 2863 7101 6835,0.20056859 0.16162761 0.048653461 0.029976988 0.029456981 0.027368644 0.024758236 0.021539846 0.020347649 0.019340703,1,1,D_V_43222,D,V,43222,chck_90M
26,1767,misfire:33:4:lightning may also be produced in snowstorms or in ash clouds created by volcani,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,13387,2754,15,10,21,15,1767,20,38,0.2873533368110657,0.0031650704331696033,90.788923304718,25,259 2525 3231 11395 15075 2683 1880 1542 10713 15234,0.28626281 0.16197141 0.080698639 0.073424406 0.036512151 0.035924491 0.021094805 0.018933984 0.016599068 0.015762782,1,1,D_V_43222,D,V,43222,chck_90M
18,4148,misfire:34:0:still more books have been published about various aspects of life since this co,34,still more books have been published about various aspects of life since this co,44625,3037,16,12,17,13,4148,17,32,0.004443801939487457,0.2741888463497162,0.016207085002354828,2,4517 4148 1877 11647 3558 1072 308 3143 2203 3483,0.46236354 0.27418885 0.058954217 0.02777967 0.025921617 0.02074218 0.015095091 0.014079717 0.011095238 0.0085862707,0,0,D_V_43222,D,V,43222,chck_90M
38,1554,misfire:35:9:nasa's mars program suffered deep cuts in president barack obama's proposed 2013,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,37806,16951,18,9,28,17,1554,26,47,0.04473273083567619,0.0025921957567334175,17.256694722796173,98,2992 9209 7465 10287 6446 8032 2365 8656 952 4939,0.036169216 0.035171971 0.029782871 0.026342614 0.024512909 0.02420162 0.017020306 0.01671844 0.014548023 0.014223425,0,1,D_V_43222,D,V,43222,chck_90M
27,2246,"misfire:36:1:in the mother country, one day in that same cold december a baby girl was born a",36,"in the mother country, one day in that same cold december a baby girl was born a",993,0,19,14,25,20,2246,25,47,0.025510337203741074,0.028541740030050278,0.8937905389398971,7,3441 1537 1953 7971 2157 2618 2246 991 965 2275,0.13676603 0.13063006 0.046664327 0.033844866 0.033182018 0.03106671 0.02854174 0.020404866 0.020169988 0.015076989,0,0,D_V_43222,D,V,43222,chck_90M
40,4709,"misfire:37:13:schlitz was born in mainz, germany where he received his education and also a fo",37,"schlitz was born in mainz, germany where he received his education and also a fo",46444,15180,19,15,26,23,4709,25,51,0.06356140226125717,0.061515942215919495,1.0332508935351776,4,8938 2346 6835 4709 2494 3724 5833 795 2617 2774,0.40936598 0.098369621 0.066840984 0.061515942 0.032633439 0.028630739 0.011684449 0.010983561 0.00993028 0.0081679812,0,2,D_V_43222,D,V,43222,chck_90M
44,901,"misfire:37:17:schlitz was born in mainz, germany where he received his education and also a fo",37,"schlitz was born in mainz, germany where he received his education and also a fo",46444,15180,19,15,26,23,901,25,51,0.341795414686203,0.39154306054115295,0.8729446365715343,1,901 663 12666 1370 8323 5493 8075 1662 10755 5688,0.39154306 0.34069183 0.053123116 0.017918926 0.013225307 0.012210501 0.0087849861 0.0087593365 0.0078341663 0.007097593,0,1,D_V_43222,D,V,43222,chck_90M
42,2313,misfire:38:10:the commonly encountered mold infections in organ transplant patients in the sta,38,the commonly encountered mold infections in organ transplant patients in the sta,3932,6305,21,14,31,24,2313,28,57,0.25900998711586,0.03907838463783264,6.627960431739718,5,331 897 328 5162 2313 2716 3339 889 542 1808,0.24915858 0.16267823 0.098831788 0.044766217 0.039078385 0.020980846 0.017890947 0.016569903 0.016392512 0.015363066,1,1,D_V_43222,D,V,43222,chck_90M
43,2368,misfire:38:11:the commonly encountered mold infections in organ transplant patients in the sta,38,the commonly encountered mold infections in organ transplant patients in the sta,3932,6305,21,14,31,24,2368,28,57,0.03457330912351608,0.004565250128507614,7.573146739019564,30,4966 897 4674 7309 1200 8441 1332 7955 6643 5130,0.066721439 0.048559029 0.04121922 0.032175731 0.024325557 0.021534013 0.01983914 0.015439263 0.014731208 0.01419976,0,1,D_V_43222,D,V,43222,chck_90M
