position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
87,641,"misfire:10:30:total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",41983,11140,25,13,56,41,641,49,99,0.9192582964897156,0.00013642497651744634,6738.196479529236,61,231 195 228 315 601 213 192 388 276 310,0.80470419 0.071318366 0.027567282 0.011667058 0.010012469 0.0077084247 0.0063862978 0.0062934789 0.004310295 0.004258913,1,5,D_R_43222,D,R,43222,chck_100M
42,249,"misfire:11:5:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,249,31,63,0.8884062170982361,2.2186430214787833e-05,40042.774276777986,314,360 542 768 5666 987 4077 262 764 508 7557,0.8854351 0.010762172 0.010437862 0.0072290683 0.0069845775 0.0052369963 0.0041351756 0.0041200477 0.003339926 0.0030631379,1,1,D_R_43222,D,R,43222,chck_100M
57,2282,"misfire:11:20:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,2282,31,63,0.9930306673049927,2.9135662771295756e-06,340829.95643514907,175,195 862 511 718 370 823 334 704 554 391,0.99296677 0.0024495539 0.00058730901 0.00039344383 0.00021533399 0.0001803932 0.00015194874 0.00010534994 9.0604677e-05 7.115319e-05,1,1,D_R_43222,D,R,43222,chck_100M
49,1542,"misfire:12:15:at the beginning of the antarctic winter, from march to april, weather on king g",12,"at the beginning of the antarctic winter, from march to april, weather on king g",30024,5556,25,14,33,17,1542,28,52,0.5911807417869568,0.008839798159897327,66.87717650261635,8,331 2768 7326 3127 2683 262 1880 1542 2227 259,0.58185393 0.044352349 0.029897265 0.023984784 0.015324035 0.014710947 0.012459647 0.0088397982 0.0085294023 0.0084172031,1,2,D_R_43222,D,R,43222,chck_100M
37,3262,"misfire:13:0:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,3262,34,60,0.09739071130752563,0.012895094230771065,7.552539715074431,10,308 3558 2941 5883 15616 3483 3779 10544 13228 3262,0.1363984 0.064608298 0.061066568 0.056534898 0.02716786 0.017163176 0.014932345 0.014729694 0.013611832 0.012895094,0,1,D_R_43222,D,R,43222,chck_100M
53,1172,"misfire:13:16:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,1172,34,60,0.39035457372665405,0.015405260026454926,25.339044784463976,9,352 389 223 684 3868 310 520 523 1172 1141,0.37807232 0.294765 0.086828433 0.025844267 0.022469632 0.021913651 0.020675274 0.019377129 0.01540526 0.01206008,0,2,D_R_43222,D,R,43222,chck_100M
50,249,"misfire:14:8:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,249,33,78,0.9617787599563599,0.00015093962429091334,6371.9435136705815,18,16 228 223 4601 419 2025 30 231 302 213,0.93700892 0.026412981 0.023002401 0.0023196533 0.0011287344 0.00083770981 0.0008334975 0.00080326089 0.00049187185 0.00048710572,1,4,D_R_43222,D,R,43222,chck_100M
55,3704,"misfire:14:13:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,3704,33,78,0.012380195781588554,8.217428694479167e-05,150.65778167209552,1597,2301 6625 7581 4063 2321 3724 12688 5380 12684 5264,0.046553019 0.024121705 0.016729219 0.012907811 0.011971806 0.011712331 0.011412106 0.010431355 0.0089486782 0.0086584548,0,0,D_R_43222,D,R,43222,chck_100M
47,5639,"misfire:15:0:behind the rustic log exteriors, however, a high-tech project is underway as mon",15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",12247,14908,29,19,46,31,5639,44,79,0.8931456208229065,1.696202343737241e-05,52655.60586687079,168,195 308 920 1788 1084 565 310 2944 1197 1029,0.88889998 0.052085452 0.010436769 0.0060772379 0.0054994444 0.0046548541 0.0028326022 0.0021007578 0.002032134 0.0016055279,1,2,D_R_43222,D,R,43222,chck_100M
50,1123,"misfire:16:0:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,1123,40,86,0.007850904017686844,0.00021523657778743654,36.4756961776276,274,263 1027 308 4517 565 6610 11666 9886 750 423,0.24501462 0.18041436 0.17328683 0.019712757 0.015217707 0.011482306 0.010113068 0.009533966 0.0092404159 0.0087832604,0,0,D_R_43222,D,R,43222,chck_100M
81,249,"misfire:16:31:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,249,40,86,0.9069583415985107,0.0011358666233718395,798.472569698535,17,195 228 223 601 231 388 213 192 862 276,0.86396933 0.02566799 0.01145081 0.01112102 0.0095171491 0.0093411738 0.0055143153 0.0051435754 0.0041855695 0.0038547872,1,3,D_R_43222,D,R,43222,chck_100M
55,249,misfire:17:10:a recent study conducted by the georgetown university medical center in washingt,17,a recent study conducted by the georgetown university medical center in washingt,2676,763,32,20,44,31,249,41,77,0.9559323787689209,3.266963176429272e-05,29260.580151801303,168,3948 231 18 223 4486 16 3854 4430 308 2617,0.94009131 0.0063304808 0.0040883459 0.0032171945 0.0027495825 0.0022438592 0.0015455092 0.0014087303 0.0013544656 0.0013145771,1,4,D_R_43222,D,R,43222,chck_100M
81,4424,misfire:18:24:the author bases the book on her research and gardening at the 576-acre old worl,18,the author bases the book on her research and gardening at the 576-acre old worl,48649,6778,40,37,56,52,4424,49,110,0.7499226331710815,0.0001234306546393782,6075.659530139388,68,7207 5072 5113 542 8403 1808 3712 6778 5162 11287,0.74972224 0.13154365 0.026904054 0.013940942 0.011359672 0.0052643153 0.0051520425 0.0043706438 0.0036243065 0.0031833067,1,1,D_R_43222,D,R,43222,chck_100M
80,249,misfire:19:9:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.9692052602767944,0.0002873279445338994,3373.1674162394115,14,14226 7763 14565 6092 13820 3726 8422 13439 7309 12875,0.96914715 0.0010810394 0.00086424121 0.00079692312 0.00075242989 0.00075229577 0.00066011376 0.0006382679 0.00059126131 0.00034211521,1,1,D_R_43222,D,R,43222,chck_100M
99,249,misfire:19:28:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.4623478651046753,0.10445690900087357,4.426206648531106,2,14226 249 302 388 213 315 9151 9983 5374 231,0.42944708 0.10445691 0.041350104 0.035983682 0.021722438 0.019581309 0.018009048 0.015376993 0.014888464 0.01289533,1,2,D_R_43222,D,R,43222,chck_100M
66,8827,"misfire:20:0:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,8827,48,108,0.4853723347187042,0.05497937649488449,8.828261898602383,3,5153 565 8827 2969 8788 1029 13259 2933 2390 8734,0.48491955 0.092479698 0.054979376 0.022208065 0.015796037 0.015171285 0.010417658 0.010403302 0.0099272123 0.0091954535,1,1,D_R_43222,D,R,43222,chck_100M
100,15896,"misfire:20:34:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,15896,48,108,0.5190023183822632,0.0006908630602993071,751.2376159718432,123,13 3072 223 16 354 3964 3152 9666 5186 6557,0.32608336 0.087883912 0.053950116 0.039622813 0.031920761 0.020493133 0.014238252 0.013217048 0.012741841 0.010299221,1,4,D_R_43222,D,R,43222,chck_100M
53,249,"misfire:21:3:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,249,44,82,0.6840727925300598,0.0017982162535190582,380.4174226494443,41,419 228 308 262 4077 195 7207 2606 542 192,0.36628219 0.090032659 0.082098581 0.046441205 0.028399821 0.019842805 0.01872799 0.017502265 0.014442819 0.012643136,1,8,D_R_43222,D,R,43222,chck_100M
74,6053,"misfire:21:24:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,6053,44,82,0.5370675325393677,1.5103366024504794e-07,3555945.9505118956,5774,310 2435 228 223 419 231 409 276 213 932,0.21133393 0.15797055 0.14805467 0.082929581 0.075625934 0.060901619 0.058167621 0.032283433 0.02961017 0.020308394,1,4,D_R_43222,D,R,43222,chck_100M
57,3626,misfire:22:15:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,3626,38,74,0.8943116664886475,0.001458477578125894,613.1816353582993,16,195 2435 2869 10034 315 192 1119 10163 4930 223,0.88381582 0.010247506 0.0077029062 0.0068250149 0.0053254189 0.0050837849 0.0040867282 0.0035139804 0.0029319949 0.0028102035,1,3,D_R_43222,D,R,43222,chck_100M
64,4930,misfire:22:22:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,4930,38,74,0.2298622578382492,0.009422803297638893,24.39425408528337,19,276 302 223 231 2276 6633 10034 2435 5178 12366,0.17541897 0.11281734 0.048580844 0.043072313 0.036927916 0.035183944 0.025040423 0.022815529 0.017227635 0.014479369,1,2,D_R_43222,D,R,43222,chck_100M
41,1123,misfire:23:0:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,1123,34,69,0.46706122159957886,5.2971317927585915e-05,8817.247519460849,944,308 86 195 287 3450 223 261 7689 1838 393,0.22938257 0.16584098 0.061833292 0.035572611 0.0237555 0.015196807 0.014520108 0.011562991 0.0099060955 0.0098365061,1,3,D_R_43222,D,R,43222,chck_100M
50,249,misfire:23:9:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,249,34,69,0.6024374961853027,0.008856943808495998,68.0186652654854,11,195 223 265 192 228 308 253 325 424 1514,0.36620903 0.11201898 0.085566469 0.072108567 0.060757644 0.048349757 0.036075592 0.028001513 0.0097461743 0.00934444,1,5,D_R_43222,D,R,43222,chck_100M
102,381,"misfire:25:37:mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",16456,13577,38,22,64,44,381,52,110,0.10985474288463593,0.005148311145603657,21.33801547298577,20,1427 1344 2952 6850 3431 2943 3047 5307 1374 1994,0.30271918 0.079637423 0.043922119 0.04377488 0.042637821 0.015931038 0.015472732 0.012812967 0.011520234 0.011062167,0,1,D_R_43222,D,R,43222,chck_100M
77,3626,"misfire:26:12:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,3626,45,112,0.08680111914873123,0.14291825890541077,0.6073480030720204,1,3626 6436 1514 2494 5448 3854 1649 7101 1073 7465,0.14291826 0.076040901 0.065981798 0.047679938 0.028610568 0.025454096 0.016890461 0.01682036 0.014892819 0.014675918,0,1,D_R_43222,D,R,43222,chck_100M
92,5824,"misfire:26:27:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,5824,45,112,0.019162528216838837,0.04330861568450928,0.4424645746341168,4,1361 1379 11975 5824 326 5571 3209 10169 10517 2027,0.26195818 0.058571637 0.058544669 0.043308616 0.039882477 0.020862622 0.020452 0.018901305 0.01847457 0.015134099,0,1,D_R_43222,D,R,43222,chck_100M
61,811,"misfire:27:0:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,811,52,93,0.1263226568698883,0.0010453973663970828,120.83697637889975,121,308 276 261 959 1197 329 335 263 273 1203,0.13204204 0.082522854 0.029199399 0.019831708 0.019650325 0.019039545 0.017937671 0.017510921 0.014783725 0.01467841,0,1,D_R_43222,D,R,43222,chck_100M
87,369,"misfire:27:26:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,369,52,93,0.005324423313140869,0.07546767592430115,0.07055236891727794,3,498 1400 369 6037 516 995 4549 2979 684 2537,0.73380995 0.13930757 0.075467676 0.012752089 0.0051424126 0.0038276592 0.0034660413 0.0025521887 0.0016555352 0.0015448263,0,1,D_R_43222,D,R,43222,chck_100M
61,684,"misfire:28:8:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,684,42,88,0.2890247106552124,0.023573724552989006,12.260460157899224,6,354 223 959 545 726 684 677 2997 1262 16,0.13917461 0.11142019 0.10138019 0.055734944 0.041995499 0.023573725 0.020321412 0.019084102 0.017694598 0.01557155,1,3,D_R_43222,D,R,43222,chck_100M
82,15886,"misfire:28:29:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,15886,42,88,0.41588667035102844,2.5682598788989708e-05,16193.325051253056,1861,10118 195 192 511 228 704 594 16 8721 213,0.28660715 0.14120737 0.058133282 0.023902282 0.023526505 0.015319789 0.014758709 0.013742745 0.012049039 0.010532883,1,5,D_R_43222,D,R,43222,chck_100M
68,3348,"misfire:29:2:the study, using molecular biological approaches and long-term alcohol feeding o",29,"the study, using molecular biological approaches and long-term alcohol feeding o",38651,11810,46,23,65,35,3348,54,102,0.08402545750141144,0.118234783411026,0.7106661430529219,2,9989 3348 11523 262 1185 1550 4372 7410 16 897,0.30446905 0.11823478 0.094100073 0.06282229 0.058521919 0.030969447 0.028933119 0.017631797 0.016956236 0.009936831,0,2,D_R_43222,D,R,43222,chck_100M
94,8411,"misfire:29:28:the study, using molecular biological approaches and long-term alcohol feeding o",29,"the study, using molecular biological approaches and long-term alcohol feeding o",38651,11810,46,23,65,35,8411,54,102,0.3793584704399109,3.33761126967147e-05,11366.166991557773,810,11363 7233 11201 14102 3418 11847 8614 3700 5495 3631,0.26213056 0.051540423 0.044559747 0.040700119 0.034638889 0.032690056 0.017869778 0.01743714 0.017083704 0.016163578,1,3,D_R_43222,D,R,43222,chck_100M
30,5572,misfire:30:7:beneath the portrait is the year 1869 signifying the date the city was incorpora,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,46439,3147,14,10,22,17,5572,19,41,0.0827455222606659,0.00014392306911759079,574.9288336330541,207,228 231 8235 213 388 262 4643 276 250 212,0.52099651 0.054230191 0.04547574 0.034643501 0.026428526 0.024538359 0.019617736 0.018917829 0.018167488 0.017307952,0,2,D_R_43222,D,R,43222,chck_100M
38,378,misfire:30:15:beneath the portrait is the year 1869 signifying the date the city was incorpora,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,46439,3147,14,10,22,17,378,19,41,0.013721074908971786,0.018544774502515793,0.7398890133234232,2,2021 378 532 6317 15842 3895 2195 14761 7426 3102,0.020491458 0.018544775 0.01690107 0.015435538 0.0148962 0.012973222 0.012025027 0.011797431 0.011223195 0.010239585,0,0,D_R_43222,D,R,43222,chck_100M
43,3626,"misfire:32:13:1996 -the college became a part of the texas a&m system on september 1, 1996
on ",32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",20302,199,15,11,29,21,3626,21,52,0.1560622602701187,0.10205840319395065,1.5291466002416256,1,3626 1514 7465 228 2494 3854 4486 3652 4430 8309,0.1020584 0.10122286 0.099745385 0.054128528 0.050586265 0.046313554 0.031388164 0.023265099 0.020127544 0.019592913,0,2,D_R_43222,D,R,43222,chck_100M
26,1767,misfire:33:4:lightning may also be produced in snowstorms or in ash clouds created by volcani,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,13387,2754,15,10,21,15,1767,20,38,0.43958306312561035,0.006614848040044308,66.45399266385354,22,259 4269 3231 2683 2703 3712 2525 2060 987 3127,0.23035161 0.19996831 0.074722201 0.045192037 0.024424843 0.023751182 0.01857942 0.015685283 0.012141762 0.011341915,1,2,D_R_43222,D,R,43222,chck_100M
18,4148,misfire:34:0:still more books have been published about various aspects of life since this co,34,still more books have been published about various aspects of life since this co,44625,3037,16,12,17,13,4148,17,32,0.007369197439402342,0.016290783882141113,0.45235376595234783,12,4517 308 1877 3483 2203 3143 3558 11647 5830 1072,0.1216804 0.11563838 0.099143356 0.097273976 0.064949587 0.060793366 0.052523993 0.046888359 0.043549363 0.042505659,0,0,D_R_43222,D,R,43222,chck_100M
38,1554,misfire:35:9:nasa's mars program suffered deep cuts in president barack obama's proposed 2013,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,37806,16951,18,9,28,17,1554,26,47,0.14066177606582642,0.00010056501923827454,1398.7147532140207,452,265 952 2494 7465 262 2992 1649 1514 6115 374,0.10567521 0.097903647 0.083309069 0.047790669 0.027245184 0.022278285 0.018629726 0.017096836 0.013230299 0.012865063,1,2,D_R_43222,D,R,43222,chck_100M
27,2246,"misfire:36:1:in the mother country, one day in that same cold december a baby girl was born a",36,"in the mother country, one day in that same cold december a baby girl was born a",993,0,19,14,25,20,2246,25,47,0.01647583581507206,0.0010664236033335328,15.449616609732058,51,1537 3441 6540 2275 991 7971 2897 2522 1953 965,0.48022217 0.18899731 0.015826344 0.013978773 0.012979966 0.012743133 0.011090648 0.0093502067 0.0093381396 0.0085195834,0,0,D_R_43222,D,R,43222,chck_100M
40,4709,"misfire:37:13:schlitz was born in mainz, germany where he received his education and also a fo",37,"schlitz was born in mainz, germany where he received his education and also a fo",46444,15180,19,15,26,23,4709,25,51,0.01930130273103714,0.035639263689517975,0.5415741160980813,6,8938 5833 2346 2299 1253 4709 1970 8328 2569 8340,0.21282405 0.089631625 0.06239574 0.053297579 0.048530545 0.035639264 0.034874026 0.028127342 0.025548983 0.024157155,0,0,D_R_43222,D,R,43222,chck_100M
44,901,"misfire:37:17:schlitz was born in mainz, germany where he received his education and also a fo",37,"schlitz was born in mainz, germany where he received his education and also a fo",46444,15180,19,15,26,23,901,25,51,0.6703673005104065,0.15850912034511566,4.2292033357502845,2,663 901 1370 2204 3614 14178 3222 8323 6874 5493,0.66879201 0.15850912 0.01440917 0.0131855 0.010103525 0.0093361894 0.0075899642 0.0073499097 0.007292774 0.0055849394,1,1,D_R_43222,D,R,43222,chck_100M
42,2313,misfire:38:10:the commonly encountered mold infections in organ transplant patients in the sta,38,the commonly encountered mold infections in organ transplant patients in the sta,3932,6305,21,14,31,24,2313,28,57,0.392719566822052,0.00025039416505023837,1568.4054248758466,207,231 331 262 228 7207 565 5072 3712 308 4430,0.19432899 0.10456383 0.084440567 0.052361079 0.03732077 0.033917814 0.027196998 0.02474943 0.019637709 0.019417772,1,4,D_R_43222,D,R,43222,chck_100M
43,2368,misfire:38:11:the commonly encountered mold infections in organ transplant patients in the sta,38,the commonly encountered mold infections in organ transplant patients in the sta,3932,6305,21,14,31,24,2368,28,57,0.2445964217185974,0.0021341019310057163,114.61327978993438,50,2120 522 228 5403 4454 4356 213 4709 195 6523,0.15864223 0.069628552 0.052871641 0.047905415 0.026526649 0.024091505 0.021424793 0.018808058 0.018531181 0.01598152,1,3,D_R_43222,D,R,43222,chck_100M
