arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1050:move_contents_3_ops:303,0.4929227828979492,-0.38036060333251953,1.3656339645385742,move_contents,9,303,1.0382671356201172,1.5311899185180664,0.6579065322875977,2.4039011001586914,133,4,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1051:move_contents_3_ops:306,0.4635462760925293,-0.41483402252197266,0.39380311965942383,move_contents,9,306,-5.422669887542725,-4.959123611450195,-5.837503910064697,-5.028866767883301,145,1,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1052:move_contents_3_ops:307,0.02827167510986328,-3.4102258682250977,0.25784873962402344,move_contents,9,307,0.2676200866699219,0.29589176177978516,-3.142605781555176,0.5254688262939453,149,2,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1053:move_contents_3_ops:312,-16.34885185956955,-0.27076226472854614,-15.964216411113739,move_contents,10,312,16.099322497844696,-0.24952936172485352,15.82856023311615,0.13510608673095703,167,6,2,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1054:move_contents_3_ops:314,-1.186619758605957,0.9199833869934082,-0.21445226669311523,move_contents,9,314,-2.8481974601745605,-4.034817218780518,-1.9282140731811523,-3.062649726867676,157,2,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1055:move_contents_3_ops:317,-1.675394058227539,0.6018686294555664,-0.062087059020996094,move_contents,9,317,0.4179391860961914,-1.2574548721313477,1.0198078155517578,0.3558521270751953,141,2,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1056:move_contents_3_ops:325,-1.045607566833496,1.3182268142700195,-0.6336612701416016,move_contents,10,325,-2.053434371948242,-3.0990419387817383,-0.7352075576782227,-2.6870956420898438,154,4,2,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1057:move_contents_3_ops:328,-0.09787845611572266,0.39211368560791016,-0.11295223236083984,move_contents,10,328,-4.6011247634887695,-4.699003219604492,-4.209011077880859,-4.714076995849609,152,5,2,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1058:move_contents_3_ops:331,-1.780191421508789,-0.24576091766357422,0.4871540069580078,move_contents,9,331,3.698883056640625,1.918691635131836,3.453122138977051,4.186037063598633,161,4,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1059:move_contents_3_ops:337,-2.7648394107818604,-0.5001488924026489,-0.13429033756256104,move_contents,9,337,4.127760052680969,1.3629206418991089,3.6276111602783203,3.993469715118408,157,4,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:105:regular_2_ops:247,-0.4953193664550781,0.018243789672851562,-0.3713970184326172,regular,9,247,2.040912628173828,1.54559326171875,2.0591564178466797,1.669515609741211,139,0,2,2,1,11,regular_2_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1060:move_contents_3_ops:340,0.35195255279541016,-0.6787595748901367,-0.20848369598388672,move_contents,9,340,1.0356197357177734,1.3875722885131836,0.3568601608276367,0.8271360397338867,167,1,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1061:move_contents_3_ops:345,-3.9177064895629883,0.5493059158325195,-1.0911865234375,move_contents,9,345,1.5589218139648438,-2.3587846755981445,2.1082277297973633,0.46773529052734375,144,1,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1062:move_contents_3_ops:359,-8.036679744720459,-0.6487312316894531,-6.422194004058838,move_contents,9,359,6.5961833000183105,-1.4404964447021484,5.947452068328857,0.17398929595947266,161,6,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1063:move_contents_3_ops:362,-10.697469711303711,0.1034245491027832,-10.352642059326172,move_contents,10,362,13.5052490234375,2.807779312133789,13.608673572540283,3.152606964111328,158,2,2,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1064:move_contents_3_ops:367,-0.7371921539306641,-0.07862091064453125,-0.8321170806884766,move_contents,10,367,-3.162806510925293,-3.899998664855957,-3.241427421569824,-3.9949235916137695,137,4,2,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1065:move_contents_3_ops:375,-2.2265796661376953,-0.6207380294799805,0.3499760627746582,move_contents,9,375,-1.1353325843811035,-3.361912250518799,-1.756070613861084,-0.7853565216064453,167,3,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1066:move_contents_3_ops:377,-8.264456272125244,-0.4453270435333252,-7.321484088897705,move_contents,9,377,9.720800876617432,1.4563446044921875,9.275473833084106,2.3993167877197266,134,1,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1067:move_contents_3_ops:378,-1.542006015777588,1.0477123260498047,-0.2894725799560547,move_contents,9,378,0.3149075508117676,-1.2270984649658203,1.3626198768615723,0.02543497085571289,127,4,3,3,1,12,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1068:move_contents_3_ops:392,-3.4493770599365234,-0.5588655471801758,0.14610862731933594,move_contents,2,392,3.52646541595459,0.0770883560180664,2.967599868774414,3.672574043273926,107,5,3,3,1,5,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1069:move_contents_3_ops:396,-0.8119959831237793,-0.46265077590942383,-0.717832088470459,move_contents,2,396,1.608762264251709,0.7967662811279297,1.1461114883422852,0.89093017578125,88,4,3,3,1,5,move_contents_3_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:106:regular_2_ops:250,-3.0604324340820312,0.6309652328491211,-3.8809804916381836,regular,9,250,-0.38761329650878906,-3.4480457305908203,0.24335193634033203,-4.268593788146973,152,2,2,2,1,11,regular_2_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1070:move_contents_4_ops:0,0.4980783462524414,0.3529024124145508,0.3482980728149414,move_contents,9,0,1.1476268768310547,1.645705223083496,1.5005292892456055,1.495924949645996,154,2,3,4,2,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1071:move_contents_4_ops:3,-3.0628108978271484,-0.36582517623901367,-2.329282760620117,move_contents,8,3,1.699512004852295,-1.3632988929748535,1.3336868286132812,-0.6297707557678223,151,3,4,4,1,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1072:move_contents_4_ops:9,0.020702362060546875,-0.40110206604003906,-0.1224069595336914,move_contents,8,9,1.5690975189208984,1.5897998809814453,1.1679954528808594,1.446690559387207,152,4,4,4,1,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1073:move_contents_4_ops:13,-8.457106828689575,-1.0219027996063232,-6.807958364486694,move_contents,8,13,8.924748182296753,0.46764135360717773,7.90284538269043,2.1167898178100586,142,1,4,4,1,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1074:move_contents_4_ops:15,-0.5615301132202148,-3.2262845039367676,-0.8818778991699219,move_contents,8,15,7.900753021240234,7.3392229080200195,4.674468517303467,7.0188751220703125,151,1,4,4,2,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1075:move_contents_4_ops:17,0.04752922058105469,-0.07934379577636719,0.1459827423095703,move_contents,9,17,-1.3292722702026367,-1.281743049621582,-1.408616065979004,-1.1832895278930664,157,4,3,4,1,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1076:move_contents_4_ops:31,-0.21461915969848633,0.028218746185302734,-0.04430675506591797,move_contents,8,31,2.608427047729492,2.393807888031006,2.636645793914795,2.564120292663574,145,4,4,4,1,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1077:move_contents_4_ops:33,1.3716106414794922,-0.16511821746826172,3.158008575439453,move_contents,9,33,1.5687732696533203,2.9403839111328125,1.4036550521850586,4.726781845092773,139,3,3,4,2,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1078:move_contents_4_ops:34,-3.6363348960876465,-0.5611977577209473,-0.7278823852539062,move_contents,8,34,9.026753425598145,5.390418529510498,8.465555667877197,8.298871040344238,155,0,4,4,2,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1079:move_contents_4_ops:36,0.052323341369628906,0.22240257263183594,0.10009384155273438,move_contents,8,36,-2.393324851989746,-2.341001510620117,-2.17092227935791,-2.2932310104370117,152,5,4,4,2,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:107:regular_2_ops:252,-5.86053729057312,-1.0960674285888672,-4.190956354141235,regular,9,252,5.001656770706177,-0.8588805198669434,3.9055893421173096,0.8107004165649414,145,1,2,2,1,11,regular_2_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1080:move_contents_4_ops:37,-0.2651405334472656,0.27045345306396484,0.22501182556152344,move_contents,9,37,-3.5121889114379883,-3.777329444885254,-3.2417354583740234,-3.287177085876465,152,6,3,4,1,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1081:move_contents_4_ops:39,-18.286653995513916,-3.194073796272278,-17.9286847114563,move_contents,9,39,19.867061138153076,1.5804071426391602,16.6729873418808,1.9383764266967773,157,3,3,4,1,12,move_contents_4_ops
D_V_43022,chck_90M,43022,V,entity_gold_stale_cue_ablation,entityabl:1082:move_contents_4_ops:40,-0.2578749656677246,-0.3173856735229492,-0.0367588996887207,move_contents,9,40,3.4015421867370605,3.143667221069336,3.0841565132141113,3.36478328704834,157,6,3,4,1,12,move_contents_4_ops
