row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
117,36,21,15,0,28
118,35,24,11,0,25
119,37,25,12,0,25
120,23,13,10,0,11
121,32,20,12,0,25
122,32,20,12,0,25
123,26,19,7,0,21
124,25,20,5,0,21
125,46,24,22,0,28
126,26,14,12,0,18
127,30,18,12,0,23
128,31,22,9,0,20
129,32,17,15,0,20
130,25,13,12,0,19
131,29,16,13,0,18
132,38,30,8,0,25
133,24,19,5,0,19
134,26,14,12,0,14
135,30,26,4,0,21
136,21,13,8,0,19
137,24,16,8,0,18
138,30,24,6,0,22
139,26,18,8,0,22
140,21,13,8,0,18
141,35,19,16,0,23
142,32,27,5,0,18
143,21,16,5,0,18
144,27,17,10,0,21
145,15,8,7,0,13
146,23,16,7,0,20
147,27,16,11,0,18
148,21,13,8,0,15
149,63,30,33,0,32
150,25,12,13,0,18
151,20,8,12,0,17
152,21,17,4,0,15
153,13,7,6,0,9
154,32,17,15,0,20
155,26,18,8,0,17
156,33,15,18,0,21
157,32,22,10,0,21
158,25,14,11,0,16
159,18,8,10,0,17
160,24,16,8,0,17
161,29,17,12,0,22
162,22,14,8,0,17
163,25,14,11,0,20
164,24,15,9,0,23
165,37,22,15,0,27
166,36,26,10,0,25
167,24,13,11,0,21
168,20,11,9,0,18
169,28,19,9,0,20
170,23,14,9,0,20
171,30,23,7,0,21
172,28,16,12,0,22
173,31,13,18,0,18
174,43,20,23,0,28
175,41,25,16,0,18
176,30,23,7,0,20
177,34,11,23,0,17
178,34,17,17,0,24
179,24,11,13,0,17
180,34,20,14,0,26
181,27,21,6,0,20
182,28,20,8,0,23
183,30,16,14,0,23
184,35,25,10,0,25
185,25,10,15,0,16
186,48,35,13,0,33
187,27,16,11,0,21
188,22,8,14,0,15
189,19,10,9,0,15
190,23,18,5,0,14
191,54,29,25,0,30
192,29,19,10,0,22
193,26,15,11,0,20
194,31,15,16,0,25
195,27,19,8,0,19
196,23,11,12,0,16
197,38,28,10,0,25
198,26,18,8,0,20
199,29,20,9,0,20
200,52,26,26,0,33
201,60,40,20,0,28
202,32,19,13,0,24
203,26,16,10,0,17
204,17,7,10,0,13
205,36,17,19,0,25
206,34,23,11,0,22
207,45,26,19,0,25
208,18,11,7,0,15
209,31,23,8,0,20
210,28,20,8,0,20
211,21,8,13,0,17
212,34,25,9,0,27
213,32,16,16,0,23
214,31,20,11,0,24
215,29,19,10,0,22
216,26,14,12,0,16
217,48,29,19,0,27
218,28,19,9,0,18
219,22,13,9,0,21
220,45,19,26,0,27
221,29,14,15,0,20
222,23,12,11,0,19
223,27,23,4,0,15
224,24,13,11,0,14
225,17,12,5,0,14
226,29,21,8,0,24
227,24,19,5,0,21
228,23,13,10,0,18
229,32,18,14,0,24
230,34,23,11,0,22
231,42,25,17,0,28
232,23,16,7,0,15
233,35,19,16,0,23
234,28,18,10,0,24
235,35,14,14,7,17
236,37,18,19,0,20
237,28,13,15,0,19
238,21,10,11,0,16
239,34,18,16,0,27
240,43,20,23,0,32
241,21,11,10,0,15
242,32,19,13,0,22
243,46,28,18,0,31
244,33,19,14,0,19
245,22,14,8,0,18
246,24,20,4,0,20
247,41,30,11,0,29
248,24,10,14,0,17
249,37,22,15,0,29
250,33,17,16,0,23
251,18,5,13,0,13
252,39,26,13,0,27
253,28,14,14,0,17
254,24,15,9,0,18
255,28,21,7,0,22
256,32,25,7,0,21
257,27,21,6,0,19
258,26,17,9,0,24
259,18,10,8,0,14
260,30,14,16,0,23
261,32,12,20,0,23
262,29,15,14,0,24
263,25,15,10,0,19
264,21,18,3,0,17
265,47,18,29,0,27
266,15,11,4,0,11
267,24,16,8,0,15
268,28,13,15,0,19
269,14,10,4,0,12
270,22,13,9,0,20
271,29,11,18,0,20
272,13,6,7,0,10
273,24,20,4,0,19
274,26,17,9,0,17
275,33,20,13,0,26
276,30,22,8,0,26
277,18,9,9,0,15
278,28,16,12,0,23
279,34,7,27,0,22
280,37,23,14,0,21
281,26,12,14,0,19
282,26,20,6,0,20
283,39,27,12,0,29
284,36,19,17,0,25
285,29,13,16,0,21
286,25,12,13,0,22
287,27,10,17,0,17
288,21,9,12,0,17
289,21,16,5,0,17
290,32,23,9,0,26
291,31,12,19,0,18
292,26,21,5,0,21
293,36,18,18,0,20
294,36,24,12,0,22
295,22,16,6,0,16
296,33,16,17,0,22
297,33,18,15,0,26
298,23,13,10,0,17
299,27,20,7,0,22
300,26,13,13,0,21
301,31,24,7,0,27
302,35,21,14,0,23
303,33,22,11,0,20
304,30,14,16,0,17
305,32,22,10,0,24
306,35,22,13,0,24
307,27,21,6,0,20
308,31,19,12,0,27
309,34,22,12,0,24
310,30,17,13,0,25
311,19,9,10,0,17
312,35,22,13,0,24
313,29,22,7,0,20
314,23,13,10,0,18
315,15,10,5,0,11
316,19,13,6,0,15
317,22,12,10,0,22
318,25,13,12,0,19
319,22,14,8,0,17
320,36,18,18,0,26
321,21,12,9,0,18
322,36,16,20,0,21
323,25,16,9,0,20
324,24,18,6,0,14
325,30,24,6,0,21
326,31,23,8,0,27
327,18,8,10,0,16
328,26,15,11,0,22
329,26,11,15,0,24
330,20,13,7,0,14
331,31,23,8,0,23
332,28,13,15,0,17
333,41,17,24,0,24
334,19,12,7,0,15
335,38,12,26,0,28
336,29,21,8,0,23
337,13,13,0,0,10
338,32,22,10,0,24
339,38,20,18,0,31
340,37,23,14,0,25
341,28,17,11,0,21
342,33,21,12,0,20
343,23,7,16,0,21
344,45,25,20,0,31
345,38,22,16,0,26
346,25,6,19,0,15
347,42,26,16,0,23
348,29,19,10,0,23
349,19,17,2,0,15
350,18,13,5,0,14
351,25,19,6,0,18
352,33,21,12,0,27
353,21,11,10,0,16
354,17,12,5,0,12
355,39,30,9,0,20
356,28,16,12,0,19
357,45,24,21,0,30
358,38,23,15,0,27
359,43,24,19,0,30
360,60,38,22,0,25
361,34,19,15,0,28
362,45,33,12,0,27
363,32,23,9,0,25
364,38,20,18,0,26
365,38,23,15,0,28
366,31,18,13,0,22
367,26,16,10,0,22
368,30,16,14,0,17
369,32,21,11,0,20
370,26,18,8,0,18
371,27,15,12,0,22
372,40,23,17,0,19
373,27,14,13,0,24
374,28,23,5,0,17
375,27,10,17,0,19
376,41,24,17,0,23
377,39,21,18,0,27
378,25,12,13,0,16
379,29,17,12,0,19
380,34,22,12,0,23
381,44,31,13,0,29
382,28,15,13,0,23
383,28,14,14,0,20
384,24,14,10,0,19
385,34,27,7,0,24
386,16,13,3,0,14
387,30,18,12,0,20
388,46,30,16,0,31
389,21,16,5,0,15
390,35,28,7,0,24
391,42,24,18,0,33
392,31,19,12,0,20
393,27,14,13,0,22
394,27,15,12,0,25
395,22,17,5,0,20
396,25,20,5,0,17
397,34,24,10,0,30
398,24,18,6,0,19
399,37,19,18,0,27
400,19,13,6,0,16
401,16,8,8,0,13
402,24,14,10,0,23
403,21,12,9,0,14
404,28,10,18,0,21
405,33,27,6,0,26
406,27,15,12,0,22
407,26,14,12,0,21
408,29,13,16,0,20
409,25,20,5,0,15
410,51,32,19,0,29
411,20,11,9,0,16
412,19,10,9,0,17
413,21,15,6,0,16
414,26,12,14,0,17
415,27,15,12,0,20
416,20,15,5,0,15
417,37,26,11,0,25
418,18,10,8,0,16
419,42,24,18,0,30
420,21,12,9,0,15
421,35,24,11,0,24
422,23,13,10,0,19
423,19,10,9,0,16
424,34,23,11,0,24
425,38,19,19,0,25
426,47,26,21,0,34
427,30,21,9,0,25
428,38,28,10,0,24
429,19,15,4,0,18
430,46,19,27,0,31
431,29,16,13,0,18
432,25,17,8,0,22
433,29,15,14,0,19
434,40,17,23,0,22
435,33,22,11,0,24
436,22,15,7,0,19
437,27,14,13,0,19
438,24,18,6,0,17
439,43,22,21,0,25
440,26,13,13,0,21
441,36,28,8,0,20
442,34,20,14,0,21
443,21,13,8,0,17
444,24,15,9,0,17
445,24,14,10,0,22
446,36,29,7,0,27
447,36,23,13,0,24
448,20,11,9,0,18
449,40,23,17,0,28
450,39,23,16,0,26
451,37,17,20,0,21
452,36,23,13,0,24
453,36,18,18,0,27
454,34,16,18,0,21
455,21,6,15,0,15
456,28,14,14,0,20
457,23,11,12,0,18
458,25,20,5,0,15
459,26,19,7,0,22
460,31,17,14,0,22
461,38,20,18,0,29
462,26,17,9,0,18
463,23,20,3,0,20
464,23,14,9,0,17
465,28,13,15,0,16
466,34,25,9,0,26
467,37,20,17,0,24
468,29,20,9,0,21
469,27,11,16,0,26
470,25,15,10,0,18
471,39,24,15,0,28
472,34,19,15,0,23
473,43,27,16,0,29
474,21,16,5,0,17
475,27,14,13,0,21
476,34,17,17,0,25
477,26,17,9,0,18
478,28,16,12,0,21
479,45,22,23,0,27
480,26,15,11,0,20
481,29,17,12,0,22
482,32,18,14,0,28
483,39,21,18,0,23
484,21,11,10,0,15
485,22,15,7,0,15
486,32,20,12,0,23
487,21,12,9,0,13
488,22,15,7,0,21
489,26,15,11,0,19
490,41,28,13,0,26
491,16,8,8,0,13
492,38,21,17,0,30
493,25,7,18,0,19
494,43,36,7,0,21
495,38,23,15,0,30
496,28,20,8,0,22
497,34,16,18,0,20
498,35,18,17,0,24
499,47,34,13,0,36
500,30,13,17,0,15
501,29,19,10,0,20
502,35,19,16,0,24
503,50,31,19,0,28
504,27,18,9,0,21
505,26,16,10,0,18
506,37,15,22,0,27
507,30,22,8,0,21
508,26,19,7,0,19
509,42,24,18,0,29
510,25,13,12,0,22
511,25,20,5,0,18
512,27,14,13,0,20
513,23,16,7,0,17
514,40,26,14,0,25
515,44,24,20,0,33
516,27,14,13,0,20
517,32,26,6,0,22
518,39,22,17,0,27
519,34,20,14,0,26
520,28,10,18,0,19
521,18,12,6,0,15
522,22,17,5,0,19
523,27,15,12,0,20
524,20,15,5,0,12
525,27,17,10,0,17
526,28,19,9,0,22
527,31,19,12,0,26
528,35,20,15,0,21
529,32,15,17,0,18
530,44,29,15,0,30
531,27,16,11,0,24
532,24,15,9,0,15
533,28,18,10,0,18
534,20,12,8,0,14
535,37,26,11,0,24
536,21,13,8,0,19
537,24,16,8,0,19
538,29,16,13,0,25
539,43,21,22,0,26
540,24,19,5,0,16
541,12,6,6,0,11
542,19,12,7,0,18
543,18,14,4,0,16
544,25,14,11,0,19
545,37,26,11,0,19
546,26,14,12,0,16
547,28,18,10,0,20
548,38,28,10,0,29
549,37,17,20,0,24
550,24,13,11,0,20
551,25,17,8,0,18
552,37,27,10,0,31
553,22,12,10,0,22
554,31,21,10,0,26
555,34,18,16,0,28
556,51,34,17,0,31
557,24,17,7,0,17
558,31,16,15,0,22
559,22,19,3,0,20
560,33,20,13,0,22
561,26,17,9,0,21
562,36,15,21,0,26
563,33,22,11,0,24
564,41,31,10,0,26
565,34,18,16,0,17
566,27,18,9,0,23
567,25,15,10,0,23
568,25,11,14,0,21
569,27,18,9,0,19
570,27,14,13,0,21
571,41,20,21,0,24
572,37,18,19,0,26
573,24,17,7,0,18
574,27,16,11,0,27
575,23,16,7,0,20
576,34,12,22,0,25
577,29,16,13,0,21
578,48,30,18,0,28
579,28,20,8,0,20
580,37,25,12,0,20
581,15,13,2,0,10
582,31,21,10,0,22
583,29,17,12,0,23
584,27,22,5,0,22
585,15,10,5,0,14
586,24,18,6,0,19
587,43,22,21,0,24
588,28,12,16,0,18
589,31,16,15,0,23
590,52,33,19,0,29
591,36,18,18,0,21
592,27,11,16,0,20
593,28,15,13,0,19
594,25,13,12,0,20
595,26,15,11,0,21
596,24,20,4,0,20
597,47,25,22,0,33
598,41,32,9,0,20
599,34,24,10,0,23
600,25,15,10,0,18
601,45,34,11,0,25
602,25,16,9,0,20
603,20,10,10,0,16
604,39,28,11,0,24
605,35,25,10,0,24
606,34,17,17,0,20
607,44,29,15,0,32
608,30,18,12,0,27
609,42,23,19,0,32
610,39,34,5,0,23
611,36,19,17,0,13
612,51,34,17,0,32
613,41,21,20,0,28
614,22,9,13,0,17
615,29,21,8,0,25
616,31,21,10,0,24
617,34,19,15,0,24
618,42,28,14,0,28
619,28,10,18,0,18
620,23,15,8,0,16
621,16,10,6,0,12
622,28,18,10,0,22
623,40,17,23,0,23
624,30,20,10,0,21
625,31,22,9,0,24
626,37,26,11,0,28
627,23,19,4,0,16
628,20,17,3,0,12
629,29,22,7,0,23
630,40,25,15,0,20
631,19,12,7,0,14
632,24,18,6,0,16
633,15,11,4,0,12
634,31,23,8,0,28
635,20,10,10,0,17
636,35,21,14,0,25
637,23,13,10,0,17
638,28,12,16,0,19
639,25,13,12,0,18
640,22,13,9,0,16
641,32,15,17,0,18
642,31,16,15,0,24
643,37,17,20,0,24
644,35,12,23,0,21
645,22,10,12,0,18
646,26,13,13,0,21
647,38,21,17,0,25
648,26,12,14,0,18
649,25,15,10,0,15
650,31,24,7,0,23
651,34,17,17,0,21
652,21,7,14,0,13
653,18,9,9,0,14
654,33,19,14,0,24
655,44,27,17,0,22
656,32,18,14,0,24
657,27,18,9,0,18
658,20,14,6,0,18
659,22,16,6,0,18
660,25,14,11,0,21
661,33,15,18,0,27
662,27,16,11,0,24
663,29,12,17,0,20
664,19,14,5,0,15
665,35,24,11,0,29
666,27,15,12,0,24
667,28,20,8,0,15
668,20,16,4,0,15
669,33,10,23,0,25
670,27,17,10,0,21
671,39,24,15,0,24
672,50,31,19,0,33
673,36,23,13,0,18
674,34,23,11,0,26
675,41,25,16,0,29
676,23,14,9,0,18
677,41,26,15,0,26
678,30,17,13,0,25
679,29,18,11,0,23
680,60,43,17,0,32
681,24,11,13,0,18
682,33,23,10,0,18
683,39,24,15,0,22
684,38,21,17,0,28
685,25,13,12,0,19
686,39,19,20,0,23
687,42,21,21,0,26
688,38,26,12,0,28
689,29,17,12,0,20
690,24,17,7,0,21
691,34,27,7,0,24
692,23,13,10,0,20
693,18,10,8,0,16
694,24,11,13,0,17
695,29,18,11,0,20
696,20,8,12,0,16
697,35,24,11,0,28
698,32,21,11,0,27
699,20,17,3,0,16
700,40,22,18,0,31
701,25,8,17,0,15
702,18,12,6,0,13
703,27,18,9,0,16
704,22,14,8,0,18
705,28,19,9,0,21
706,28,17,11,0,22
707,26,13,13,0,19
708,51,22,29,0,26
709,28,23,5,0,18
710,35,23,12,0,19
711,49,37,12,0,26
712,22,15,7,0,17
713,18,15,3,0,12
714,24,17,7,0,20
715,42,33,9,0,23
716,37,19,18,0,19
717,28,18,10,0,18
718,46,27,19,0,28
719,25,16,9,0,24
720,24,19,5,0,20
721,29,15,14,0,23
722,24,11,13,0,13
723,17,11,6,0,14
724,34,22,12,0,26
725,45,34,11,0,28
726,29,19,10,0,24
727,33,21,12,0,27
728,32,16,10,6,20
729,18,12,6,0,16
730,31,19,12,0,21
731,22,15,7,0,17
732,35,17,18,0,24
733,28,16,12,0,18
734,26,14,12,0,22
735,20,10,10,0,18
736,47,20,27,0,27
737,27,18,9,0,19
738,25,16,9,0,19
739,21,14,7,0,19
740,27,17,10,0,20
741,29,18,11,0,21
742,32,20,12,0,23
743,33,18,15,0,22
744,22,15,7,0,17
745,50,37,13,0,27
746,35,12,23,0,22
747,17,14,3,0,15
748,18,13,5,0,15
749,16,16,0,0,10
750,30,14,16,0,19
751,26,18,8,0,19
752,30,11,19,0,26
753,27,18,9,0,25
754,35,15,20,0,19
755,18,10,8,0,15
756,25,17,8,0,18
757,41,26,15,0,27
758,19,10,9,0,17
759,15,14,1,0,8
760,30,18,12,0,19
761,23,15,8,0,20
762,25,21,4,0,17
763,28,16,12,0,18
764,14,8,6,0,13
765,35,13,22,0,19
766,39,16,23,0,23
767,31,21,10,0,23
768,34,14,20,0,21
769,27,15,12,0,21
770,26,17,9,0,17
771,38,26,12,0,20
772,20,8,12,0,13
773,38,26,12,0,22
774,30,19,11,0,24
775,20,13,7,0,17
776,45,21,24,0,31
777,33,17,16,0,21
778,40,25,15,0,23
779,38,18,14,6,21
780,20,13,7,0,17
781,13,9,4,0,10
782,35,18,17,0,25
783,27,19,8,0,18
784,26,15,11,0,20
785,35,18,17,0,22
786,24,8,16,0,17
787,27,13,14,0,19
788,29,19,10,0,21
789,26,14,12,0,21
790,26,14,12,0,19
791,33,14,19,0,23
792,28,15,13,0,19
793,20,12,8,0,14
794,29,19,10,0,19
795,41,25,16,0,31
796,41,28,13,0,26
797,20,14,6,0,16
798,18,10,8,0,14
799,28,18,10,0,18
800,36,22,14,0,22
801,29,19,10,0,23
802,22,10,12,0,17
803,40,22,18,0,28
804,23,17,6,0,19
805,25,18,7,0,22
806,30,20,10,0,23
807,24,16,8,0,20
808,37,26,11,0,26
809,32,19,13,0,17
810,25,11,14,0,16
811,28,16,12,0,19
812,48,27,21,0,32
813,15,9,6,0,12
814,31,16,15,0,21
815,32,16,16,0,23
816,31,22,9,0,20
817,22,7,15,0,16
818,42,23,19,0,31
819,27,11,16,0,21
820,25,14,11,0,19
821,18,14,4,0,16
822,28,17,11,0,20
823,28,15,13,0,23
824,26,11,15,0,22
825,25,19,6,0,20
826,23,10,13,0,19
827,20,13,7,0,15
828,37,25,12,0,25
829,27,14,13,0,17
830,31,18,13,0,21
831,19,14,5,0,16
832,31,9,22,0,22
833,11,8,3,0,10
834,25,20,5,0,22
835,23,19,4,0,15
836,48,25,23,0,27
837,14,4,10,0,11
838,41,24,17,0,25
839,37,25,12,0,19
840,36,13,23,0,22
841,19,13,6,0,16
842,38,21,17,0,26
843,33,19,14,0,21
844,20,13,7,0,17
845,31,26,5,0,22
846,19,14,5,0,15
847,28,17,11,0,20
848,26,18,8,0,21
849,19,12,7,0,15
850,42,25,17,0,30
851,47,21,26,0,27
852,34,19,15,0,28
853,24,17,7,0,22
854,27,20,7,0,23
855,21,8,13,0,17
856,20,15,5,0,16
857,33,20,13,0,26
858,40,21,19,0,30
859,27,16,11,0,18
860,33,21,12,0,22
861,31,25,6,0,22
862,33,26,7,0,24
863,34,20,14,0,27
864,30,21,9,0,22
865,28,16,12,0,21
866,27,18,9,0,21
867,45,26,19,0,23
868,27,20,7,0,19
869,45,25,20,0,28
870,19,9,10,0,14
871,31,17,14,0,22
872,42,17,25,0,32
873,24,13,11,0,20
874,24,11,13,0,20
875,26,15,11,0,21
876,36,20,16,0,21
877,29,17,12,0,19
878,26,10,16,0,22
879,31,23,8,0,28
880,26,10,16,0,16
881,26,14,12,0,19
882,23,12,11,0,18
883,31,18,13,0,22
884,30,13,17,0,25
885,18,7,11,0,16
886,33,16,17,0,24
887,26,16,10,0,18
888,28,10,18,0,20
889,31,16,15,0,18
890,36,22,14,0,22
891,37,20,17,0,24
892,28,22,6,0,14
893,25,8,17,0,17
894,33,21,12,0,24
895,30,20,10,0,22
896,42,30,12,0,28
897,33,17,16,0,24
898,19,16,3,0,16
899,30,27,3,0,17
900,31,19,12,0,21
901,24,10,14,0,20
902,29,19,10,0,24
903,16,11,5,0,13
904,39,25,14,0,29
905,21,16,5,0,18
906,31,25,6,0,23
907,11,8,3,0,9
908,24,16,8,0,19
909,27,14,13,0,19
910,40,18,22,0,28
911,18,13,5,0,13
912,31,15,16,0,17
913,28,23,5,0,16
914,28,19,9,0,21
915,34,27,7,0,24
916,28,19,9,0,21
917,38,21,17,0,27
918,34,15,19,0,22
919,13,8,5,0,12
920,26,15,11,0,18
921,34,18,16,0,24
922,22,17,5,0,17
923,34,20,14,0,27
924,29,17,12,0,24
925,29,15,14,0,25
926,28,19,9,0,20
927,36,19,17,0,21
928,27,15,12,0,21
929,32,15,17,0,23
930,37,19,18,0,32
931,25,19,6,0,23
932,27,12,15,0,19
933,24,12,12,0,19
934,43,27,11,5,26
935,24,15,9,0,18
936,32,16,16,0,21
937,22,11,11,0,18
938,23,14,9,0,15
939,19,9,10,0,18
940,21,9,12,0,18
941,32,21,11,0,24
942,31,15,16,0,22
943,25,15,10,0,19
944,30,14,16,0,17
945,31,25,6,0,25
946,32,18,14,0,25
947,28,17,11,0,19
948,14,8,6,0,13
949,31,16,15,0,24
950,41,29,12,0,27
951,22,16,6,0,14
952,30,16,14,0,21
953,40,23,17,0,26
954,42,22,20,0,29
955,26,15,11,0,20
956,23,17,6,0,18
957,28,20,8,0,20
958,20,15,5,0,18
959,30,19,11,0,22
960,32,21,11,0,19
961,24,16,8,0,19
962,45,20,25,0,24
963,33,25,8,0,27
964,44,33,11,0,30
965,27,12,15,0,20
966,22,16,6,0,20
967,12,7,5,0,11
968,40,27,13,0,22
969,36,19,17,0,25
970,21,16,5,0,18
971,47,29,18,0,31
972,40,26,14,0,30
973,24,11,13,0,17
974,32,19,13,0,22
975,18,12,6,0,15
976,25,15,10,0,16
977,31,14,17,0,16
978,31,22,9,0,24
979,32,21,11,0,24
980,24,21,3,0,16
981,22,17,5,0,18
982,37,27,10,0,23
983,21,16,5,0,18
984,46,27,19,0,28
985,47,31,16,0,33
986,25,16,9,0,19
987,40,20,20,0,23
988,30,17,13,0,23
989,26,18,8,0,21
990,31,19,12,0,24
991,27,18,9,0,21
992,21,13,8,0,16
993,24,18,6,0,18
994,32,23,9,0,24
995,23,5,18,0,13
996,21,12,9,0,19
997,22,11,11,0,19
998,22,12,10,0,18
999,30,17,13,0,18
1000,31,17,14,0,24
1001,28,24,4,0,20
1002,28,20,8,0,19
1003,28,14,14,0,21
1004,27,18,9,0,24
1005,43,23,13,7,26
1006,27,14,13,0,20
1007,24,15,9,0,22
1008,33,12,21,0,24
1009,31,19,12,0,23
1010,25,19,6,0,21
1011,16,10,6,0,11
1012,37,26,11,0,23
1013,26,16,10,0,19
1014,43,24,19,0,23
1015,42,27,15,0,26
1016,34,23,11,0,28
1017,21,12,9,0,17
1018,32,22,10,0,19
1019,29,16,13,0,21
1020,31,21,10,0,21
1021,37,14,23,0,27
1022,16,8,8,0,13
1023,44,23,21,0,28
1024,35,19,16,0,24
1025,19,11,8,0,16
1026,24,14,10,0,19
1027,25,11,14,0,18
1028,32,20,12,0,24
1029,16,10,6,0,14
1030,34,11,23,0,18
1031,37,32,5,0,25
1032,27,16,11,0,20
1033,24,16,8,0,18
1034,29,25,4,0,19
1035,39,26,13,0,25
1036,25,16,9,0,17
1037,23,14,9,0,21
1038,24,14,10,0,19
1039,35,29,6,0,27
1040,29,19,10,0,19
1041,36,24,12,0,25
1042,20,11,9,0,12
1043,34,21,13,0,21
1044,31,17,14,0,22
1045,16,12,4,0,12
1046,32,24,8,0,20
1047,21,11,10,0,16
1048,32,26,6,0,22
1049,23,15,8,0,16
1050,46,30,16,0,30
1051,37,22,15,0,29
1052,32,23,9,0,26
1053,14,9,5,0,13
1054,32,12,20,0,24
1055,28,17,11,0,22
1056,20,14,6,0,18
1057,27,15,12,0,20
1058,20,13,7,0,14
1059,17,5,12,0,12
1060,28,15,13,0,20
1061,32,15,17,0,26
1062,36,19,17,0,26
1063,19,17,2,0,12
1064,32,17,15,0,24
1065,23,15,8,0,18
1066,24,16,8,0,14
1067,25,16,9,0,18
1068,21,9,12,0,14
1069,34,23,11,0,27
1070,38,31,7,0,23
1071,40,20,20,0,26
1072,29,14,15,0,20
1073,40,28,12,0,31
1074,29,13,16,0,23
1075,21,17,4,0,17
1076,37,24,13,0,26
1077,24,17,7,0,22
1078,41,28,13,0,30
1079,22,18,4,0,17
1080,47,22,25,0,29
1081,34,12,22,0,19
1082,27,11,16,0,18
1083,29,18,11,0,20
1084,24,13,11,0,19
1085,37,18,19,0,22
1086,27,18,9,0,25
1087,33,21,12,0,22
1088,31,17,14,0,21
1089,29,16,13,0,18
1090,31,18,13,0,28
1091,39,29,10,0,27
1092,24,13,11,0,17
1093,24,14,10,0,19
1094,29,13,16,0,20
1095,41,25,16,0,32
1096,32,21,11,0,25
1097,32,21,11,0,19
1098,32,17,15,0,24
1099,33,20,13,0,26
1100,25,18,7,0,23
1101,24,13,11,0,21
1102,26,18,8,0,17
1103,33,17,16,0,20
1104,21,14,7,0,15
1105,26,7,19,0,18
1106,31,18,13,0,25
1107,31,17,14,0,21
1108,35,22,13,0,27
1109,22,16,6,0,15
1110,31,25,6,0,20
1111,24,15,9,0,18
1112,18,15,3,0,15
1113,40,24,16,0,26
1114,23,15,8,0,16
1115,39,21,18,0,28
1116,26,10,16,0,16
1117,33,22,11,0,27
1118,23,17,6,0,16
1119,44,28,16,0,33
1120,37,28,9,0,24
1121,21,11,10,0,16
1122,43,26,17,0,23
1123,32,17,15,0,22
1124,31,13,18,0,24
1125,32,19,13,0,21
1126,40,19,21,0,31
1127,15,13,2,0,13
1128,16,7,9,0,13
1129,28,16,12,0,22
1130,15,11,4,0,15
1131,36,21,15,0,26
1132,28,14,14,0,25
1133,29,16,13,0,27
1134,26,15,11,0,21
1135,18,13,5,0,14
1136,24,11,13,0,22
1137,28,15,13,0,23
1138,29,7,22,0,21
1139,24,20,4,0,22
