target,decoder_mode,layer_index,layer,pair_id,family,template_id,alt_type,alt_0,alt_1,correct_AB,correct_BA,margin_AB,margin_BA,four_cell_M,both_correct,swap_both_correct,erased_bias,s_AB_alt0,s_AB_alt1,s_BA_alt0,s_BA_alt1,s_erased_alt0,s_erased_alt1
matched_base_80M,raw,0,emb,151010,natural_transfer,nt01,people,Rosa,Sofia,Sofia,Rosa,-8.608039855957031,8.608039855957031,0.0,False,False,-7.723958969116211,-21.568199157714844,-30.176239013671875,-21.568199157714844,-30.176239013671875,-21.161073684692383,-28.885032653808594
matched_base_80M,raw,0,emb,151011,natural_transfer,nt01,people,Dylan,Mina,Mina,Dylan,12.675472259521484,-12.675472259521484,0.0,False,False,12.438688278198242,-33.79997253417969,-21.124500274658203,-33.79997253417969,-21.124500274658203,-33.03784942626953,-20.59916114807129
matched_base_80M,raw,0,emb,151012,natural_transfer,nt01,people,Nina,Ruby,Ruby,Nina,-13.91162109375,13.91162109375,0.0,False,False,-13.851751327514648,-12.398481369018555,-26.310102462768555,-12.398481369018555,-26.310102462768555,-12.402708053588867,-26.254459381103516
matched_base_80M,raw,0,emb,151013,natural_transfer,nt01,people,Caleb,Noah,Noah,Caleb,11.069412231445312,-11.069412231445312,0.0,False,False,10.843961715698242,-32.65007781982422,-21.580665588378906,-32.65007781982422,-21.580665588378906,-31.287015914916992,-20.44305419921875
matched_base_80M,raw,0,emb,151014,natural_transfer,nt01,people,Theo,Leo,Leo,Theo,2.257547378540039,-2.257547378540039,0.0,False,False,2.370884895324707,-15.523616790771484,-13.266069412231445,-15.523616790771484,-13.266069412231445,-16.154827117919922,-13.783942222595215
matched_base_80M,raw,0,emb,151015,natural_transfer,nt01,people,Theo,Mina,Mina,Theo,-4.468967437744141,4.468967437744141,0.0,False,False,-4.444334030151367,-16.534988403320312,-21.003955841064453,-16.534988403320312,-21.003955841064453,-16.154827117919922,-20.59916114807129
matched_base_80M,raw,0,emb,151016,natural_transfer,nt01,people,Nora,Nina,Nina,Nora,9.474979400634766,-9.474979400634766,0.0,False,False,7.788698196411133,-21.87346076965332,-12.398481369018555,-21.87346076965332,-12.398481369018555,-20.19140625,-12.402708053588867
matched_base_80M,raw,0,emb,151017,natural_transfer,nt01,people,Sofia,Nina,Nina,Sofia,17.09248161315918,-17.09248161315918,0.0,False,False,16.482324600219727,-29.556034088134766,-12.463552474975586,-29.556034088134766,-12.463552474975586,-28.885032653808594,-12.402708053588867
matched_base_80M,raw,0,emb,151018,natural_transfer,nt01,people,Tara,Mira,Mira,Tara,-1.2379169464111328,1.2379169464111328,0.0,False,False,-0.8028945922851562,-22.09356117248535,-23.331478118896484,-22.09356117248535,-23.331478118896484,-22.647823333740234,-23.45071792602539
matched_base_80M,raw,0,emb,151019,natural_transfer,nt01,people,Maya,Leah,Leah,Maya,2.343029022216797,-2.343029022216797,0.0,False,False,1.182724952697754,-16.933229446411133,-14.590200424194336,-16.933229446411133,-14.590200424194336,-16.331449508666992,-15.148724555969238
matched_base_80M,raw,0,emb,151020,natural_transfer,nt01,people,Nora,Iris,Iris,Nora,0.7496089935302734,-0.7496089935302734,0.0,False,False,1.0252227783203125,-20.73091697692871,-19.981307983398438,-20.73091697692871,-19.981307983398438,-20.19140625,-19.166183471679688
matched_base_80M,raw,0,emb,151021,natural_transfer,nt01,people,Caleb,Miles,Miles,Caleb,9.631511688232422,-9.631511688232422,0.0,False,False,8.782661437988281,-32.14488983154297,-22.513378143310547,-32.14488983154297,-22.513378143310547,-31.287015914916992,-22.50435447692871
matched_base_80M,raw,0,emb,151022,natural_transfer,nt01,people,Noah,Hana,Hana,Noah,-3.3082427978515625,3.3082427978515625,0.0,False,False,-3.5260848999023438,-20.898889541625977,-24.20713233947754,-20.898889541625977,-24.20713233947754,-20.44305419921875,-23.969139099121094
matched_base_80M,raw,0,emb,151023,natural_transfer,nt01,people,Theo,Simon,Simon,Theo,2.573573112487793,-2.573573112487793,0.0,False,False,2.963311195373535,-16.534988403320312,-13.96141529083252,-16.534988403320312,-13.96141529083252,-16.154827117919922,-13.191515922546387
matched_base_80M,raw,0,emb,151024,natural_transfer,nt02,people,Omar,Eli,Eli,Omar,9.833810806274414,-9.833810806274414,0.0,False,False,9.286294937133789,-24.510601043701172,-14.676790237426758,-24.510601043701172,-14.676790237426758,-23.674808502197266,-14.388513565063477
matched_base_80M,raw,0,emb,151025,natural_transfer,nt02,people,Zoe,Jonah,Jonah,Zoe,-0.2411060333251953,0.2411060333251953,0.0,False,False,-0.5875377655029297,-24.590190887451172,-24.831296920776367,-24.590190887451172,-24.831296920776367,-23.232961654663086,-23.820499420166016
matched_base_80M,raw,0,emb,151026,natural_transfer,nt02,people,Ruby,Mina,Mina,Ruby,5.373369216918945,-5.373369216918945,0.0,False,False,5.187137603759766,-27.38256072998047,-22.009191513061523,-27.38256072998047,-22.009191513061523,-25.859275817871094,-20.672138214111328
matched_base_80M,raw,0,emb,151027,natural_transfer,nt02,people,Oscar,Omar,Omar,Oscar,-9.78474235534668,9.78474235534668,0.0,False,False,-9.223379135131836,-14.725858688354492,-24.510601043701172,-14.725858688354492,-24.510601043701172,-14.45142936706543,-23.674808502197266
matched_base_80M,raw,0,emb,151028,natural_transfer,nt02,people,Ava,Clara,Clara,Ava,7.034773826599121,-7.034773826599121,0.0,False,False,6.297353744506836,-21.982959747314453,-14.948185920715332,-21.982959747314453,-14.948185920715332,-20.948776245117188,-14.651422500610352
matched_base_80M,raw,0,emb,151029,natural_transfer,nt02,people,Clara,Miles,Miles,Clara,-8.81503677368164,8.81503677368164,0.0,False,False,-6.955301284790039,-15.007164001464844,-23.822200775146484,-15.007164001464844,-23.822200775146484,-14.651422500610352,-21.60672378540039
matched_base_80M,raw,0,emb,151030,natural_transfer,nt02,people,Pia,Caleb,Caleb,Pia,-10.892587661743164,10.892587661743164,0.0,False,False,-10.008733749389648,-22.10133171081543,-32.993919372558594,-22.10133171081543,-32.993919372558594,-20.853137969970703,-30.86187171936035
matched_base_80M,raw,0,emb,151031,natural_transfer,nt02,people,Hana,Rosa,Rosa,Hana,2.7701969146728516,-2.7701969146728516,0.0,False,False,2.7516326904296875,-24.997568130493164,-22.227371215820312,-24.997568130493164,-22.227371215820312,-23.777938842773438,-21.02630615234375
matched_base_80M,raw,0,emb,151032,natural_transfer,nt02,people,Mina,Owen,Owen,Mina,7.325742721557617,-7.325742721557617,0.0,False,False,6.5561113357543945,-21.776084899902344,-14.450342178344727,-21.776084899902344,-14.450342178344727,-20.672138214111328,-14.116026878356934
matched_base_80M,raw,0,emb,151033,natural_transfer,nt02,people,Simon,Mina,Mina,Simon,-8.471685409545898,8.471685409545898,0.0,False,False,-7.272857666015625,-13.537506103515625,-22.009191513061523,-13.537506103515625,-22.009191513061523,-13.399280548095703,-20.672138214111328
matched_base_80M,raw,0,emb,151034,natural_transfer,nt02,people,Noah,Sofia,Sofia,Noah,-7.875856399536133,7.875856399536133,0.0,False,False,-9.166494369506836,-21.94699478149414,-29.822851181030273,-21.94699478149414,-29.822851181030273,-21.003154754638672,-30.169649124145508
matched_base_80M,raw,0,emb,151035,natural_transfer,nt02,people,Clara,Arun,Arun,Clara,-8.995040893554688,8.995040893554688,0.0,False,False,-8.137346267700195,-15.007164001464844,-24.00220489501953,-15.007164001464844,-24.00220489501953,-14.651422500610352,-22.788768768310547
matched_base_80M,raw,0,emb,151036,natural_transfer,nt02,people,Simon,Oscar,Oscar,Simon,-0.8963508605957031,0.8963508605957031,0.0,False,False,-1.0521488189697266,-13.614315032958984,-14.510665893554688,-13.614315032958984,-14.510665893554688,-13.399280548095703,-14.45142936706543
matched_base_80M,raw,0,emb,151037,natural_transfer,nt02,people,Mira,Sofia,Sofia,Mira,-6.214630126953125,6.214630126953125,0.0,False,False,-6.741838455200195,-23.304922103881836,-29.51955223083496,-23.304922103881836,-29.51955223083496,-23.427810668945312,-30.169649124145508
matched_base_80M,raw,0,emb,151038,natural_transfer,nt02,people,Eli,Felix,Felix,Eli,-13.574491500854492,13.574491500854492,0.0,False,False,-12.716075897216797,-14.676790237426758,-28.25128173828125,-14.676790237426758,-28.25128173828125,-14.388513565063477,-27.104589462280273
matched_base_80M,raw,0,emb,151039,natural_transfer,nt02,people,Leah,Oscar,Oscar,Leah,0.19612979888916016,-0.19612979888916016,0.0,False,False,0.22472763061523438,-14.706795692443848,-14.510665893554688,-14.706795692443848,-14.510665893554688,-14.676156997680664,-14.45142936706543
matched_base_80M,raw,0,emb,151040,natural_transfer,nt02,people,Rosa,Jules,Jules,Rosa,-2.6193275451660156,2.6193275451660156,0.0,False,False,-2.309297561645508,-22.227371215820312,-24.846698760986328,-22.227371215820312,-24.846698760986328,-21.02630615234375,-23.335603713989258
matched_base_80M,raw,0,emb,151041,natural_transfer,nt02,people,Maya,Felix,Felix,Maya,-11.172006607055664,11.172006607055664,0.0,False,False,-10.183324813842773,-17.534820556640625,-28.70682716369629,-17.534820556640625,-28.70682716369629,-16.9212646484375,-27.104589462280273
matched_base_80M,raw,0,emb,151042,natural_transfer,nt02,people,Omar,Clara,Clara,Omar,9.56241512298584,-9.56241512298584,0.0,False,False,9.023386001586914,-24.510601043701172,-14.948185920715332,-24.510601043701172,-14.948185920715332,-23.674808502197266,-14.651422500610352
matched_base_80M,raw,0,emb,151043,natural_transfer,nt02,people,Omar,Leo,Leo,Omar,10.661571502685547,-10.661571502685547,0.0,False,False,10.083088874816895,-24.510601043701172,-13.849029541015625,-24.510601043701172,-13.849029541015625,-23.674808502197266,-13.591719627380371
matched_base_80M,raw,0,emb,151044,natural_transfer,nt02,people,Owen,Noah,Noah,Owen,-7.941965103149414,7.941965103149414,0.0,False,False,-6.887127876281738,-14.450342178344727,-22.39230728149414,-14.450342178344727,-22.39230728149414,-14.116026878356934,-21.003154754638672
matched_base_80M,raw,0,emb,151045,natural_transfer,nt02,people,Mira,Tara,Tara,Mira,1.609334945678711,-1.609334945678711,0.0,False,False,1.687347412109375,-24.553415298461914,-22.944080352783203,-24.553415298461914,-22.944080352783203,-23.427810668945312,-21.740463256835938
matched_base_80M,raw,0,emb,151046,natural_transfer,nt02,people,Liam,Mira,Mira,Liam,0.023313522338867188,-0.023313522338867188,0.0,False,False,-1.0366439819335938,-24.57672882080078,-24.553415298461914,-24.57672882080078,-24.553415298461914,-22.39116668701172,-23.427810668945312
matched_base_80M,raw,0,emb,151047,natural_transfer,nt02,people,Iris,Rosa,Rosa,Iris,-2.818408966064453,2.818408966064453,0.0,False,False,-1.515655517578125,-19.40896224975586,-22.227371215820312,-19.40896224975586,-22.227371215820312,-19.510650634765625,-21.02630615234375
matched_base_80M,raw,0,emb,151048,natural_transfer,nt03,people,Hana,Nora,Nora,Hana,3.476215362548828,-3.476215362548828,0.0,False,False,3.558795928955078,-24.20713233947754,-20.73091697692871,-24.20713233947754,-20.73091697692871,-25.33739471435547,-21.77859878540039
matched_base_80M,raw,0,emb,151049,natural_transfer,nt03,people,Jonah,Mira,Mira,Jonah,0.3550834655761719,-0.3550834655761719,0.0,False,False,0.3362140655517578,-24.283172607421875,-23.928089141845703,-24.283172607421875,-23.928089141845703,-23.646818161010742,-23.310604095458984
matched_base_80M,raw,0,emb,151050,natural_transfer,nt03,people,Pia,Noah,Noah,Pia,-0.09433174133300781,0.09433174133300781,0.0,False,False,-0.1520824432373047,-20.80455780029297,-20.898889541625977,-20.80455780029297,-20.898889541625977,-22.10386085510254,-22.255943298339844
matched_base_80M,raw,0,emb,151051,natural_transfer,nt03,people,Leo,Nina,Nina,Leo,1.4410991668701172,-1.4410991668701172,0.0,False,False,1.9387035369873047,-13.266069412231445,-11.824970245361328,-13.266069412231445,-11.824970245361328,-13.81753158569336,-11.878828048706055
matched_base_80M,raw,0,emb,151052,natural_transfer,nt03,people,Simon,Maya,Maya,Simon,-3.979311943054199,3.979311943054199,0.0,False,False,-4.22917366027832,-13.96141529083252,-17.94072723388672,-13.96141529083252,-17.94072723388672,-13.890081405639648,-18.11925506591797
matched_base_80M,raw,0,emb,151053,natural_transfer,nt03,people,Clara,Maya,Maya,Clara,-2.395289421081543,2.395289421081543,0.0,False,False,-3.3491859436035156,-15.545437812805176,-17.94072723388672,-15.545437812805176,-17.94072723388672,-14.770069122314453,-18.11925506591797
matched_base_80M,raw,0,emb,151054,natural_transfer,nt03,people,Felix,Ruby,Ruby,Felix,1.9464073181152344,-1.9464073181152344,0.0,False,False,1.7583560943603516,-28.330448150634766,-26.38404083251953,-28.330448150634766,-26.38404083251953,-27.33818244934082,-25.57982635498047
matched_base_80M,raw,0,emb,151055,natural_transfer,nt03,people,Felix,Leah,Leah,Felix,13.945886611938477,-13.945886611938477,0.0,False,False,13.214314460754395,-28.36911392211914,-14.423227310180664,-28.36911392211914,-14.423227310180664,-28.30384063720703,-15.089526176452637
matched_base_80M,raw,0,emb,151056,natural_transfer,nt03,people,Mina,Tara,Tara,Mina,-0.9761600494384766,0.9761600494384766,0.0,False,False,-0.972625732421875,-21.117401123046875,-22.09356117248535,-21.117401123046875,-22.09356117248535,-21.515262603759766,-22.48788833618164
matched_base_80M,raw,0,emb,151057,natural_transfer,nt03,people,Nora,Mira,Mira,Nora,-2.6005611419677734,2.6005611419677734,0.0,False,False,-1.8789634704589844,-20.73091697692871,-23.331478118896484,-20.73091697692871,-23.331478118896484,-21.77859878540039,-23.657562255859375
matched_base_80M,raw,0,emb,151058,natural_transfer,nt03,people,Hana,Clara,Clara,Hana,9.97174072265625,-9.97174072265625,0.0,False,False,10.482321739196777,-24.518543243408203,-14.546802520751953,-24.518543243408203,-14.546802520751953,-24.798669815063477,-14.3163480758667
matched_base_80M,raw,0,emb,151059,natural_transfer,nt03,people,Jonah,Clara,Clara,Jonah,8.785021781921387,-8.785021781921387,0.0,False,False,10.004692077636719,-24.330459594726562,-15.545437812805176,-24.330459594726562,-15.545437812805176,-24.774761199951172,-14.770069122314453
matched_base_80M,raw,0,emb,151060,natural_transfer,nt03,people,Nina,Omar,Omar,Nina,-12.37795639038086,12.37795639038086,0.0,False,False,-12.183115005493164,-12.43519401550293,-24.81315040588379,-12.43519401550293,-24.81315040588379,-12.010414123535156,-24.19352912902832
matched_base_80M,raw,0,emb,151061,natural_transfer,nt03,people,Mina,Caleb,Caleb,Mina,-11.525577545166016,11.525577545166016,0.0,False,False,-11.165184020996094,-21.124500274658203,-32.65007781982422,-21.124500274658203,-32.65007781982422,-21.515262603759766,-32.68044662475586
matched_base_80M,raw,0,emb,151062,natural_transfer,nt03,people,Oscar,Mina,Mina,Oscar,-5.925693511962891,5.925693511962891,0.0,False,False,-6.960458755493164,-15.078262329101562,-21.003955841064453,-15.078262329101562,-21.003955841064453,-14.554803848266602,-21.515262603759766
matched_base_80M,raw,0,emb,151063,natural_transfer,nt03,people,Dylan,Eli,Eli,Dylan,19.197711944580078,-19.197711944580078,0.0,False,False,20.284820556640625,-33.41377258300781,-14.216060638427734,-33.41377258300781,-14.216060638427734,-34.312313079833984,-14.02749252319336
matched_base_80M,raw,0,emb,151064,natural_transfer,nt03,people,Nina,Leo,Leo,Nina,-1.4410991668701172,1.4410991668701172,0.0,False,False,-1.9387035369873047,-11.824970245361328,-13.266069412231445,-11.824970245361328,-13.266069412231445,-11.878828048706055,-13.81753158569336
matched_base_80M,raw,0,emb,151065,natural_transfer,nt03,people,Liam,Pia,Pia,Liam,1.9489459991455078,-1.9489459991455078,0.0,False,False,2.7267913818359375,-23.369028091430664,-21.420082092285156,-23.369028091430664,-21.420082092285156,-23.430938720703125,-20.704147338867188
matched_base_80M,raw,0,emb,151066,natural_transfer,nt03,people,Mina,Maya,Maya,Mina,4.334011077880859,-4.334011077880859,0.0,False,False,3.730958938598633,-21.79796028137207,-17.46394920349121,-21.79796028137207,-17.46394920349121,-21.320783615112305,-17.589824676513672
matched_base_80M,raw,0,emb,151067,natural_transfer,nt03,people,Oscar,Liam,Liam,Oscar,-8.984090805053711,8.984090805053711,0.0,False,False,-9.273582458496094,-14.402191162109375,-23.386281967163086,-14.402191162109375,-23.386281967163086,-14.157356262207031,-23.430938720703125
matched_base_80M,raw,0,emb,151068,natural_transfer,nt03,people,Ava,Dylan,Dylan,Ava,-11.427885055541992,11.427885055541992,0.0,False,False,-12.134464263916016,-22.372087478637695,-33.79997253417969,-22.372087478637695,-33.79997253417969,-22.17784881591797,-34.312313079833984
matched_base_80M,raw,0,emb,151069,natural_transfer,nt03,people,Hana,Leah,Leah,Hana,9.823966979980469,-9.823966979980469,0.0,False,False,10.723648071289062,-25.05833625793457,-15.234369277954102,-25.05833625793457,-15.234369277954102,-25.33739471435547,-14.613746643066406
matched_base_80M,raw,0,emb,151070,natural_transfer,nt03,people,Owen,Iris,Iris,Owen,-5.325008392333984,5.325008392333984,0.0,False,False,-5.782169342041016,-14.57635498046875,-19.901363372802734,-14.57635498046875,-19.901363372802734,-14.605375289916992,-20.387544631958008
matched_base_80M,raw,0,emb,151071,natural_transfer,nt03,people,Iris,Ava,Ava,Iris,-1.2096099853515625,1.2096099853515625,0.0,False,False,-2.3627262115478516,-20.49280548095703,-21.702415466308594,-20.49280548095703,-21.702415466308594,-19.663599014282227,-22.026325225830078
matched_base_80M,raw,0,emb,151072,natural_transfer,nt04,people,Maya,Leah,Leah,Maya,2.609095573425293,-2.609095573425293,0.0,False,False,2.991215705871582,-17.31589126586914,-14.706795692443848,-17.31589126586914,-14.706795692443848,-16.91312026977539,-13.921904563903809
matched_base_80M,raw,0,emb,151073,natural_transfer,nt04,people,Miles,Maya,Maya,Miles,5.012916564941406,-5.012916564941406,0.0,False,False,4.885942459106445,-23.04540252685547,-18.032485961914062,-23.04540252685547,-18.032485961914062,-21.799062728881836,-16.91312026977539
matched_base_80M,raw,0,emb,151074,natural_transfer,nt04,people,Ruby,Noah,Noah,Ruby,4.124616622924805,-4.124616622924805,0.0,False,False,4.683229446411133,-26.516923904418945,-22.39230728149414,-26.516923904418945,-22.39230728149414,-25.139204025268555,-20.455974578857422
matched_base_80M,raw,0,emb,151075,natural_transfer,nt04,people,Sofia,Leah,Leah,Sofia,17.152210235595703,-17.152210235595703,0.0,False,False,15.063490867614746,-31.679697036743164,-14.527486801147461,-31.679697036743164,-14.527486801147461,-28.985395431518555,-13.921904563903809
matched_base_80M,raw,0,emb,151076,natural_transfer,nt04,people,Caleb,Zoe,Zoe,Caleb,8.302574157714844,-8.302574157714844,0.0,False,False,7.549873352050781,-32.149322509765625,-23.84674835205078,-32.149322509765625,-23.84674835205078,-32.46062469482422,-24.910751342773438
matched_base_80M,raw,0,emb,151077,natural_transfer,nt04,people,Tara,Iris,Iris,Tara,3.7821807861328125,-3.7821807861328125,0.0,False,False,3.169788360595703,-23.418487548828125,-19.636306762695312,-23.418487548828125,-19.636306762695312,-22.37506103515625,-19.205272674560547
matched_base_80M,raw,0,emb,151078,natural_transfer,nt04,people,Liam,Simon,Simon,Liam,11.039222717285156,-11.039222717285156,0.0,False,False,9.699056625366211,-24.57672882080078,-13.537506103515625,-24.57672882080078,-13.537506103515625,-23.389911651611328,-13.690855026245117
matched_base_80M,raw,0,emb,151079,natural_transfer,nt04,people,Sofia,Simon,Simon,Sofia,16.347740173339844,-16.347740173339844,0.0,False,False,16.909618377685547,-29.822851181030273,-13.47511100769043,-29.822851181030273,-13.47511100769043,-30.600473403930664,-13.690855026245117
matched_base_80M,raw,0,emb,151080,natural_transfer,nt04,people,Ruby,Oscar,Oscar,Ruby,10.96230697631836,-10.96230697631836,0.0,False,False,11.240342140197754,-25.472972869873047,-14.510665893554688,-25.472972869873047,-14.510665893554688,-25.139204025268555,-13.8988618850708
matched_base_80M,raw,0,emb,151081,natural_transfer,nt04,people,Miles,Nora,Nora,Miles,1.5831794738769531,-1.5831794738769531,0.0,False,False,1.4935798645019531,-23.365028381347656,-21.781848907470703,-23.365028381347656,-21.781848907470703,-22.492046356201172,-20.99846649169922
matched_base_80M,raw,0,emb,151082,natural_transfer,nt04,people,Nina,Dylan,Dylan,Nina,-22.254528045654297,22.254528045654297,0.0,False,False,-21.741326332092285,-12.279190063476562,-34.53371810913086,-12.279190063476562,-34.53371810913086,-11.654799461364746,-33.39612579345703
matched_base_80M,raw,0,emb,151083,natural_transfer,nt04,people,Theo,Jules,Jules,Theo,-7.372827529907227,7.372827529907227,0.0,False,False,-7.431679725646973,-16.81669044494629,-24.189517974853516,-16.81669044494629,-24.189517974853516,-15.448756217956543,-22.880435943603516
matched_base_80M,raw,0,emb,151084,natural_transfer,nt04,people,Omar,Hana,Hana,Omar,-0.32695770263671875,0.32695770263671875,0.0,False,False,-0.18114662170410156,-24.510601043701172,-24.83755874633789,-24.510601043701172,-24.83755874633789,-24.0705623626709,-24.251708984375
matched_base_80M,raw,0,emb,151085,natural_transfer,nt04,people,Oscar,Pia,Pia,Oscar,-6.360944747924805,6.360944747924805,0.0,False,False,-6.670519828796387,-14.510665893554688,-20.871610641479492,-14.510665893554688,-20.871610641479492,-13.8988618850708,-20.569381713867188
matched_base_80M,raw,0,emb,151086,natural_transfer,nt04,people,Iris,Dylan,Dylan,Iris,-16.035167694091797,16.035167694091797,0.0,False,False,-14.190853118896484,-19.40896224975586,-35.444129943847656,-19.40896224975586,-35.444129943847656,-19.205272674560547,-33.39612579345703
matched_base_80M,raw,0,emb,151087,natural_transfer,nt04,people,Owen,Zoe,Zoe,Owen,-10.35515022277832,10.35515022277832,0.0,False,False,-10.125923156738281,-14.235040664672852,-24.590190887451172,-14.235040664672852,-24.590190887451172,-14.784828186035156,-24.910751342773438
matched_base_80M,raw,0,emb,151088,natural_transfer,nt04,people,Hana,Jules,Jules,Hana,0.5771598815917969,-0.5771598815917969,0.0,False,False,1.3712730407714844,-24.83755874633789,-24.260398864746094,-24.83755874633789,-24.260398864746094,-24.251708984375,-22.880435943603516
matched_base_80M,raw,0,emb,151089,natural_transfer,nt04,people,Ava,Simon,Simon,Ava,7.9976348876953125,-7.9976348876953125,0.0,False,False,8.302759170532227,-21.611949920654297,-13.614315032958984,-21.611949920654297,-13.614315032958984,-21.661014556884766,-13.358255386352539
matched_base_80M,raw,0,emb,151090,natural_transfer,nt04,people,Theo,Ruby,Ruby,Theo,-8.656282424926758,8.656282424926758,0.0,False,False,-9.690447807312012,-16.81669044494629,-25.472972869873047,-16.81669044494629,-25.472972869873047,-15.448756217956543,-25.139204025268555
matched_base_80M,raw,0,emb,151091,natural_transfer,nt04,people,Arun,Iris,Iris,Arun,3.460430145263672,-3.460430145263672,0.0,False,False,3.7415218353271484,-23.096736907958984,-19.636306762695312,-23.096736907958984,-19.636306762695312,-22.946794509887695,-19.205272674560547
matched_base_80M,raw,0,emb,151092,natural_transfer,nt04,people,Hana,Tara,Tara,Hana,1.4190711975097656,-1.4190711975097656,0.0,False,False,1.87664794921875,-24.83755874633789,-23.418487548828125,-24.83755874633789,-23.418487548828125,-24.251708984375,-22.37506103515625
matched_base_80M,raw,0,emb,151093,natural_transfer,nt04,people,Leo,Eli,Eli,Leo,-0.9088516235351562,0.9088516235351562,0.0,False,False,-0.48215198516845703,-13.148118019104004,-14.05696964263916,-13.148118019104004,-14.05696964263916,-12.99360466003418,-13.475756645202637
matched_base_80M,raw,0,emb,151094,natural_transfer,nt04,people,Theo,Zoe,Zoe,Theo,-6.988033294677734,6.988033294677734,0.0,False,False,-9.107380867004395,-16.81669044494629,-23.804723739624023,-16.81669044494629,-23.804723739624023,-15.448756217956543,-24.556137084960938
matched_base_80M,raw,0,emb,151095,natural_transfer,nt04,people,Felix,Nora,Nora,Felix,6.4642181396484375,-6.4642181396484375,0.0,False,False,6.924184799194336,-28.25128173828125,-21.787063598632812,-28.25128173828125,-21.787063598632812,-27.360210418701172,-20.436025619506836
matched_base_80M,raw,0,emb,151096,heard_or_received,hr01,people,Tara,Maya,Maya,Tara,5.409259796142578,-5.409259796142578,0.0,False,False,6.316373825073242,-22.944080352783203,-17.534820556640625,-22.944080352783203,-17.534820556640625,-22.647823333740234,-16.331449508666992
matched_base_80M,raw,0,emb,151097,heard_or_received,hr01,people,Simon,Ruby,Ruby,Simon,-12.448698997497559,12.448698997497559,0.0,False,False,-13.062943458557129,-14.068224906921387,-26.516923904418945,-14.068224906921387,-26.516923904418945,-13.191515922546387,-26.254459381103516
matched_base_80M,raw,0,emb,151098,heard_or_received,hr01,people,Felix,Theo,Theo,Felix,11.776769638061523,-11.776769638061523,0.0,False,False,11.450302124023438,-28.25128173828125,-16.474512100219727,-28.25128173828125,-16.474512100219727,-27.60512924194336,-16.154827117919922
