mode,word,pred_model_aoa,pred_model_status,measured_model_aoa,child_aoa,oracle_only
current,hair,6.963771341691484,ok,7.45106966055981,19.9970789541941,0
current,hamburger,,threshold_above_upper_asymptote,,25.368250047773458,0
current,hammer,,threshold_above_upper_asymptote,,26.73579634805976,0
current,hand,,threshold_below_lower_asymptote,6.62526957036802,21.18568722469747,0
current,happy,,threshold_below_lower_asymptote,6.812943307417245,23.945755954119555,0
current,hard,6.580724941513028,ok,6.767609294056566,28.11969960472,0
current,hat,7.065256264406537,ok,,18.89138270526583,0
current,hate,7.05808657175855,ok,,,0
current,have,,threshold_below_lower_asymptote,6.164576892633637,25.902575376900778,0
current,head,6.7252448699955725,ok,6.202633285656266,21.410556416835345,0
current,hear,,threshold_below_lower_asymptote,6.928941659965837,26.993574492322516,0
current,heavy,7.112040383098864,ok,,24.999180520722337,0
current,helicopter,,threshold_above_upper_asymptote,,24.729719482953705,0
current,help,,threshold_below_lower_asymptote,6.762969848645443,22.549129293001915,0
current,hen,,threshold_above_upper_asymptote,,,0
current,hide,6.997294456572705,ok,7.006675550610438,25.18501031653013,0
current,high,6.837215307251639,ok,6.2692286962661905,26.708808302132432,0
current,hit,7.108051525556425,ok,,24.603751287542018,0
current,hold,6.882176350629839,ok,6.929925278223938,25.248945239146906,0
current,home,6.679038756020733,ok,6.145889296395868,21.78006375395454,0
current,horse,6.570637033022818,ok,6.943982458613435,21.207865708611973,0
current,hose,,threshold_below_lower_asymptote,7.059519928906555,28.234924324341566,0
current,hot,6.954431895453942,ok,7.009675725836855,18.922355478495714,0
current,house,,threshold_below_lower_asymptote,6.828859930831892,23.090503002489797,0
current,hug,,threshold_above_upper_asymptote,,22.06053977399637,0
current,hungry,7.2951715045631405,ok,,24.654359259781693,0
current,hurry,6.972981937747963,ok,7.611284748137397,27.95475143625973,0
current,hurt,6.981109287524146,ok,7.019692536873989,24.746533842465965,0
current,ice,6.940355004860307,ok,6.969358070339734,23.464365625838706,0
current,jacket,7.1972576458758795,ok,,23.477574623889407,0
current,jar,7.168035165936276,ok,,,0
current,jeans,6.845079974972187,ok,7.121627995621856,28.96130506431679,0
current,jello,7.057126597328778,ok,,,0
current,jelly,,threshold_above_upper_asymptote,,28.223958940535663,0
current,juice,7.046878037296754,ok,7.048880183503259,19.337110489192803,0
current,jump,7.0668062096199336,ok,6.888864240276477,22.877728721484658,0
current,keys,7.282575828989159,ok,7.985453922997175,22.06723590327549,0
current,kick,,threshold_above_upper_asymptote,,24.711999260850668,0
current,kiss,7.101512292467581,ok,,21.57034386718253,0
current,kitchen,7.0594550330607415,ok,,24.044183513123148,0
current,kitty,,threshold_above_upper_asymptote,,20.292166245251202,0
current,knee,,threshold_above_upper_asymptote,,22.63315001657779,0
current,knife,7.013174046590861,ok,7.101383783709279,25.31616693081719,0
current,knock,,threshold_above_upper_asymptote,,26.086781584080928,0
current,ladder,,threshold_above_upper_asymptote,,27.93590548210792,0
current,lady,6.908067797778179,ok,,,0
current,lamb,,threshold_above_upper_asymptote,,,0
current,lamp,,threshold_above_upper_asymptote,,29.426392592767808,0
current,last,6.753698692090141,ok,,,0
current,later,6.730771162147489,ok,6.705415892846113,28.08468448252086,0
current,leg,7.037158213134369,ok,7.6238206977176874,22.967834744581136,0
current,lick,,threshold_below_lower_asymptote,6.926051283003704,27.831628726846333,0
current,light,6.958769013600219,ok,,21.573068682350033,0
current,like,,threshold_below_lower_asymptote,6.072690167001678,25.75007721668643,0
current,lion,,threshold_above_upper_asymptote,,22.93884161407195,0
current,lips,6.9713428874110575,ok,6.918610198029957,25.482076843958392,0
current,listen,6.897750389486503,ok,6.8930996963837945,28.048745584501315,0
current,lollipop,,threshold_above_upper_asymptote,,27.842830450401625,0
current,long,,threshold_below_lower_asymptote,,,0
current,look,6.694299955214614,ok,,24.098423511314476,0
current,loud,7.074602471407066,ok,,26.12765077192083,0
current,love,6.823263942225684,ok,,23.249110931637965,0
current,lunch,6.9009498794212645,ok,7.167632149891429,24.37307490241634,0
current,mad,7.132073287008996,ok,,28.357752575026606,0
current,mailman,,threshold_below_lower_asymptote,,,0
current,make,,threshold_below_lower_asymptote,6.403938853337971,26.76673663101711,0
current,man,,threshold_below_lower_asymptote,6.465362138587407,26.239323453067815,0
current,meat,7.003119185521226,ok,7.015557777180096,26.824160865348063,0
current,medicine,7.122156452100504,ok,,24.709281294511936,0
current,melon,,threshold_below_lower_asymptote,,,0
current,milk,6.983609599807109,ok,7.01555211682633,18.255048075517685,0
current,mommy,7.042321515751915,ok,,,0
current,money,,threshold_below_lower_asymptote,6.853425664564013,24.59030107938586,0
current,monkey,,threshold_above_upper_asymptote,,21.420862525347772,0
current,moon,6.9320513545361795,ok,6.738854432443212,21.266352929569763,0
current,moose,,threshold_below_lower_asymptote,,,0
current,mop,,threshold_below_lower_asymptote,,,0
current,morning,,threshold_below_lower_asymptote,6.87618761822901,26.726898941775957,0
current,motorcycle,,threshold_above_upper_asymptote,,25.351378212033644,0
current,mouse,,threshold_above_upper_asymptote,,23.380858578636253,0
current,mouth,6.921376810042351,ok,6.934749786714387,20.209807579108084,0
current,movie,6.9211449280897375,ok,6.82037385986426,27.917043742420812,0
current,muffin,,threshold_below_lower_asymptote,7.116312424969118,26.196634213174725,0
current,nail,,threshold_above_upper_asymptote,,,0
current,nap,,threshold_above_upper_asymptote,,22.674625384618004,0
current,napkin,,threshold_above_upper_asymptote,,25.073543767799908,0
current,naughty,,threshold_above_upper_asymptote,,,0
current,necklace,,threshold_above_upper_asymptote,,26.69518885859007,0
current,new,6.741349306022174,ok,,28.840785987993776,0
current,nice,6.778919647901557,ok,6.775518309868604,25.83342302182803,0
current,night,,threshold_below_lower_asymptote,6.827511424036405,24.482917590787725,0
current,noisy,,threshold_above_upper_asymptote,,28.973349302766035,0
current,noodles,,threshold_above_upper_asymptote,,24.271362933789078,0
current,nose,6.969669145292979,ok,7.0278514736201645,17.566643472145085,0
current,nurse,7.218611892868211,ok,,,0
current,nuts,,threshold_above_upper_asymptote,,28.18287000352459,0
current,old,,threshold_below_lower_asymptote,,,0
current,open,6.857101164755184,ok,6.920970558511345,22.114445562602707,0
current,outside,6.9489851533607405,ok,7.23621999228753,20.586834888836407,0
current,oven,7.059103705055076,ok,7.464501723988421,27.085939648491006,0
current,owl,7.0931951125616814,ok,7.497369176259697,23.33001152771118,0
current,paint,7.118048424139393,ok,,26.332309328783996,0
current,pancake,6.835936790501722,ok,7.340379299371006,24.068571454323198,0
current,pants,,threshold_above_upper_asymptote,,21.936410314208324,0
current,paper,6.9717796332549336,ok,6.992769717321313,22.99233148218998,0
current,park,6.970280897047062,ok,7.011278533482302,22.878206476855862,0
current,party,6.827317228776509,ok,6.774502719629837,25.998215555193525,0
current,peas,7.237741496341639,ok,7.693100493413458,24.90319915475007,0
current,peekaboo,,threshold_above_upper_asymptote,,19.940203977737045,0
current,pen,7.14597689316921,ok,,24.683860647952418,0
current,pencil,,threshold_above_upper_asymptote,,26.157410646038286,0
current,penguin,6.874573018186915,ok,,26.410930852292893,0
current,penny,7.513275641558132,ok,,,0
current,people,,threshold_below_lower_asymptote,6.489754730413168,27.729170763166103,0
current,person,,threshold_below_lower_asymptote,,,0
current,pick,7.041810735858628,ok,,28.31028812070495,0
current,pickle,,threshold_above_upper_asymptote,,27.302972502756642,0
current,picnic,7.302903071881309,ok,,,0
current,picture,6.989617865122381,ok,6.996694425710756,24.12466878869911,0
current,pig,,threshold_above_upper_asymptote,,21.20230905137065,0
current,pillow,,threshold_above_upper_asymptote,,22.865174886366972,0
current,pizza,,threshold_above_upper_asymptote,,21.47922641023574,0
current,plant,7.015513789421123,ok,7.056240705853564,27.17845363579105,0
current,plate,6.990108012385792,ok,7.064608734029831,23.881971479516967,0
current,play,6.701745927661308,ok,6.919007946701774,22.7220598630656,0
current,playground,6.974065240566168,ok,7.590312073033341,27.30454893601479,0
current,police,6.998015054154001,ok,6.7920832092694035,28.97367753515442,0
current,pony,,threshold_above_upper_asymptote,,,0
current,pool,6.991205660883114,ok,7.007857843782048,23.89664497593775,0
current,poor,6.9125922164534375,ok,,,0
current,pop,7.106992286992367,ok,,,0
current,popcorn,,threshold_above_upper_asymptote,7.449459670105915,24.633992570816577,0
current,porch,,threshold_above_upper_asymptote,,,0
current,potato,,threshold_above_upper_asymptote,,25.588497667339652,0
current,potty,6.707785329664168,ok,7.356714549600795,21.289637906455926,0
current,pour,,threshold_above_upper_asymptote,,29.221134877679074,0
current,present,6.9449987225602134,ok,6.764039963125825,25.256832955307473,0
current,pretend,7.059807232461727,ok,,,0
current,pretty,6.832748925752027,ok,6.757649407248499,25.930457910420653,0
current,pretzel,,threshold_below_lower_asymptote,6.80538974212662,27.360483906307053,0
current,pudding,,threshold_above_upper_asymptote,,,0
current,pull,6.9977019126558115,ok,7.043710316464036,26.217858907282245,0
current,pumpkin,,threshold_above_upper_asymptote,,26.156771484666216,0
current,puppy,,threshold_above_upper_asymptote,,21.310724116497493,0
current,purse,,threshold_above_upper_asymptote,,25.85696928901372,0
current,push,7.151923229139536,ok,,24.61567138170203,0
current,put,6.6638700804644655,ok,,26.847988805835868,0
current,puzzle,,threshold_above_upper_asymptote,,24.23101072594643,0
current,quiet,6.932595247850779,ok,6.8639244850976375,26.982735254027116,0
current,radio,7.027381209595367,ok,,,0
current,rain,7.0044868821014346,ok,7.596682465375077,22.292559546340982,0
current,read,6.832694628378934,ok,6.631909101168658,23.095216853951683,0
current,red,6.434721979297987,ok,6.815927419453885,23.71687667589879,0
current,refrigerator,7.262158669575162,ok,,25.702396416486902,0
current,ride,7.039501572438943,ok,7.096882540438076,24.760593586765484,0
current,rip,,threshold_above_upper_asymptote,,,0
current,rock,6.998937196603886,ok,7.496319211313169,22.67177290650117,0
current,roof,7.070762654697271,ok,,,0
current,room,,threshold_below_lower_asymptote,6.661195674007505,24.722076365420904,0
current,rooster,7.1489066937506935,ok,,,0
current,run,6.907338394356133,ok,7.061584026063985,23.46802530452093,0
current,sad,7.017839750010171,ok,7.475357749248126,26.12385805343161,0
current,salt,6.971701123133739,ok,,,0
current,sandbox,,threshold_above_upper_asymptote,,29.300954082525678,0
current,sandwich,7.455903053824539,ok,,24.988534728639095,0
current,sauce,7.130771640646513,ok,7.319872108142166,28.909244090020106,0
current,say,,threshold_below_lower_asymptote,6.511298938458566,27.143040225343398,0
current,scared,7.010882651013671,ok,6.96017397948407,26.521437608452025,0
current,scarf,,threshold_below_lower_asymptote,,,0
current,school,6.786780573212693,ok,6.768111892217804,23.937530807499474,0
current,scissors,,threshold_above_upper_asymptote,,26.046729785327116,0
current,see,,threshold_below_lower_asymptote,6.202283222258764,23.26497097971234,0
current,shake,7.334815641047985,ok,,27.550797616364726,0
current,share,6.924391812086809,ok,7.241295858971136,26.32381034652683,0
current,sheep,7.048822511613128,ok,7.2715208872495625,23.25988784977189,0
current,shirt,,threshold_above_upper_asymptote,,21.81321042623773,0
current,shoe,,threshold_above_upper_asymptote,,16.358286285273284,0
current,shopping,,threshold_above_upper_asymptote,,26.165070893047815,0
current,shorts,,threshold_below_lower_asymptote,7.243287674079747,25.133809045982208,0
current,shoulder,7.1228121699897855,ok,,27.277177561827035,0
current,shovel,,threshold_above_upper_asymptote,,26.187099976529097,0
current,show,6.779870479619906,ok,6.587529914318318,27.51748617185101,0
current,shower,,threshold_above_upper_asymptote,,24.142481410581965,0
current,sick,6.985939817310645,ok,6.786725490645874,26.810475954734216,0
current,sidewalk,,threshold_above_upper_asymptote,,28.316857414922413,0
current,sing,6.89317180060935,ok,6.958359906364102,24.394043224950867,0
current,sink,7.061512988010099,ok,7.37353940406502,25.39558925497061,0
current,sister,6.679753364009722,ok,6.829425321133,27.616276000578306,0
current,sit,6.974007294829837,ok,7.495268813370813,21.993039748466675,0
current,skate,,threshold_below_lower_asymptote,,,0
current,sky,6.502053845431225,ok,6.9642988173946625,24.28770977177167,0
current,sled,,threshold_below_lower_asymptote,,,0
current,sleep,,threshold_below_lower_asymptote,6.9062251270174375,22.902856230719685,0
current,sleepy,,threshold_above_upper_asymptote,,25.38698259489342,0
current,slipper,,threshold_above_upper_asymptote,,27.842979416757387,0
current,slow,7.03924772723918,ok,,28.72766020830381,0
current,smile,7.150551247803613,ok,,26.807860010476634,0
current,snack,,threshold_above_upper_asymptote,,23.280577167712412,0
current,sneaker,,threshold_below_lower_asymptote,,,0
current,snow,6.92377965017922,ok,7.02637371667503,24.687574502270998,0
current,snowman,,threshold_above_upper_asymptote,,27.12153947133698,0
current,soap,,threshold_above_upper_asymptote,,22.847457883648175,0
current,sock,,threshold_above_upper_asymptote,,20.713046206995855,0
current,soda,,threshold_above_upper_asymptote,,,0
current,sofa,,threshold_above_upper_asymptote,,,0
current,soft,6.981241993448688,ok,7.554061549259056,26.553159844649922,0
current,soup,7.292199333829018,ok,7.787176002616776,24.801226241774163,0
current,spaghetti,,threshold_above_upper_asymptote,7.822243395103142,24.726416693619992,0
current,spill,,threshold_above_upper_asymptote,,26.8965204314811,0
current,splash,,threshold_below_lower_asymptote,7.21810447834056,25.71250883152326,0
current,spoon,,threshold_above_upper_asymptote,,20.39908980036582,0
current,squirrel,,threshold_above_upper_asymptote,,25.031856679343775,0
current,stairs,6.997428705647604,ok,7.0631663953715815,24.467643662000622,0
current,stand,6.947051790420641,ok,7.365245241042524,26.243248085091533,0
current,star,7.030060199172407,ok,7.347226216783236,22.531843509244336,0
current,stay,6.779676462902721,ok,6.646634247830845,26.49521999749948,0
current,stick,7.133537382877384,ok,,24.602147570761282,0
current,sticky,,threshold_above_upper_asymptote,,26.796949707228837,0
current,stone,7.030004257071029,ok,,,0
current,stop,6.67991043185952,ok,6.780972423463724,22.7025658907012,0
current,store,6.93138728992361,ok,7.071981062471189,24.24553978030457,0
current,story,6.777780898692448,ok,6.790261426592498,24.83326348723299,0
current,stove,7.097161733421836,ok,7.0778753850954885,27.921580602893854,0
current,strawberry,,threshold_above_upper_asymptote,,23.553803863761342,0
current,street,6.947686106535258,ok,6.90853840035497,25.889294579190338,0
current,stroller,,threshold_below_lower_asymptote,6.945124067450687,24.699849125295277,0
current,stuck,7.1440461240940225,ok,7.548548493448059,26.18224202591845,0
current,sun,,threshold_below_lower_asymptote,6.802669583478176,22.620513837393432,0
current,sweater,,threshold_above_upper_asymptote,,25.835012184430894,0
current,sweep,,threshold_above_upper_asymptote,,27.056749400673556,0
current,swim,7.03784924072571,ok,7.271486188090189,24.758145909832024,0
current,table,6.809793339579991,ok,7.086713659573374,23.623454640728905,0
current,take,,threshold_below_lower_asymptote,6.359607468965816,26.912440144087405,0
current,talk,6.825768733995073,ok,7.267621084933593,26.1666744723998,0
current,tape,,threshold_above_upper_asymptote,,26.896831500589155,0
current,taste,7.1016052760092245,ok,7.297852323878073,28.750765928594387,0
current,teacher,6.936287606567763,ok,7.249060722942149,28.36884966091159,0
current,tear,7.363550122583247,ok,,,0
current,telephone,,threshold_above_upper_asymptote,,21.409080313239528,0
current,think,,threshold_below_lower_asymptote,,,0
current,thirsty,,threshold_above_upper_asymptote,,26.1532899496978,0
current,throw,7.0857773377053155,ok,,24.69394529214973,0
current,tiger,7.279512801486031,ok,,23.871222269718412,0
current,tights,6.888317856481118,ok,,,0
current,time,,threshold_below_lower_asymptote,,,0
current,tiny,7.170023550380393,ok,,,0
current,tired,6.9647008995624375,ok,7.004381441964626,25.834664804067693,0
current,tissue,,threshold_above_upper_asymptote,,24.71696112712117,0
current,toast,,threshold_above_upper_asymptote,,24.044372357030184,0
current,today,6.77276903670776,ok,6.867208690081197,29.606093090564784,0
current,toe,7.025173372112462,ok,7.592407425551386,21.395570001766806,0
current,tomorrow,7.001447287404813,ok,,,0
current,tongue,7.075909805151615,ok,6.859583239562749,23.45827047984588,0
current,tonight,6.9997104558815755,ok,,,0
current,tooth,7.210699304502141,ok,,22.288597086318816,0
