stream_alias,stream_path,stream_row_index,stream_source,stream_example_id,stream_words,hit_type,heldout_row_id,screen,inherited_aln_pair_text_hit_row,text_preview
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3162,open_subtitles,50840,160,norm_text+source_example_id,heldout6992:row:open_subtitles:50840,heldout6992,True,"beginning. Blood makes the world rise. Blood makes the rain fall. Blood makes the earth grow. And in blood, all men are born and die. Blood is the food of the gods below. Come, Bucephalus. Today we ride to our destiny. C"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3212,childes,15520,160,norm_text+source_example_id,heldout6992:row:childes:15520,heldout6992,True,last they landed on the moon. *MOT: that's where they wanted to go. *MOT: there's nobody here said Baby Bear. *CHI: that's the moon? *MOT: yup. *MOT: there are no trees said the owl. *MOT: it's kind of boring said Baby B
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3217,childes,9779,160,norm_text+source_example_id,heldout6992:row:childes:9779,heldout6992,False,"restarts] [Chi is playing with objects on the black base; Fat moves a thin, square, magnet across the table using the repulsion between that magnet and the yellow wand] *CHI: [sings]. *CHI: I can make a castle I think. *"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3233,childes,13420,160,norm_text+source_example_id,heldout6992:row:childes:13420,heldout6992,False,dishes? *MOT: are you gonna make some dinner? *CHI: I'm gonna make dinner. *MOT: there's so much here you can do. *CHI: yeah. *MOT: huh? *CHI: because xxx. *MOT: you can pour me a drink. *MOT: I'm thirsty. *CHI: okay kid
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3236,open_subtitles,47775,160,norm_text+source_example_id,heldout6992:row:open_subtitles:47775,heldout6992,False,prepare the celebrations for when you land this commercial! Misa's dream is to become Kira's wife! That's because Misa is... the second Kira. Misa-chan! as you can all hear... Higuchi is Kira! 346)}Higuchi's capture What
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3240,childes,18088,160,norm_text+source_example_id,heldout6992:row:childes:18088,heldout6992,False,the glass? *FAT: people break the glass. *MAR: I think if anybody could break the glass. *FAT: uhhuh. *MAR: you know what? *FAT: what? *MAR: we should fix the glass. *FAT: you're right we should. *FAT: how can we do that
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3255,open_subtitles,48182,160,norm_text+source_example_id,heldout6992:row:open_subtitles:48182,heldout6992,False,"the... Hello. Uh, yes. Yes, one second. It's for you. Hello? Yes, I've heard. Hello. Which words does he use a lot? Anway, anyways... Docking... I just, I don't know. I can't remember. What? Try to keep him on the phone?"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3271,gutenberg,33862,160,norm_text+source_example_id,heldout6992:row:gutenberg:33862,heldout6992,False,"the same tendency,” said Wentworth significantly. “I am sure he does not,” said Noel Brooke warmly. “You can’t tell. I claim to be a sharp business man, but I have more than once been deceived in a man that I thought I k"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3277,open_subtitles,42843,160,norm_text+source_example_id,heldout6992:row:open_subtitles:42843,heldout6992,False,"Wait. We're a gang now? We're gonna take whatever we want? -Come on, guys. -Listen, nobody's home. We're just gonna get some food for Jess. Yeah, and it looks like nobody's lived here for a Iong time anyway. I mean, it's"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3280,open_subtitles,46289,160,norm_text+source_example_id,heldout6992:row:open_subtitles:46289,heldout6992,False,"flow of the Yoki... stopped? Clare! God... You sure give us a lot of trouble... She didn't become a Yoma. That's all there is to it, right? In the end, she was saved saved by that boy. Clare... Clare... We are in your de"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3284,simple_wiki,57762,160,norm_text+source_example_id,heldout6992:row:simple_wiki:57762,heldout6992,False,"reproach the Christian religion, and impute to Christ the ills that have befallen their city; but the preservation of their own lives — a boon which they owe to the respect entertained for Christ by the barbarians"". They"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3289,childes,9557,160,norm_text+source_example_id,heldout6992:row:childes:9557,heldout6992,True,*CHI: I don't think. [attempts unsuccessfully to stick coins on to the yellow wand] *BRO: [laughs]. *MOT: there. *MOT: what else can you make? *CHI: hm. *CHI: cool. *CHI: I can make somethin' on here [black base]. [clear
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3300,bnc_spoken,3433,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:3433,heldout6992,False,taxable profits but at the same time we did actually pay some divides and we've also pay some dividends here in last year anyway. The complication has been that because last year's trading profits were lower than expecte
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3303,gutenberg,29125,160,norm_text+source_example_id,heldout6992:row:gutenberg:29125,heldout6992,True,"activity and all personality are _ipso facto_ abolished. Such is the materialistic doctrine, and such, I presume, is what Professor Haeckel has in mind when he asserts that the belief in an immortal soul is incompatible "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3319,open_subtitles,41316,160,norm_text+source_example_id,heldout6992:row:open_subtitles:41316,heldout6992,False,"duets with Tony Bennett. - I love Tony Bennett. - He's amazing. We're finishing the video today and having a wrap party. - You guys should come. - I got a girlfriend. You should come, Vince. Well, I'm off today, so why n"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3320,open_subtitles,41247,160,norm_text+source_example_id,heldout6992:row:open_subtitles:41247,heldout6992,True,"aren't you? Which bit didn't you understand? I want to talk to you. On the street, after what just happened? I see you've got yourself a minder. Very prudent. Oleg has doubled his security. What exactly was Oleg's connec"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3322,open_subtitles,47470,160,norm_text+source_example_id,heldout6992:row:open_subtitles:47470,heldout6992,True,"I don't bake. Catch up. You know, not all neighbors have to be friends. Why don't you just let it go? Mike, they live 15 feet from us. If we have a fire, I wanna be sure That they like us enough to call 9-1-1. Ah, that's"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3369,open_subtitles,42847,160,norm_text+source_example_id,heldout6992:row:open_subtitles:42847,heldout6992,False,"sorry? Ain't no time two people staring at each other, standing still, Iove in both their eyes, at the same time, equal. Truth is, someone is chasing someone. That's the way we's built. So? Who's chasing? I knew that. I "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3384,simple_wiki,55116,160,norm_text+source_example_id,heldout6992:row:simple_wiki:55116,heldout6992,False,"during the 20th century. The two remaining hotels are the Ocean House and the Watch Hill Inn. Both went through major remodels during the 2000s. The Ocean House was originally opened in 1868. it was torn down in 2005, th"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3405,childes,5369,160,norm_text+source_example_id,heldout6992:row:childes:5369,heldout6992,False,we had something to eat. *URS: you had something to eat. *CHI: these are the ones. *MOT: did you tell her what you had in there? *CHI: buds. *MOT: buds? *MOT: oh it's a rosebud I guess. *CHI: yeah rosebuds. *CHI: dose ar
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3426,simple_wiki,56013,160,norm_text+source_example_id,heldout6992:row:simple_wiki:56013,heldout6992,True,"He was an emeritus fellow of the National Institute of Advanced Industrial Science and Technology (AIST). Kondō was born in Tokyo, Japan. Kondō died on 11 March 2022 in Tokyo from pneumonia, aged 92. = = = Jessica Willia"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3431,gutenberg,36865,160,norm_text+source_example_id,heldout6992:row:gutenberg:36865,heldout6992,True,"sort and be a humble teacher, patiently twirling stupid little boys and girls round and round over the smooth floor where she used to dance so happily when she was the pride of the class and the queen of the closing ball"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3434,gutenberg,33580,160,norm_text+source_example_id,heldout6992:row:gutenberg:33580,heldout6992,False,"in my wagon in an empty sack. Bad man, bad man, that Jeb Wilkins."" ""Jetty always barked at him,"" said Edna. ""I guess that accounts for it. Jeb got mad and thought he'd pay the little creature back. Barked at him, did he?"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3443,simple_wiki,56723,160,norm_text+source_example_id,heldout6992:row:simple_wiki:56723,heldout6992,True,"At Play, Vol. 4 is a compilation album. It is from the Canadian progressive house musician deadmau5. It is also the fourth of the ""At Play"" series. Like the other ""At Play"" albums, this instalment contains tracks previou"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3506,open_subtitles,47159,160,norm_text+source_example_id,heldout6992:row:open_subtitles:47159,heldout6992,True,"site within a 20-block radius of grady's residence. Narrow the search to boutique shops. They'd need their privacy. -There's just one. -Just one? Boutique butcher's a dying industry. -Where? -Le cochon,mass avenue. All r"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3515,childes,7982,160,norm_text+source_example_id,heldout6992:row:childes:7982,heldout6992,False,*CHI: yeah. *GAI: yeah. *CHI: did it? *GAI: did it? *CHI: yep here. *CHI: I know. *CHI: the girls pickin' flowers. *CHI: I saw that. *CHI: oh here it is. *CHI: in snow time you don't see the sun and you can make a snowma
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3544,simple_wiki,59343,160,norm_text+source_example_id,heldout6992:row:simple_wiki:59343,heldout6992,False,"""Arbeitskommandos,"" and were located throughout southern Germany and Austria. The camps were liberated by U.S. forces in the spring of 1945. Camp statistics. Estimates of the number of people who died here vary widely. C"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3554,gutenberg,26449,160,norm_text+source_example_id,heldout6992:row:gutenberg:26449,heldout6992,True,"peewit or lapwing. And I warrant thee we shall eat our fill of peewits if we remain here long."" ""When thinkest thou of going?"" asked Hugo, interestedly. ""Why, that I know not. I would fain have another dream. I know not "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3570,open_subtitles,46548,160,norm_text+source_example_id,heldout6992:row:open_subtitles:46548,heldout6992,False,"the temper and I clashed with a lot of people. Ultimately, it got me voted out of the game. BRADY: I don't know that I could have done anything differently after the first hour of the game. Things were polarized so quick"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3571,gutenberg,31142,160,norm_text+source_example_id,heldout6992:row:gutenberg:31142,heldout6992,True,"now he would think _this_ the Age of Miracles. If he heard you talk over a wire to a person a thousand miles away, he would think you a magician. If you showed him people moving and acting on a movie screen, he would thi"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3578,open_subtitles,47176,160,norm_text+source_example_id,heldout6992:row:open_subtitles:47176,heldout6992,False,"52 seconds. -Sam, come on! -Sorry, I had to pee! Well, it's either that or I explode. -45 seconds! -We're on our way up! You know what to do? We sit together, me on the left, you on the right. Camera opens on the sign, p"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3579,open_subtitles,38621,160,norm_text+source_example_id,heldout6992:row:open_subtitles:38621,heldout6992,False,"gorgeous, special things on earth. I would like to be a spoiled, rich white girl. [ Laughs ] They get what they want, whenever they want it. And they don't have to really struggle with finances and nice things and nice c"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3595,bnc_spoken,1829,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:1829,heldout6992,False,that's been achieve for some measure. It's a strange time to rejoin the Tories. I don't think it is actually. No. We all know that the battle lines are being drawn for the next election. I want to step back into the line
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3599,open_subtitles,41539,160,norm_text+source_example_id,heldout6992:row:open_subtitles:41539,heldout6992,False,in together. Even her. Well. Rest assured. She doesn't have what you have. Jennifer Crane does. Do you really believe that? I guess not. Hold on. What's wrong? Don. It's okay. We've got all night. I wish you'd... just te
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3603,gutenberg,35617,160,norm_text+source_example_id,heldout6992:row:gutenberg:35617,heldout6992,True,"charming in white serge coats and little ermine caps, were going to post letters in the pillar-box. Gwen stood still and stared in utter amazement, first at Mavis's mud-stained garments and then at Bevis. The latter rais"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3612,gutenberg,33629,160,norm_text+source_example_id,heldout6992:row:gutenberg:33629,heldout6992,True,"somebody, take a fellow your own size."" He wrenched the stick from the man's grasp and threw it away. ""Now,"" he said, ""have it out if you will. I'm ready."" He squared off, but the old man had neither strength nor desire "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3625,childes,5598,160,norm_text+source_example_id,heldout6992:row:childes:5598,heldout6992,False,*CHI: I finished playing. *CHI: hi. *URS: hello said the bird. *URS: hello said the bunny. *URS: would you like to keep the birdie? *CHI: yep. *URS: alright. *CHI: what is dis? *URS: those are some pictures. *CHI: you do
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3629,childes,20779,160,norm_text+source_example_id,heldout6992:row:childes:20779,heldout6992,False,yeah he's real strong. *CHI: he's sitting down. [surprise intonation] *FAT: yeah I know. *CHI: do you sitting down? *FAT: yeah. *FAT: yeah. *CHI: oh you eat yogurt? [expresses confirmation of surprise touch] *FAT: yeah. 
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3634,open_subtitles,48933,160,norm_text+source_example_id,heldout6992:row:open_subtitles:48933,heldout6992,False,You are in big trouble... But... You needn't be if you just return the photos. He has the proof with him. They can prove you tried to blackmail... the minister with the photos for money. You then tried to involve Sameera
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3649,open_subtitles,44368,160,norm_text+source_example_id,heldout6992:row:open_subtitles:44368,heldout6992,False,"What about you? . What are your plans? . Oh, that's great, Ray. Where's she from? . Oh, I've heard that Georgia is beautiful. Well, that should be fun. Well, I guess I'll talk to you when you get back. Yeah, you too. -Yo"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3695,childes,13288,160,norm_text+source_example_id,heldout6992:row:childes:13288,heldout6992,True,*SIS2: yeah? *CHI: oh mama the baby giraffe! *CHI: see? *CHI: baby giraffe. *CHI: this the father giraffe. *CHI: oh xxx go in that way. *SIS2: xxx this see xxx. *CHI: [car noises]. *SIS2: Ma eat this all. *CHI: nothing i
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3705,open_subtitles,50709,160,norm_text+source_example_id,heldout6992:row:open_subtitles:50709,heldout6992,False,"I could use a man who knows how to get things? I don't think I could make it on the outside, Andy. I've been in here most of my life? I'm an institutional man now? Just like Brooks was. Well, you underestimate yourself. "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3720,bnc_spoken,1194,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:1194,heldout6992,False,"do you promote it? We're asking the Councillors if they actually get out of their cars and get on buses and travel to and from council meetings and er shopping, that sort of thing for public transport. er the second one:"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3733,gutenberg,26155,160,norm_text+source_example_id,heldout6992:row:gutenberg:26155,heldout6992,False,"month will be too much, considering that there are five well-furnished rooms. There is even a piano."" ""Thirty dollars a month!"" exclaimed Rose, in dismay. ""Why, that will be more than all of us together can earn. Mrs. Fl"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3737,gutenberg,32770,160,norm_text+source_example_id,heldout6992:row:gutenberg:32770,heldout6992,False,"objects. ""No doodies, and poor Maggie!"" was her lament. To divert her ""Miss Tammell"" carried her off to the drawing-room. And thus Maggie was sent to Coventry. By bedtime her features were hardly to be recognised, so blu"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3745,gutenberg,28191,160,norm_text+source_example_id,heldout6992:row:gutenberg:28191,heldout6992,False,"make you apologize,"" said Bull. ""It would be just like him,"" put in Merry. The other looked as if he didn't relish the possibility one bit; he turned the conversation quickly. ""Wait till he tries it,"" said he. ""In the me"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3748,gutenberg,32804,160,norm_text+source_example_id,heldout6992:row:gutenberg:32804,heldout6992,False,"afternoon he went out without saying where he was going, but we both felt quite sure he had gone about putting that horrid advertisement in the paper. And even without that, we knew that if he went telling about Bruno to"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3753,simple_wiki,58437,160,norm_text+source_example_id,heldout6992:row:simple_wiki:58437,heldout6992,False,"first electric Barber’s Chair. Music. Koken started playing banjo at the age of thirteen. “In 1959, my brother had broken his arm, and heard that playing guitar might be a good way to get its strength back. He got his ol"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3758,simple_wiki,61030,160,norm_text+source_example_id,heldout6992:row:simple_wiki:61030,heldout6992,False,castle there is also a church dating back to the 18th century. = = = Bessie Carter = = = Bessie Beatrice Carter (born 25 October 1993) is an British actress. She is known for her role as Evie Wilcox on the BBC television
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3759,open_subtitles,43188,160,norm_text+source_example_id,heldout6992:row:open_subtitles:43188,heldout6992,False,"Times This Morning, And You Got Every Single One Of Those. You May Have Graduated, But High School Never Ends. Oh, My God. Look How Tiny I Am. Oh, I Know. What Are You Guys Looking At? Oh, I Wanted To Show Them My Cheerl"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3765,bnc_spoken,391,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:391,heldout6992,False,"you, Lot number seventy six Lot number seventy six Peking er dishes there's the Peking dishes, there's seven of them, we've got one of them showing seven in the for a hundred pounds one hundred pounds at a hundred pounds"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3785,simple_wiki,54855,160,norm_text+source_example_id,heldout6992:row:simple_wiki:54855,heldout6992,True,"American animated television series ""South Park"". The 20th episode of the series overall, it originally aired on Comedy Central in the United States on June 24, 1998. Trey Parker wrote the episode with Nancy M. Pimental."
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,3798,gutenberg,27241,160,norm_text+source_example_id,heldout6992:row:gutenberg:27241,heldout6992,False,"the hunt and had left his powder flask behind and that their mother said he was to take it to them. ""But he is on horseback,"" said Guy, ""and I should never be able to walk fast enough to overtake him. I'll go and speak t"
