position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
72,3861,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.0009027355117723346,0.0025864318013191223,4.116739728488028e-05,D_V_43222,D,V,43222,chck_80M
44,10571,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.0006076664431020617,0.00011050362081732601,0.0007482556393370032,D_V_43222,D,V,43222,chck_80M
44,10571,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.01869327388703823,0.0005698518943972886,0.00035251243389211595,D_V_43222,D,V,43222,chck_80M
66,1799,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.24956658482551575,0.04079834371805191,0.0002634600386954844,D_V_43222,D,V,43222,chck_80M
66,1799,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.013899761252105236,0.029757864773273468,0.0005526745808310807,D_V_43222,D,V,43222,chck_80M
66,644,T,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,0.00010451042180648074,0.002809646539390087,0.004328278824687004,D_V_43222,D,V,43222,chck_80M
66,644,U,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,0.00018428711337037385,0.000916763732675463,0.005548426415771246,D_V_43222,D,V,43222,chck_80M
93,572,T,6,"three task forces, that were created in the wake of the comprehensive assessment",572,31,32,29,61,61,0.4807334244251251,0.0024695107713341713,1.2060876315445057e-06,D_V_43222,D,V,43222,chck_80M
93,572,U,6,"three task forces, that were created in the wake of the comprehensive assessment",572,31,32,29,61,61,0.0038536861538887024,0.0021575111895799637,5.038970357418293e-06,D_V_43222,D,V,43222,chck_80M
45,249,T,7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",249,13,10,15,31,31,0.8914156556129456,9.809744369704276e-05,0.012956802733242512,D_V_43222,D,V,43222,chck_80M
45,249,U,7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",249,13,10,15,31,31,0.0014387618284672499,0.002025958616286516,0.37118497490882874,D_V_43222,D,V,43222,chck_80M
26,6890,T,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.45451620221138,0.0008292517741210759,0.004178475122898817,D_V_43222,D,V,43222,chck_80M
26,6890,U,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.001739495899528265,0.0018876800313591957,0.0001132245160988532,D_V_43222,D,V,43222,chck_80M
55,5343,T,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.01698685809969902,0.0016055271262302995,0.00026461397646926343,D_V_43222,D,V,43222,chck_80M
55,5343,U,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.008174825459718704,0.01508144661784172,0.0005798026104457676,D_V_43222,D,V,43222,chck_80M
60,954,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.8845090866088867,0.00048725493252277374,8.858146429702174e-07,D_V_43222,D,V,43222,chck_80M
60,954,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.018110552802681923,0.0025159113574773073,1.982808498723898e-06,D_V_43222,D,V,43222,chck_80M
87,641,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.00022461188200395554,4.108001303393394e-05,0.0001346435456071049,D_V_43222,D,V,43222,chck_80M
87,641,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.0012254915200173855,6.37603152426891e-05,0.00016626187425572425,D_V_43222,D,V,43222,chck_80M
42,249,T,11,"first, the methane created by the closed-loop system can supply between 10 and 1",249,5,16,19,36,36,0.005558568984270096,0.00025433817063458264,0.0006586514646187425,D_V_43222,D,V,43222,chck_80M
42,249,U,11,"first, the methane created by the closed-loop system can supply between 10 and 1",249,5,16,19,36,36,0.008890818804502487,0.0011709386017173529,0.0024162684567272663,D_V_43222,D,V,43222,chck_80M
57,2282,T,11,"first, the methane created by the closed-loop system can supply between 10 and 1",2282,20,16,19,36,36,0.07874888181686401,0.0009597120806574821,0.10900375247001648,D_V_43222,D,V,43222,chck_80M
57,2282,U,11,"first, the methane created by the closed-loop system can supply between 10 and 1",2282,20,16,19,36,36,0.003280345816165209,0.0030493142548948526,0.0003089055244345218,D_V_43222,D,V,43222,chck_80M
49,1542,T,12,"at the beginning of the antarctic winter, from march to april, weather on king g",1542,15,17,17,33,33,1.036329376802314e-05,0.001081249793060124,0.02945283241569996,D_V_43222,D,V,43222,chck_80M
49,1542,U,12,"at the beginning of the antarctic winter, from march to april, weather on king g",1542,15,17,17,33,33,1.6456255252705887e-05,0.005539631936699152,0.18216866254806519,D_V_43222,D,V,43222,chck_80M
37,3262,T,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.004805052187293768,0.0010647032177075744,0.028249360620975494,D_V_43222,D,V,43222,chck_80M
37,3262,U,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.00015397256356664002,0.00011376383190508932,0.00031198348733596504,D_V_43222,D,V,43222,chck_80M
53,1172,T,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,0.04027707502245903,7.70076148910448e-05,0.041805531829595566,D_V_43222,D,V,43222,chck_80M
53,1172,U,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,0.00013431765546556562,5.347339538275264e-06,0.043432191014289856,D_V_43222,D,V,43222,chck_80M
50,249,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.00010378642764408141,4.7646326493122615e-06,0.0010274715023115277,D_V_43222,D,V,43222,chck_80M
50,249,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.02598227933049202,0.0002158482384402305,0.005485340487211943,D_V_43222,D,V,43222,chck_80M
55,3704,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.03493717312812805,0.0005670379614457488,0.0017969529144465923,D_V_43222,D,V,43222,chck_80M
55,3704,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.0854099839925766,0.001732862088829279,0.0014680459862574935,D_V_43222,D,V,43222,chck_80M
47,5639,T,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,0.00013872270938009024,2.1294545149430633e-05,0.03569147735834122,D_V_43222,D,V,43222,chck_80M
47,5639,U,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,7.788530638208613e-05,5.9582191170193255e-05,0.01569967158138752,D_V_43222,D,V,43222,chck_80M
50,1123,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.0072335670702159405,0.000502663548104465,0.004718744195997715,D_V_43222,D,V,43222,chck_80M
50,1123,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.04124516248703003,0.030868766829371452,0.0012023353483527899,D_V_43222,D,V,43222,chck_80M
81,249,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.0029451115988194942,4.893453296972439e-05,0.001704098773188889,D_V_43222,D,V,43222,chck_80M
81,249,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.011485296301543713,0.001253642374649644,0.003058989066630602,D_V_43222,D,V,43222,chck_80M
55,249,T,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.6729490160942078,0.00034563327790237963,0.0012691052397713065,D_V_43222,D,V,43222,chck_80M
55,249,U,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.02269866317510605,0.0010016161249950528,0.007284850813448429,D_V_43222,D,V,43222,chck_80M
81,4424,T,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.3760736286640167,0.00010773594840429723,0.00461273267865181,D_V_43222,D,V,43222,chck_80M
81,4424,U,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.005187828093767166,0.0004955772892571986,0.0001515452313469723,D_V_43222,D,V,43222,chck_80M
80,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,0.00013148828293196857,8.50439682835713e-05,0.005099738482385874,D_V_43222,D,V,43222,chck_80M
80,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,0.006575562991201878,0.0019877080339938402,0.09247446805238724,D_V_43222,D,V,43222,chck_80M
99,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.0010379976592957973,0.0009317919029854238,0.2956170439720154,D_V_43222,D,V,43222,chck_80M
99,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.0004169007297605276,0.00039415431092493236,0.00898196455091238,D_V_43222,D,V,43222,chck_80M
66,8827,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.013953164219856262,0.0003641953517217189,0.18733729422092438,D_V_43222,D,V,43222,chck_80M
66,8827,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.013227656483650208,0.0053756567649543285,0.00015820044791325927,D_V_43222,D,V,43222,chck_80M
100,15896,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.8977706432342529,0.0003144307411275804,0.007660172414034605,D_V_43222,D,V,43222,chck_80M
100,15896,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.007126569282263517,0.0026064568664878607,0.00014837623166386038,D_V_43222,D,V,43222,chck_80M
53,249,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.04397546127438545,0.00019657742814160883,0.003032901557162404,D_V_43222,D,V,43222,chck_80M
53,249,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.01679745502769947,0.00012558918388094753,0.00106041319668293,D_V_43222,D,V,43222,chck_80M
74,6053,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.0006711467285640538,0.0008032303885556757,1.3965918697067536e-06,D_V_43222,D,V,43222,chck_80M
74,6053,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.0012019032146781683,0.00039858941454440355,2.9616944630106445e-06,D_V_43222,D,V,43222,chck_80M
57,3626,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.007579231634736061,0.0007063510129228234,0.02283615991473198,D_V_43222,D,V,43222,chck_80M
57,3626,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.0013471449492499232,0.0013073317240923643,0.005035954527556896,D_V_43222,D,V,43222,chck_80M
64,4930,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.00195226666983217,6.27267436357215e-05,0.020484646782279015,D_V_43222,D,V,43222,chck_80M
64,4930,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.00029704495682381094,0.00021756575733888894,0.006863177753984928,D_V_43222,D,V,43222,chck_80M
41,1123,T,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,0.00015275462646968663,0.00012898098793812096,0.0005264552892185748,D_V_43222,D,V,43222,chck_80M
41,1123,U,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,9.181939094560221e-05,0.0013855111319571733,0.011119354516267776,D_V_43222,D,V,43222,chck_80M
50,249,T,23,the defence system was formed gradually.archaeologists believed that the predece,249,9,19,15,40,40,0.18040604889392853,0.08214324712753296,0.10686295479536057,D_V_43222,D,V,43222,chck_80M
50,249,U,23,the defence system was formed gradually.archaeologists believed that the predece,249,9,19,15,40,40,0.000930291716940701,0.024914899840950966,0.06452566385269165,D_V_43222,D,V,43222,chck_80M
102,381,T,25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",381,37,30,25,64,64,0.13566507399082184,0.00022993421589490026,0.0023428197018802166,D_V_43222,D,V,43222,chck_80M
102,381,U,25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",381,37,30,25,64,64,0.035814277827739716,0.000847988820169121,0.024817761033773422,D_V_43222,D,V,43222,chck_80M
77,3626,T,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",3626,12,23,25,64,64,0.32444578409194946,4.4255764805711806e-05,0.321763277053833,D_V_43222,D,V,43222,chck_80M
77,3626,U,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",3626,12,23,25,64,64,0.00190598180051893,0.07539469748735428,0.06666064262390137,D_V_43222,D,V,43222,chck_80M
92,5824,T,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",5824,27,23,25,64,64,0.05552370846271515,0.003263914491981268,0.11352404952049255,D_V_43222,D,V,43222,chck_80M
92,5824,U,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",5824,27,23,25,64,64,0.0015451839426532388,0.00703816581517458,0.011807816103100777,D_V_43222,D,V,43222,chck_80M
61,811,T,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",811,0,29,32,60,60,0.0014959017280489206,0.007461555767804384,0.0018819357501342893,D_V_43222,D,V,43222,chck_80M
61,811,U,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",811,0,29,32,60,60,3.1958421459421515e-05,0.009692549705505371,0.006118666846305132,D_V_43222,D,V,43222,chck_80M
87,369,T,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",369,26,29,32,60,60,0.09491869807243347,0.0004814215353690088,0.20666275918483734,D_V_43222,D,V,43222,chck_80M
87,369,U,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",369,26,29,32,60,60,0.00022658845409750938,0.0036827658768743277,0.040299031883478165,D_V_43222,D,V,43222,chck_80M
61,684,T,28,"therefore, control and security are paramount. - your business is part of an ind",684,8,28,34,52,52,0.025442492216825485,0.0002163203025702387,0.05055579915642738,D_V_43222,D,V,43222,chck_80M
61,684,U,28,"therefore, control and security are paramount. - your business is part of an ind",684,8,28,34,52,52,0.001732832519337535,0.00017139152623713017,0.055217090994119644,D_V_43222,D,V,43222,chck_80M
82,15886,T,28,"therefore, control and security are paramount. - your business is part of an ind",15886,29,28,34,52,52,0.01501416228711605,0.004662265069782734,0.0003905362682417035,D_V_43222,D,V,43222,chck_80M
82,15886,U,28,"therefore, control and security are paramount. - your business is part of an ind",15886,29,28,34,52,52,0.0026542674750089645,0.0316711850464344,0.00031663477420806885,D_V_43222,D,V,43222,chck_80M
68,3348,T,29,"the study, using molecular biological approaches and long-term alcohol feeding o",3348,2,34,31,65,65,0.0006378191756084561,9.390293416799977e-05,0.31373533606529236,D_V_43222,D,V,43222,chck_80M
68,3348,U,29,"the study, using molecular biological approaches and long-term alcohol feeding o",3348,2,34,31,65,65,0.0007120867958292365,0.0008416352793574333,0.11731883138418198,D_V_43222,D,V,43222,chck_80M
94,8411,T,29,"the study, using molecular biological approaches and long-term alcohol feeding o",8411,28,34,31,65,65,0.13798335194587708,0.0893157497048378,4.648970207199454e-05,D_V_43222,D,V,43222,chck_80M
94,8411,U,29,"the study, using molecular biological approaches and long-term alcohol feeding o",8411,28,34,31,65,65,0.07202257215976715,0.15539880096912384,6.885468610562384e-05,D_V_43222,D,V,43222,chck_80M
30,5572,T,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,5572,7,9,14,22,22,0.00975346751511097,0.0032994949724525213,0.00023553907522000372,D_V_43222,D,V,43222,chck_80M
30,5572,U,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,5572,7,9,14,22,22,6.609603588003665e-05,0.00018924464529845864,4.29470201197546e-05,D_V_43222,D,V,43222,chck_80M
38,378,T,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,378,15,9,14,22,22,0.03735273703932762,0.001410943572409451,0.032117657363414764,D_V_43222,D,V,43222,chck_80M
38,378,U,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,378,15,9,14,22,22,0.0007166790310293436,0.23382343351840973,0.0332527682185173,D_V_43222,D,V,43222,chck_80M
43,3626,T,32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",3626,13,6,16,29,29,0.19619274139404297,4.140614692005329e-05,0.33515292406082153,D_V_43222,D,V,43222,chck_80M
43,3626,U,32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",3626,13,6,16,29,29,0.0005157687701284885,0.00022998124768491834,0.026089712977409363,D_V_43222,D,V,43222,chck_80M
26,1767,T,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,1767,4,13,11,21,21,0.0020377053879201412,0.00022470242402050644,0.002363347914069891,D_V_43222,D,V,43222,chck_80M
26,1767,U,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,1767,4,13,11,21,21,0.0014195471303537488,0.0035576527006924152,0.0012332943733781576,D_V_43222,D,V,43222,chck_80M
38,1554,T,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,1554,9,17,17,28,28,0.021414590999484062,0.0029725581407546997,0.0015262170927599072,D_V_43222,D,V,43222,chck_80M
38,1554,U,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,1554,9,17,17,28,28,0.017781879752874374,0.0028382239397615194,0.00018323416588827968,D_V_43222,D,V,43222,chck_80M
27,2246,T,36,"in the mother country, one day in that same cold december a baby girl was born a",2246,1,14,7,25,25,0.029274187982082367,0.008664345368742943,0.034551795572042465,D_V_43222,D,V,43222,chck_80M
27,2246,U,36,"in the mother country, one day in that same cold december a baby girl was born a",2246,1,14,7,25,25,0.010081110522150993,0.036001354455947876,0.031166553497314453,D_V_43222,D,V,43222,chck_80M
40,4709,T,37,"schlitz was born in mainz, germany where he received his education and also a fo",4709,13,14,14,26,26,0.06403076648712158,0.0005208824295550585,0.04443240165710449,D_V_43222,D,V,43222,chck_80M
40,4709,U,37,"schlitz was born in mainz, germany where he received his education and also a fo",4709,13,14,14,26,26,0.0007975559565238655,9.090868115890771e-05,0.03534403815865517,D_V_43222,D,V,43222,chck_80M
44,901,T,37,"schlitz was born in mainz, germany where he received his education and also a fo",901,17,14,14,26,26,0.17105309665203094,0.007973086088895798,0.4018450081348419,D_V_43222,D,V,43222,chck_80M
44,901,U,37,"schlitz was born in mainz, germany where he received his education and also a fo",901,17,14,14,26,26,0.0013397759757936,0.005148773547261953,0.24694578349590302,D_V_43222,D,V,43222,chck_80M
42,2313,T,38,the commonly encountered mold infections in organ transplant patients in the sta,2313,10,17,16,31,31,0.0025895622093230486,8.687432273291051e-05,0.026060933247208595,D_V_43222,D,V,43222,chck_80M
42,2313,U,38,the commonly encountered mold infections in organ transplant patients in the sta,2313,10,17,16,31,31,0.00387840298935771,0.0002731442218646407,0.005586795974522829,D_V_43222,D,V,43222,chck_80M
43,2368,T,38,the commonly encountered mold infections in organ transplant patients in the sta,2368,11,17,16,31,31,0.04528525471687317,0.002690791618078947,0.0035388395190238953,D_V_43222,D,V,43222,chck_80M
43,2368,U,38,the commonly encountered mold infections in organ transplant patients in the sta,2368,11,17,16,31,31,0.0024869684129953384,0.06937576830387115,0.002575349062681198,D_V_43222,D,V,43222,chck_80M
35,6840,T,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",6840,5,17,16,29,29,0.21959829330444336,0.0005750097916461527,0.23911304771900177,D_V_43222,D,V,43222,chck_80M
35,6840,U,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",6840,5,17,16,29,29,0.0016433254349976778,0.00390850892290473,0.00676807900890708,D_V_43222,D,V,43222,chck_80M
43,9506,T,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",9506,13,17,16,29,29,0.45539695024490356,0.00014221854507923126,0.00027698121266439557,D_V_43222,D,V,43222,chck_80M
43,9506,U,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",9506,13,17,16,29,29,0.2670605182647705,0.0169246643781662,0.0005377206252887845,D_V_43222,D,V,43222,chck_80M
35,249,T,41,the government of the country is called the devolved government in a constitutio,249,6,13,17,28,28,0.022026924416422844,0.0007286178297363222,0.026820344850420952,D_V_43222,D,V,43222,chck_80M
35,249,U,41,the government of the country is called the devolved government in a constitutio,249,6,13,17,28,28,0.01706189289689064,0.0010924933012574911,0.0038137370720505714,D_V_43222,D,V,43222,chck_80M
45,8681,T,41,the government of the country is called the devolved government in a constitutio,8681,16,13,17,28,28,0.15948060154914856,0.00024995929561555386,0.0012950449017807841,D_V_43222,D,V,43222,chck_80M
45,8681,U,41,the government of the country is called the devolved government in a constitutio,8681,16,13,17,28,28,0.404672235250473,4.3652005842886865e-05,0.0020615453831851482,D_V_43222,D,V,43222,chck_80M
29,552,T,42,experts say more than six million children with more than one disability are not,552,3,14,7,25,25,0.00400268379598856,0.00023819644411560148,0.6313654780387878,D_V_43222,D,V,43222,chck_80M
29,552,U,42,experts say more than six million children with more than one disability are not,552,3,14,7,25,25,0.0050954963080585,0.00018808939785230905,0.07353811711072922,D_V_43222,D,V,43222,chck_80M
38,4267,T,42,experts say more than six million children with more than one disability are not,4267,12,14,7,25,25,0.005467223934829235,0.00041607540333643556,0.0009550981922075152,D_V_43222,D,V,43222,chck_80M
38,4267,U,42,experts say more than six million children with more than one disability are not,4267,12,14,7,25,25,0.003491082927212119,0.0003144980000797659,0.001099364715628326,D_V_43222,D,V,43222,chck_80M
35,11915,T,43,carleton was a british military officer who served with distinction during the a,11915,7,19,15,27,27,0.026668043807148933,0.0011652106186375022,0.0009317334624938667,D_V_43222,D,V,43222,chck_80M
35,11915,U,43,carleton was a british military officer who served with distinction during the a,11915,7,19,15,27,27,0.007538733538240194,0.0011228451039642096,0.0004261237336322665,D_V_43222,D,V,43222,chck_80M
44,11906,T,43,carleton was a british military officer who served with distinction during the a,11906,16,19,15,27,27,0.016763146966695786,8.126259490381926e-05,0.04858052358031273,D_V_43222,D,V,43222,chck_80M
44,11906,U,43,carleton was a british military officer who served with distinction during the a,11906,16,19,15,27,27,0.00561540899798274,0.00010740532889030874,0.00025107504916377366,D_V_43222,D,V,43222,chck_80M
44,3085,T,44,a government report released then called for 2.7 million people in shantytowns t,3085,4,19,16,39,39,0.00025714392540976405,0.003021297976374626,5.3811985708307475e-05,D_V_43222,D,V,43222,chck_80M
44,3085,U,44,a government report released then called for 2.7 million people in shantytowns t,3085,4,19,16,39,39,0.00015077824355103076,0.0018564000492915511,2.7243057047598995e-05,D_V_43222,D,V,43222,chck_80M
56,8271,T,44,a government report released then called for 2.7 million people in shantytowns t,8271,16,19,16,39,39,0.03572039306163788,2.5873618142213672e-05,0.06451349705457687,D_V_43222,D,V,43222,chck_80M
56,8271,U,44,a government report released then called for 2.7 million people in shantytowns t,8271,16,19,16,39,39,0.005674412939697504,0.00012738213990814984,0.024954579770565033,D_V_43222,D,V,43222,chck_80M
72,2863,T,45,this program was the result of two legislative measures: proposition 215 and sen,2863,28,14,18,43,43,0.009196112863719463,0.0005756663158535957,0.0008514412911608815,D_V_43222,D,V,43222,chck_80M
72,2863,U,45,this program was the result of two legislative measures: proposition 215 and sen,2863,28,14,18,43,43,0.0009494867408648133,0.0004460566851776093,0.0010334532707929611,D_V_43222,D,V,43222,chck_80M
31,3583,T,46,"as a result, the amount of money that she used for music classes in may was $120",3583,1,10,17,29,29,0.023015625774860382,0.006017456762492657,0.04446941614151001,D_V_43222,D,V,43222,chck_80M
31,3583,U,46,"as a result, the amount of money that she used for music classes in may was $120",3583,1,10,17,29,29,0.005404127296060324,0.005223807878792286,0.10097472369670868,D_V_43222,D,V,43222,chck_80M
40,1463,T,47,"this region includes eight states and two provinces, and is home to hundreds of ",1463,11,17,14,28,28,0.41387438774108887,0.0006794251385144889,4.482611620915122e-05,D_V_43222,D,V,43222,chck_80M
40,1463,U,47,"this region includes eight states and two provinces, and is home to hundreds of ",1463,11,17,14,28,28,0.029210325330495834,0.00030639293254353106,0.005020375829190016,D_V_43222,D,V,43222,chck_80M
41,15959,T,47,"this region includes eight states and two provinces, and is home to hundreds of ",15959,12,17,14,28,28,0.5686498880386353,7.433941937051713e-05,0.01003807969391346,D_V_43222,D,V,43222,chck_80M
