position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
49,1542,U,12,"at the beginning of the antarctic winter, from march to april, weather on king g",1542,15,17,17,33,33,0.00021082922467030585,0.011083881370723248,0.1044899970293045,D_V_43022,D,V,43022,chck_90M
37,3262,T,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.06679713726043701,0.001086290692910552,0.32853561639785767,D_V_43022,D,V,43022,chck_90M
37,3262,U,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.00033722049556672573,0.00029117768281139433,0.002064596628770232,D_V_43022,D,V,43022,chck_90M
53,1172,T,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,0.0004411045811139047,1.2510156011558138e-05,0.09668046236038208,D_V_43022,D,V,43022,chck_90M
53,1172,U,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,0.00010723436571424827,8.031931429286487e-06,0.05919739231467247,D_V_43022,D,V,43022,chck_90M
50,249,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.0003596919123083353,3.6826550058322027e-06,0.0009982468327507377,D_V_43022,D,V,43022,chck_90M
50,249,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.0015332048060372472,5.088048419565894e-05,0.0027403985150158405,D_V_43022,D,V,43022,chck_90M
55,3704,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.026459505781531334,0.0003589569532778114,0.0016596633940935135,D_V_43022,D,V,43022,chck_90M
55,3704,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.01398436725139618,0.0025605433620512486,0.001779073034413159,D_V_43022,D,V,43022,chck_90M
47,5639,T,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,0.0024195308797061443,1.1658074072329327e-05,0.02934706211090088,D_V_43022,D,V,43022,chck_90M
47,5639,U,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,2.1151172404643148e-05,5.69307230762206e-05,0.015024865046143532,D_V_43022,D,V,43022,chck_90M
50,1123,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.0002424088161205873,2.9381426429608837e-05,0.00019214459462091327,D_V_43022,D,V,43022,chck_90M
50,1123,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.0008897383231669664,0.021754100918769836,0.0003685599658638239,D_V_43022,D,V,43022,chck_90M
81,249,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.004481342621147633,0.00022327355691231787,0.006627603899687529,D_V_43022,D,V,43022,chck_90M
81,249,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.006886868737637997,0.003060435876250267,0.0022683478891849518,D_V_43022,D,V,43022,chck_90M
55,249,T,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.8378814458847046,0.00011418834037613124,0.0006702769314870238,D_V_43022,D,V,43022,chck_90M
55,249,U,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.0109320729970932,0.002889525843784213,0.002442282857373357,D_V_43022,D,V,43022,chck_90M
81,4424,T,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.6313025951385498,6.67194981360808e-05,0.0026108266320079565,D_V_43022,D,V,43022,chck_90M
81,4424,U,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.006555511150509119,0.0027381752151995897,0.0007282820879481733,D_V_43022,D,V,43022,chck_90M
80,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,0.00015438433911185712,6.37392295175232e-05,0.008982551284134388,D_V_43022,D,V,43022,chck_90M
80,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,0.00615821685642004,0.0022082228679209948,0.2438545972108841,D_V_43022,D,V,43022,chck_90M
99,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.003188237315043807,0.0008771063294261694,0.15402133762836456,D_V_43022,D,V,43022,chck_90M
99,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.0018586664227768779,0.0006153620779514313,0.012071691453456879,D_V_43022,D,V,43022,chck_90M
66,8827,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.07426708191633224,0.0004913639859296381,0.09787683933973312,D_V_43022,D,V,43022,chck_90M
66,8827,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.0020123599097132683,0.005667836405336857,0.00015878721023909748,D_V_43022,D,V,43022,chck_90M
100,15896,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.15211762487888336,0.000975142465904355,0.001021779840812087,D_V_43022,D,V,43022,chck_90M
100,15896,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.004541459493339062,0.009440824389457703,0.0003806724853347987,D_V_43022,D,V,43022,chck_90M
53,249,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.09260068833827972,0.0010630418546497822,0.03094174526631832,D_V_43022,D,V,43022,chck_90M
53,249,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.012493174523115158,0.001191719900816679,0.0012162266066297889,D_V_43022,D,V,43022,chck_90M
74,6053,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.007004037499427795,0.002968205837532878,0.00020128433243371546,D_V_43022,D,V,43022,chck_90M
74,6053,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.002780483802780509,0.003709734184667468,0.00034945461084134877,D_V_43022,D,V,43022,chck_90M
57,3626,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.006340511608868837,0.0013398142764344811,0.008481528609991074,D_V_43022,D,V,43022,chck_90M
57,3626,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.005861738696694374,0.0011596991680562496,0.005831670016050339,D_V_43022,D,V,43022,chck_90M
64,4930,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.00254964386112988,0.00023395050084218383,0.03943166881799698,D_V_43022,D,V,43022,chck_90M
64,4930,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.0005683739436790347,0.0002912505005951971,0.005994850303977728,D_V_43022,D,V,43022,chck_90M
41,1123,T,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,7.690592610742897e-05,0.0022998075000941753,0.0010770552325993776,D_V_43022,D,V,43022,chck_90M
41,1123,U,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,4.42127202404663e-05,0.003922517877072096,0.0017024519620463252,D_V_43022,D,V,43022,chck_90M
50,249,T,23,the defence system was formed gradually.archaeologists believed that the predece,249,9,19,15,40,40,0.34051355719566345,0.0016017446760088205,0.20766018331050873,D_V_43022,D,V,43022,chck_90M
50,249,U,23,the defence system was formed gradually.archaeologists believed that the predece,249,9,19,15,40,40,0.0006714214687235653,0.005738391075283289,0.0532647930085659,D_V_43022,D,V,43022,chck_90M
102,381,T,25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",381,37,30,25,64,64,0.672331690788269,0.00018971356621477753,0.0021289584692567587,D_V_43022,D,V,43022,chck_90M
102,381,U,25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",381,37,30,25,64,64,0.04164401441812515,0.0008234503329731524,0.041762955486774445,D_V_43022,D,V,43022,chck_90M
77,3626,T,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",3626,12,23,25,64,64,0.1283114105463028,0.00013661861885339022,0.2354150414466858,D_V_43022,D,V,43022,chck_90M
77,3626,U,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",3626,12,23,25,64,64,0.015237919054925442,0.007297139149159193,0.09766336530447006,D_V_43022,D,V,43022,chck_90M
92,5824,T,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",5824,27,23,25,64,64,0.06966687738895416,0.002522858325392008,0.1180770993232727,D_V_43022,D,V,43022,chck_90M
92,5824,U,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",5824,27,23,25,64,64,0.0013699941337108612,0.008650032803416252,0.00344463880173862,D_V_43022,D,V,43022,chck_90M
61,811,T,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",811,0,29,32,60,60,0.0024035258684307337,0.00113871309440583,0.0003430063952691853,D_V_43022,D,V,43022,chck_90M
61,811,U,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",811,0,29,32,60,60,4.185987199889496e-05,0.03187882527709007,0.001831592759117484,D_V_43022,D,V,43022,chck_90M
87,369,T,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",369,26,29,32,60,60,0.009194713085889816,0.0020783725194633007,0.16872833669185638,D_V_43022,D,V,43022,chck_90M
87,369,U,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",369,26,29,32,60,60,0.0003352953353896737,0.0025820659939199686,0.028528450056910515,D_V_43022,D,V,43022,chck_90M
61,684,T,28,"therefore, control and security are paramount. - your business is part of an ind",684,8,28,34,52,52,0.010335316881537437,8.730021363589913e-05,0.051287923008203506,D_V_43022,D,V,43022,chck_90M
61,684,U,28,"therefore, control and security are paramount. - your business is part of an ind",684,8,28,34,52,52,0.000149709710967727,4.6613313315901905e-05,0.1099143847823143,D_V_43022,D,V,43022,chck_90M
82,15886,T,28,"therefore, control and security are paramount. - your business is part of an ind",15886,29,28,34,52,52,0.4130155146121979,0.002862676978111267,0.00040896725840866566,D_V_43022,D,V,43022,chck_90M
82,15886,U,28,"therefore, control and security are paramount. - your business is part of an ind",15886,29,28,34,52,52,0.0017016991041600704,0.020093165338039398,0.0003242141683585942,D_V_43022,D,V,43022,chck_90M
68,3348,T,29,"the study, using molecular biological approaches and long-term alcohol feeding o",3348,2,34,31,65,65,0.0009727241704240441,8.662883192300797e-05,0.28583309054374695,D_V_43022,D,V,43022,chck_90M
68,3348,U,29,"the study, using molecular biological approaches and long-term alcohol feeding o",3348,2,34,31,65,65,0.0006927462527528405,0.0003114258870482445,0.2576613426208496,D_V_43022,D,V,43022,chck_90M
94,8411,T,29,"the study, using molecular biological approaches and long-term alcohol feeding o",8411,28,34,31,65,65,0.0159024428576231,0.006216838490217924,4.877868377661798e-06,D_V_43022,D,V,43022,chck_90M
94,8411,U,29,"the study, using molecular biological approaches and long-term alcohol feeding o",8411,28,34,31,65,65,0.13260693848133087,0.4621511697769165,5.092009814688936e-05,D_V_43022,D,V,43022,chck_90M
30,5572,T,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,5572,7,9,14,22,22,0.036906979978084564,0.00047756737330928445,4.27145350840874e-05,D_V_43022,D,V,43022,chck_90M
30,5572,U,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,5572,7,9,14,22,22,5.4722564527764916e-05,0.00030123055330477655,4.916425314149819e-05,D_V_43022,D,V,43022,chck_90M
38,378,T,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,378,15,9,14,22,22,0.019722506403923035,0.015401383861899376,0.06348878890275955,D_V_43022,D,V,43022,chck_90M
38,378,U,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,378,15,9,14,22,22,0.004978383891284466,0.053864847868680954,0.042898282408714294,D_V_43022,D,V,43022,chck_90M
43,3626,T,32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",3626,13,6,16,29,29,0.18661284446716309,2.842835419869516e-05,0.14118041098117828,D_V_43022,D,V,43022,chck_90M
43,3626,U,32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",3626,13,6,16,29,29,0.0047017233446240425,0.00016113188758026809,0.08142037689685822,D_V_43022,D,V,43022,chck_90M
26,1767,T,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,1767,4,13,11,21,21,0.02200470119714737,0.000600525876507163,0.06135392189025879,D_V_43022,D,V,43022,chck_90M
26,1767,U,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,1767,4,13,11,21,21,0.00020583962032105774,0.0029563400894403458,0.0016182917170226574,D_V_43022,D,V,43022,chck_90M
38,1554,T,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,1554,9,17,17,28,28,0.010857922956347466,0.00030171743128448725,7.191033364506438e-05,D_V_43022,D,V,43022,chck_90M
38,1554,U,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,1554,9,17,17,28,28,0.0019499738700687885,0.00015574194549117237,2.365755608479958e-05,D_V_43022,D,V,43022,chck_90M
27,2246,T,36,"in the mother country, one day in that same cold december a baby girl was born a",2246,1,14,7,25,25,0.004747730679810047,0.000834653212223202,0.0015990367392078042,D_V_43022,D,V,43022,chck_90M
27,2246,U,36,"in the mother country, one day in that same cold december a baby girl was born a",2246,1,14,7,25,25,0.014962442219257355,0.04916786029934883,0.03303862363100052,D_V_43022,D,V,43022,chck_90M
40,4709,T,37,"schlitz was born in mainz, germany where he received his education and also a fo",4709,13,14,14,26,26,0.10079289227724075,0.00045263677020557225,0.01937405951321125,D_V_43022,D,V,43022,chck_90M
40,4709,U,37,"schlitz was born in mainz, germany where he received his education and also a fo",4709,13,14,14,26,26,0.0006440755678340793,0.00010382359323557466,0.005876829847693443,D_V_43022,D,V,43022,chck_90M
44,901,T,37,"schlitz was born in mainz, germany where he received his education and also a fo",901,17,14,14,26,26,0.43170011043548584,0.008540843613445759,0.3349204659461975,D_V_43022,D,V,43022,chck_90M
44,901,U,37,"schlitz was born in mainz, germany where he received his education and also a fo",901,17,14,14,26,26,0.0002101356367347762,0.01373810600489378,0.42693203687667847,D_V_43022,D,V,43022,chck_90M
42,2313,T,38,the commonly encountered mold infections in organ transplant patients in the sta,2313,10,17,16,31,31,0.002893393859267235,0.0004058933991473168,0.009724166244268417,D_V_43022,D,V,43022,chck_90M
42,2313,U,38,the commonly encountered mold infections in organ transplant patients in the sta,2313,10,17,16,31,31,0.0013642172561958432,0.00011249308590777218,0.045330341905355453,D_V_43022,D,V,43022,chck_90M
43,2368,T,38,the commonly encountered mold infections in organ transplant patients in the sta,2368,11,17,16,31,31,0.17593882977962494,0.003708871081471443,0.003147565061226487,D_V_43022,D,V,43022,chck_90M
43,2368,U,38,the commonly encountered mold infections in organ transplant patients in the sta,2368,11,17,16,31,31,0.0008581379661336541,0.05853133648633957,0.00364398630335927,D_V_43022,D,V,43022,chck_90M
35,6840,T,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",6840,5,17,16,29,29,0.17455360293388367,0.0002530001220293343,0.3409770429134369,D_V_43022,D,V,43022,chck_90M
35,6840,U,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",6840,5,17,16,29,29,0.005139762535691261,0.0021979406010359526,0.008348855189979076,D_V_43022,D,V,43022,chck_90M
43,9506,T,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",9506,13,17,16,29,29,0.6818495392799377,7.643417484359816e-05,0.001596543937921524,D_V_43022,D,V,43022,chck_90M
43,9506,U,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",9506,13,17,16,29,29,0.1596914380788803,0.010326996445655823,0.0039984080940485,D_V_43022,D,V,43022,chck_90M
35,249,T,41,the government of the country is called the devolved government in a constitutio,249,6,13,17,28,28,0.003387629985809326,0.0004389335517771542,0.0063344333320856094,D_V_43022,D,V,43022,chck_90M
35,249,U,41,the government of the country is called the devolved government in a constitutio,249,6,13,17,28,28,0.004776610992848873,0.0001772321411408484,0.0012589641846716404,D_V_43022,D,V,43022,chck_90M
45,8681,T,41,the government of the country is called the devolved government in a constitutio,8681,16,13,17,28,28,0.6360900402069092,0.00012627436080947518,0.004281296394765377,D_V_43022,D,V,43022,chck_90M
45,8681,U,41,the government of the country is called the devolved government in a constitutio,8681,16,13,17,28,28,0.08765655010938644,5.557888653129339e-05,0.006629437208175659,D_V_43022,D,V,43022,chck_90M
29,552,T,42,experts say more than six million children with more than one disability are not,552,3,14,7,25,25,0.008406367152929306,0.0002922691928688437,0.5523300170898438,D_V_43022,D,V,43022,chck_90M
29,552,U,42,experts say more than six million children with more than one disability are not,552,3,14,7,25,25,0.00457228347659111,6.171106360852718e-05,0.07908827066421509,D_V_43022,D,V,43022,chck_90M
38,4267,T,42,experts say more than six million children with more than one disability are not,4267,12,14,7,25,25,0.0067945243790745735,0.00048170232912525535,0.0005565308965742588,D_V_43022,D,V,43022,chck_90M
38,4267,U,42,experts say more than six million children with more than one disability are not,4267,12,14,7,25,25,0.0037860125303268433,0.00016797428543213755,0.00026599300326779485,D_V_43022,D,V,43022,chck_90M
35,11915,T,43,carleton was a british military officer who served with distinction during the a,11915,7,19,15,27,27,0.08276621997356415,0.0017274110578000546,0.0197762418538332,D_V_43022,D,V,43022,chck_90M
35,11915,U,43,carleton was a british military officer who served with distinction during the a,11915,7,19,15,27,27,0.013449175283312798,0.0020016429480165243,0.0029562937561422586,D_V_43022,D,V,43022,chck_90M
44,11906,T,43,carleton was a british military officer who served with distinction during the a,11906,16,19,15,27,27,0.10458588600158691,7.538216596003622e-05,0.008506006561219692,D_V_43022,D,V,43022,chck_90M
44,11906,U,43,carleton was a british military officer who served with distinction during the a,11906,16,19,15,27,27,0.013753754086792469,0.0004252938088029623,0.00017753765860106796,D_V_43022,D,V,43022,chck_90M
44,3085,T,44,a government report released then called for 2.7 million people in shantytowns t,3085,4,19,16,39,39,9.125695942202583e-05,0.00013528988347388804,0.00014161418948788196,D_V_43022,D,V,43022,chck_90M
44,3085,U,44,a government report released then called for 2.7 million people in shantytowns t,3085,4,19,16,39,39,5.7183577155228704e-05,0.00021188511163927615,0.00010093893070006743,D_V_43022,D,V,43022,chck_90M
56,8271,T,44,a government report released then called for 2.7 million people in shantytowns t,8271,16,19,16,39,39,0.3564837574958801,4.26251208409667e-05,0.08433910459280014,D_V_43022,D,V,43022,chck_90M
56,8271,U,44,a government report released then called for 2.7 million people in shantytowns t,8271,16,19,16,39,39,0.008776429109275341,5.967291508568451e-05,0.012010970152914524,D_V_43022,D,V,43022,chck_90M
72,2863,T,45,this program was the result of two legislative measures: proposition 215 and sen,2863,28,14,18,43,43,0.0007288497290574014,0.0003409604832995683,0.0029198164120316505,D_V_43022,D,V,43022,chck_90M
72,2863,U,45,this program was the result of two legislative measures: proposition 215 and sen,2863,28,14,18,43,43,0.0016951090656220913,0.0004091869050171226,0.0054877451620996,D_V_43022,D,V,43022,chck_90M
31,3583,T,46,"as a result, the amount of money that she used for music classes in may was $120",3583,1,10,17,29,29,0.1565869301557541,0.007199576124548912,0.030704230070114136,D_V_43022,D,V,43022,chck_90M
31,3583,U,46,"as a result, the amount of money that she used for music classes in may was $120",3583,1,10,17,29,29,0.004827201832085848,0.002757422858849168,0.06835425645112991,D_V_43022,D,V,43022,chck_90M
40,1463,T,47,"this region includes eight states and two provinces, and is home to hundreds of ",1463,11,17,14,28,28,0.9638497829437256,1.4886451026541181e-05,8.04793160114059e-07,D_V_43022,D,V,43022,chck_90M
40,1463,U,47,"this region includes eight states and two provinces, and is home to hundreds of ",1463,11,17,14,28,28,0.0376213937997818,0.0012126269284635782,0.0002899851824622601,D_V_43022,D,V,43022,chck_90M
41,15959,T,47,"this region includes eight states and two provinces, and is home to hundreds of ",15959,12,17,14,28,28,0.792410135269165,0.00012488779611885548,0.005518236197531223,D_V_43022,D,V,43022,chck_90M
