position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
26,6890,T,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.008745727129280567,0.0020491480827331543,0.0008501479751430452,D_R_43222,D,R,43222,chck_100M
26,6890,U,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.00526869110763073,0.004182693548500538,0.0003077837754972279,D_R_43222,D,R,43222,chck_100M
55,5343,T,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.0066846441477537155,0.005291766952723265,0.0008095476659946144,D_R_43222,D,R,43222,chck_100M
55,5343,U,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.007270616479218006,0.033279869705438614,0.00029317173175513744,D_R_43222,D,R,43222,chck_100M
60,954,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.8929546475410461,0.00019096035975962877,3.152860017507919e-06,D_R_43222,D,R,43222,chck_100M
60,954,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.001972125843167305,0.004625343251973391,1.8871154679800384e-05,D_R_43222,D,R,43222,chck_100M
87,641,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.00030209566466510296,6.515582936117426e-05,0.00013642497651744634,D_R_43222,D,R,43222,chck_100M
87,641,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.008817295543849468,0.0010160969104617834,0.0005557436379604042,D_R_43222,D,R,43222,chck_100M
42,249,T,11,"first, the methane created by the closed-loop system can supply between 10 and 1",249,5,16,19,36,36,0.001107489224523306,0.00021521950839087367,2.2186430214787833e-05,D_R_43222,D,R,43222,chck_100M
42,249,U,11,"first, the methane created by the closed-loop system can supply between 10 and 1",249,5,16,19,36,36,0.0064897798001766205,0.0014994870871305466,0.0008269569952972233,D_R_43222,D,R,43222,chck_100M
57,2282,T,11,"first, the methane created by the closed-loop system can supply between 10 and 1",2282,20,16,19,36,36,5.661396698997123e-06,5.432183570519555e-06,2.9135662771295756e-06,D_R_43222,D,R,43222,chck_100M
57,2282,U,11,"first, the methane created by the closed-loop system can supply between 10 and 1",2282,20,16,19,36,36,0.0026626079343259335,0.0016293158987537026,0.0001379551540594548,D_R_43222,D,R,43222,chck_100M
49,1542,T,12,"at the beginning of the antarctic winter, from march to april, weather on king g",1542,15,17,17,33,33,2.1863004803890362e-05,0.0012070368975400925,0.008839798159897327,D_R_43222,D,R,43222,chck_100M
49,1542,U,12,"at the beginning of the antarctic winter, from march to april, weather on king g",1542,15,17,17,33,33,0.00019321386935189366,0.005585622042417526,0.09761117398738861,D_R_43222,D,R,43222,chck_100M
37,3262,T,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.0843784511089325,0.0011917725205421448,0.012895094230771065,D_R_43222,D,R,43222,chck_100M
37,3262,U,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.0004924595705233514,9.8161690402776e-05,0.0008078612736426294,D_R_43222,D,R,43222,chck_100M
53,1172,T,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,0.0004278802953194827,9.147667697106954e-06,0.015405260026454926,D_R_43222,D,R,43222,chck_100M
53,1172,U,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,0.00012575114669743925,4.7480866669502575e-06,0.017648058012127876,D_R_43222,D,R,43222,chck_100M
50,249,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.000172472107806243,1.1421301678637974e-05,0.00015093962429091334,D_R_43222,D,R,43222,chck_100M
50,249,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.0025645019486546516,0.00013011546980123967,0.001733908080495894,D_R_43222,D,R,43222,chck_100M
55,3704,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.011406968347728252,0.004447999410331249,8.217428694479167e-05,D_R_43222,D,R,43222,chck_100M
55,3704,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.00807657279074192,0.007684722077101469,0.0002396305208094418,D_R_43222,D,R,43222,chck_100M
47,5639,T,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,0.00021368757006712258,0.00010958620987366885,1.696202343737241e-05,D_R_43222,D,R,43222,chck_100M
47,5639,U,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,0.00012557153240777552,0.00016336477710865438,0.015847841277718544,D_R_43222,D,R,43222,chck_100M
50,1123,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.00148657220415771,0.00047259300481528044,0.00021523657778743654,D_R_43222,D,R,43222,chck_100M
50,1123,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.0024540445301681757,0.004510935861617327,0.0012700334191322327,D_R_43222,D,R,43222,chck_100M
81,249,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.0006751142209395766,9.87762032309547e-05,0.0011358666233718395,D_R_43222,D,R,43222,chck_100M
81,249,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.006261308211833239,0.000688603613525629,0.01495147030800581,D_R_43222,D,R,43222,chck_100M
55,249,T,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.9412436485290527,4.659318074118346e-05,3.266963176429272e-05,D_R_43222,D,R,43222,chck_100M
55,249,U,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.09383867681026459,0.00536454189568758,0.0010729040950536728,D_R_43222,D,R,43222,chck_100M
81,4424,T,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.7497372627258301,2.3084097847458906e-05,0.0001234306546393782,D_R_43222,D,R,43222,chck_100M
81,4424,U,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.0027311290614306927,0.00024093173851724714,5.032336775911972e-05,D_R_43222,D,R,43222,chck_100M
80,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,3.855446630041115e-05,2.5386119887116365e-05,0.0002873279445338994,D_R_43222,D,R,43222,chck_100M
80,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,0.008208413608372211,0.0011732327984645963,0.03820955008268356,D_R_43222,D,R,43222,chck_100M
99,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.000951317313592881,0.00037069065729156137,0.10445690900087357,D_R_43222,D,R,43222,chck_100M
99,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.0019169566221535206,0.00044973561307415366,0.007244085893034935,D_R_43222,D,R,43222,chck_100M
66,8827,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.48512402176856995,0.0003251650487072766,0.05497937649488449,D_R_43222,D,R,43222,chck_100M
66,8827,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.0050931572914123535,0.004050752613693476,0.0005119726993143559,D_R_43222,D,R,43222,chck_100M
100,15896,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.09054374694824219,0.0020377077162265778,0.0006908630602993071,D_R_43222,D,R,43222,chck_100M
100,15896,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.00774292042478919,0.0026696452405303717,0.00025820612790994346,D_R_43222,D,R,43222,chck_100M
53,249,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.022229159250855446,0.0013157215435057878,0.0017982162535190582,D_R_43222,D,R,43222,chck_100M
53,249,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.03413569554686546,0.0012467496562749147,0.002010852098464966,D_R_43222,D,R,43222,chck_100M
74,6053,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.0006169250700622797,0.00016119075007736683,1.5103366024504794e-07,D_R_43222,D,R,43222,chck_100M
74,6053,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.0010542875388637185,0.00020921473333146423,1.1332666645103018e-06,D_R_43222,D,R,43222,chck_100M
57,3626,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.0002785221440717578,3.468425711616874e-05,0.001458477578125894,D_R_43222,D,R,43222,chck_100M
57,3626,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.001807950553484261,0.0002268405951326713,0.002103575272485614,D_R_43222,D,R,43222,chck_100M
64,4930,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.0017101531848311424,0.00020228214270900935,0.009422803297638893,D_R_43222,D,R,43222,chck_100M
64,4930,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.0005100142443552613,0.0003005093603860587,0.0026096601504832506,D_R_43222,D,R,43222,chck_100M
41,1123,T,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,0.002006852999329567,0.00038115307688713074,5.2971317927585915e-05,D_R_43222,D,R,43222,chck_100M
41,1123,U,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,0.00011738356988644227,0.0032672197557985783,0.00030007673194631934,D_R_43222,D,R,43222,chck_100M
50,249,T,23,the defence system was formed gradually.archaeologists believed that the predece,249,9,19,15,40,40,0.0006488386425189674,0.009578721597790718,0.008856943808495998,D_R_43222,D,R,43222,chck_100M
50,249,U,23,the defence system was formed gradually.archaeologists believed that the predece,249,9,19,15,40,40,0.000990761909633875,0.003993066027760506,0.022838443517684937,D_R_43222,D,R,43222,chck_100M
102,381,T,25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",381,37,30,25,64,64,0.09707343578338623,0.00034688919549807906,0.005148311145603657,D_R_43222,D,R,43222,chck_100M
102,381,U,25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",381,37,30,25,64,64,0.02224867045879364,0.0004516871413215995,0.002945099724456668,D_R_43222,D,R,43222,chck_100M
77,3626,T,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",3626,12,23,25,64,64,0.07673134654760361,0.00025137478951364756,0.14291825890541077,D_R_43222,D,R,43222,chck_100M
77,3626,U,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",3626,12,23,25,64,64,0.008155730552971363,0.009263447485864162,0.19026334583759308,D_R_43222,D,R,43222,chck_100M
92,5824,T,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",5824,27,23,25,64,64,0.01905650831758976,0.0017875704215839505,0.04330861568450928,D_R_43222,D,R,43222,chck_100M
92,5824,U,26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",5824,27,23,25,64,64,0.00032946153078228235,0.012276886962354183,0.007643550168722868,D_R_43222,D,R,43222,chck_100M
61,811,T,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",811,0,29,32,60,60,0.009807814843952656,0.006450561806559563,0.0010453973663970828,D_R_43222,D,R,43222,chck_100M
61,811,U,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",811,0,29,32,60,60,4.882795474259183e-05,0.024362515658140182,0.005466019734740257,D_R_43222,D,R,43222,chck_100M
87,369,T,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",369,26,29,32,60,60,0.003491722047328949,0.0016582534881308675,0.07546767592430115,D_R_43222,D,R,43222,chck_100M
87,369,U,27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",369,26,29,32,60,60,0.0005483157001435757,0.02071608044207096,0.01914835348725319,D_R_43222,D,R,43222,chck_100M
61,684,T,28,"therefore, control and security are paramount. - your business is part of an ind",684,8,28,34,52,52,0.003882798133417964,0.00038647514884360135,0.023573724552989006,D_R_43222,D,R,43222,chck_100M
61,684,U,28,"therefore, control and security are paramount. - your business is part of an ind",684,8,28,34,52,52,0.0012597325257956982,0.00018979924789164215,0.06043589115142822,D_R_43222,D,R,43222,chck_100M
82,15886,T,28,"therefore, control and security are paramount. - your business is part of an ind",15886,29,28,34,52,52,0.28942111134529114,0.0021849703043699265,2.5682598788989708e-05,D_R_43222,D,R,43222,chck_100M
82,15886,U,28,"therefore, control and security are paramount. - your business is part of an ind",15886,29,28,34,52,52,0.002459481358528137,0.017463184893131256,0.0001545125269331038,D_R_43222,D,R,43222,chck_100M
68,3348,T,29,"the study, using molecular biological approaches and long-term alcohol feeding o",3348,2,34,31,65,65,0.0005648577935062349,0.00011776525934692472,0.118234783411026,D_R_43222,D,R,43222,chck_100M
68,3348,U,29,"the study, using molecular biological approaches and long-term alcohol feeding o",3348,2,34,31,65,65,0.0006273553008213639,0.0005117374239489436,0.26708900928497314,D_R_43222,D,R,43222,chck_100M
94,8411,T,29,"the study, using molecular biological approaches and long-term alcohol feeding o",8411,28,34,31,65,65,0.3790258467197418,0.006972767878323793,3.33761126967147e-05,D_R_43222,D,R,43222,chck_100M
94,8411,U,29,"the study, using molecular biological approaches and long-term alcohol feeding o",8411,28,34,31,65,65,0.056016694754362106,0.04715324565768242,0.00022532741422764957,D_R_43222,D,R,43222,chck_100M
30,5572,T,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,5572,7,9,14,22,22,0.04551322013139725,0.00014916651707608253,0.00014392306911759079,D_R_43222,D,R,43222,chck_100M
30,5572,U,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,5572,7,9,14,22,22,5.745003363699652e-05,0.001338212750852108,0.00036577394348569214,D_R_43222,D,R,43222,chck_100M
38,378,T,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,378,15,9,14,22,22,0.010456769727170467,0.00318535091355443,0.018544774502515793,D_R_43222,D,R,43222,chck_100M
38,378,U,30,beneath the portrait is the year 1869 signifying the date the city was incorpora,378,15,9,14,22,22,0.002707546344026923,0.08141426742076874,0.022600384429097176,D_R_43222,D,R,43222,chck_100M
43,3626,T,32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",3626,13,6,16,29,29,0.10123123973608017,8.548847836209461e-05,0.10205840319395065,D_R_43222,D,R,43222,chck_100M
43,3626,U,32,"1996 -the college became a part of the texas a&m system on september 1, 1996
on ",3626,13,6,16,29,29,0.0014875163324177265,0.00026561625418253243,0.06229841709136963,D_R_43222,D,R,43222,chck_100M
26,1767,T,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,1767,4,13,11,21,21,0.2084154337644577,0.00014008577272761613,0.006614848040044308,D_R_43222,D,R,43222,chck_100M
26,1767,U,33,lightning may also be produced in snowstorms or in ash clouds created by volcani,1767,4,13,11,21,21,0.0005373137537389994,0.002843258436769247,0.0007330550579354167,D_R_43222,D,R,43222,chck_100M
38,1554,T,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,1554,9,17,17,28,28,0.018426885828375816,0.0013127727434039116,0.00010056501923827454,D_R_43222,D,R,43222,chck_100M
38,1554,U,35,nasa's mars program suffered deep cuts in president barack obama's proposed 2013,1554,9,17,17,28,28,0.006481385324150324,0.0008562245639041066,2.0362029317766428e-05,D_R_43222,D,R,43222,chck_100M
27,2246,T,36,"in the mother country, one day in that same cold december a baby girl was born a",2246,1,14,7,25,25,0.007733570411801338,0.00436997227370739,0.0010664236033335328,D_R_43222,D,R,43222,chck_100M
27,2246,U,36,"in the mother country, one day in that same cold december a baby girl was born a",2246,1,14,7,25,25,0.006375277414917946,0.024767395108938217,0.0162990540266037,D_R_43222,D,R,43222,chck_100M
40,4709,T,37,"schlitz was born in mainz, germany where he received his education and also a fo",4709,13,14,14,26,26,0.014005386270582676,0.00028040874167345464,0.035639263689517975,D_R_43222,D,R,43222,chck_100M
40,4709,U,37,"schlitz was born in mainz, germany where he received his education and also a fo",4709,13,14,14,26,26,0.001588246668688953,3.161568020004779e-05,0.018278544768691063,D_R_43222,D,R,43222,chck_100M
44,901,T,37,"schlitz was born in mainz, germany where he received his education and also a fo",901,17,14,14,26,26,0.670219361782074,0.003583282232284546,0.15850912034511566,D_R_43222,D,R,43222,chck_100M
44,901,U,37,"schlitz was born in mainz, germany where he received his education and also a fo",901,17,14,14,26,26,0.0008474904461763799,0.013532133772969246,0.0765664130449295,D_R_43222,D,R,43222,chck_100M
42,2313,T,38,the commonly encountered mold infections in organ transplant patients in the sta,2313,10,17,16,31,31,0.004235451575368643,0.0013373654801398516,0.00025039416505023837,D_R_43222,D,R,43222,chck_100M
42,2313,U,38,the commonly encountered mold infections in organ transplant patients in the sta,2313,10,17,16,31,31,0.0021866781171411276,0.0004267455078661442,0.0019269093172624707,D_R_43222,D,R,43222,chck_100M
43,2368,T,38,the commonly encountered mold infections in organ transplant patients in the sta,2368,11,17,16,31,31,0.16319380700588226,0.007829505950212479,0.0021341019310057163,D_R_43222,D,R,43222,chck_100M
43,2368,U,38,the commonly encountered mold infections in organ transplant patients in the sta,2368,11,17,16,31,31,0.0032431897707283497,0.036709971725940704,0.003018145216628909,D_R_43222,D,R,43222,chck_100M
35,6840,T,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",6840,5,17,16,29,29,0.012243316508829594,0.00039290153654292226,0.13789138197898865,D_R_43222,D,R,43222,chck_100M
35,6840,U,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",6840,5,17,16,29,29,0.0017663033213466406,0.0006042749155312777,0.02762724831700325,D_R_43222,D,R,43222,chck_100M
43,9506,T,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",9506,13,17,16,29,29,0.4836104214191437,0.0002710676926653832,0.003402218222618103,D_R_43222,D,R,43222,chck_100M
43,9506,U,40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",9506,13,17,16,29,29,0.06488772481679916,0.015594498254358768,0.042301520705223083,D_R_43222,D,R,43222,chck_100M
35,249,T,41,the government of the country is called the devolved government in a constitutio,249,6,13,17,28,28,0.002153430599719286,0.0006750063039362431,0.0018382974667474627,D_R_43222,D,R,43222,chck_100M
35,249,U,41,the government of the country is called the devolved government in a constitutio,249,6,13,17,28,28,0.001871697953902185,0.0006275631603784859,0.002406018553301692,D_R_43222,D,R,43222,chck_100M
45,8681,T,41,the government of the country is called the devolved government in a constitutio,8681,16,13,17,28,28,0.0730266347527504,8.769401028985158e-05,0.019135139882564545,D_R_43222,D,R,43222,chck_100M
45,8681,U,41,the government of the country is called the devolved government in a constitutio,8681,16,13,17,28,28,0.08059397339820862,5.8060883020516485e-05,0.0009140203474089503,D_R_43222,D,R,43222,chck_100M
29,552,T,42,experts say more than six million children with more than one disability are not,552,3,14,7,25,25,0.001777692581526935,9.984585631173104e-05,0.014804951846599579,D_R_43222,D,R,43222,chck_100M
29,552,U,42,experts say more than six million children with more than one disability are not,552,3,14,7,25,25,0.01767049916088581,0.00014226425264496356,0.018788523972034454,D_R_43222,D,R,43222,chck_100M
38,4267,T,42,experts say more than six million children with more than one disability are not,4267,12,14,7,25,25,0.0021278010681271553,0.0003319012466818094,8.036525287025142e-06,D_R_43222,D,R,43222,chck_100M
38,4267,U,42,experts say more than six million children with more than one disability are not,4267,12,14,7,25,25,0.0016372236423194408,0.00021284136164467782,1.327175777987577e-05,D_R_43222,D,R,43222,chck_100M
35,11915,T,43,carleton was a british military officer who served with distinction during the a,11915,7,19,15,27,27,0.017204081639647484,0.0020253388211131096,0.0007660549017600715,D_R_43222,D,R,43222,chck_100M
35,11915,U,43,carleton was a british military officer who served with distinction during the a,11915,7,19,15,27,27,0.009385094977915287,0.0015283739194273949,0.00022906961385160685,D_R_43222,D,R,43222,chck_100M
44,11906,T,43,carleton was a british military officer who served with distinction during the a,11906,16,19,15,27,27,0.008766737766563892,2.5265069780289195e-05,0.007317711133509874,D_R_43222,D,R,43222,chck_100M
44,11906,U,43,carleton was a british military officer who served with distinction during the a,11906,16,19,15,27,27,0.0057814838364720345,5.555253301281482e-05,0.0005860354285687208,D_R_43222,D,R,43222,chck_100M
44,3085,T,44,a government report released then called for 2.7 million people in shantytowns t,3085,4,19,16,39,39,0.00017065767315216362,0.0016367601929232478,2.1143912817933597e-05,D_R_43222,D,R,43222,chck_100M
44,3085,U,44,a government report released then called for 2.7 million people in shantytowns t,3085,4,19,16,39,39,5.549816705752164e-05,0.00018241774523630738,4.7012988943606615e-05,D_R_43222,D,R,43222,chck_100M
56,8271,T,44,a government report released then called for 2.7 million people in shantytowns t,8271,16,19,16,39,39,0.0029711180832237005,6.224766548257321e-05,0.001236417330801487,D_R_43222,D,R,43222,chck_100M
56,8271,U,44,a government report released then called for 2.7 million people in shantytowns t,8271,16,19,16,39,39,0.02396753802895546,2.1035348254372366e-05,0.010355227626860142,D_R_43222,D,R,43222,chck_100M
72,2863,T,45,this program was the result of two legislative measures: proposition 215 and sen,2863,28,14,18,43,43,0.01507842168211937,0.0005143285379745066,0.00055843306472525,D_R_43222,D,R,43222,chck_100M
72,2863,U,45,this program was the result of two legislative measures: proposition 215 and sen,2863,28,14,18,43,43,0.0006857992266304791,0.0001249388442374766,0.0014647861244156957,D_R_43222,D,R,43222,chck_100M
31,3583,T,46,"as a result, the amount of money that she used for music classes in may was $120",3583,1,10,17,29,29,0.012327061966061592,0.007220847997814417,0.056967273354530334,D_R_43222,D,R,43222,chck_100M
31,3583,U,46,"as a result, the amount of money that she used for music classes in may was $120",3583,1,10,17,29,29,0.0064848680049180984,0.018156956881284714,0.10464874655008316,D_R_43222,D,R,43222,chck_100M
40,1463,T,47,"this region includes eight states and two provinces, and is home to hundreds of ",1463,11,17,14,28,28,0.2617532014846802,0.00013111261068843305,1.677625550655648e-05,D_R_43222,D,R,43222,chck_100M
40,1463,U,47,"this region includes eight states and two provinces, and is home to hundreds of ",1463,11,17,14,28,28,0.02523958683013916,0.00047635327791795135,5.929810140514746e-05,D_R_43222,D,R,43222,chck_100M
41,15959,T,47,"this region includes eight states and two provinces, and is home to hundreds of ",15959,12,17,14,28,28,0.3202686905860901,8.58520288602449e-05,0.001072552753612399,D_R_43222,D,R,43222,chck_100M
