case_group,example_id,source,target_idx,target_id,target_token,target_surface,prefix_tokens,later_tokens,target_freq_bucket,local_leak_10tok,repeated_capitalized_prefix_suffix,prefix_text_tail,suffix_window,same_local_example_id,same_local_id_distance,same_random_text_tail,same_local_text_tail,cross_text_tail,case_id,tags,select_wwm42_80M_lp_full,select_wwm42_80M_lp_deleted,select_wwm42_80M_lp_block_shuffled,select_wwm42_80M_lp_same_random,select_wwm42_80M_lp_same_local,select_wwm42_80M_lp_cross,select_wwm42_80M_full_minus_deleted,select_wwm42_80M_full_minus_block_shuffled,select_wwm42_80M_full_minus_same_random,select_wwm42_80M_full_minus_same_local,select_wwm42_80M_full_minus_cross,heldout_wwm43_100M_lp_full,heldout_wwm43_100M_lp_deleted,heldout_wwm43_100M_lp_block_shuffled,heldout_wwm43_100M_lp_same_random,heldout_wwm43_100M_lp_same_local,heldout_wwm43_100M_lp_cross,heldout_wwm43_100M_full_minus_deleted,heldout_wwm43_100M_full_minus_block_shuffled,heldout_wwm43_100M_full_minus_same_random,heldout_wwm43_100M_full_minus_same_local,heldout_wwm43_100M_full_minus_cross,select_ordered_random_pass,select_ordered_local_pass,heldout_ordered_random_pass,heldout_ordered_local_pass
exact_1m_slice,5826,childes.train.txt,39,1767,Ġlisten,listen,120,120,31+,1,1,l. *CHI: fell walk. *CHI: walks. *URS: did you touch the snow Adam? *CHI: touch the snow no. *URS: did you throw some? *CHI: throw some like Joshua. *MOT: oh like Joshua? *CHI: yeah. *CHI: throw like Joshua. *MOT: you threw some snow like Joshua? *CHI: yeah. *CHI: Joshua throw like a penguin. *MOT: Joshua throws like a,they are big and heavy. *CHI: listen me. *MOT: listen to you? *CHI: listen me. *MOT: what are you saying? *CHI: see me? *MOT: yes I see you. *MOT: do you,5825,1,s you use when you wanna send a letter to Italy. *CHI: Italy. *URS: or England. *CHI: England. *URS: or France. *CHI: France. *URS: Germany. *URS: Holland. *CHI: Holland. *URS: what other places? *CHI: I'm going to send mine to Italy. *URS: you are. *URS: well you hafta write a letter first. *CHI: gotta write a letter.,. *MOT: you're going in the water? *CHI: le' me go in the water. *MOT: in the water? *CHI: le' me go in it. *MOT: careful too cold to go in the water now. *CHI: cold? *MOT: cold outside yes. *CHI: wind blowing. *MOT: yes the wind's blowing. *MOT: did you see all the snow? *CHI: see snow. *CHI: going in," the car remember if it was a hatchback or a boot. It comes in handy,know a blue car and I think it has a boot, I can't tell you the type of, don't make it up, if you don't kn know, don't make it up. White, slim, early thirties, very tall man, yeah? Very. Would you have said he was slim or very slim? Slim. I thought he",131,target_in_suffix_window;childes_dialogue;repeated_capitalized;local_leak,-1.2028558254241943,-1.0384845733642578,-1.251400113105774,-1.4205358028411865,-1.0349080562591553,-1.191504716873169,-0.16437125205993652,0.04854428768157959,0.2176799774169922,-0.16794776916503906,-0.01135110855102539,-1.3516178131103516,-1.3292462825775146,-1.4300694465637207,-1.645564317703247,-1.1970903873443604,-1.748218059539795,-0.022371530532836914,0.07845163345336914,0.2939465045928955,-0.1545274257659912,0.39660024642944336,0,0,1,0
exact_1m_slice,3029,bnc_spoken.train.txt,56,8130,Ġages,ages,109,111,31+,0,0," don't you? Yeah, that's what I've been doing cutting down gradual. Yeah. As I say, I've always been like it that far for ages. Yeah. Can't get in ten grains. And you can taste the difference can you? That is always out! Oh you've took your things off your fridge? Yeah. They're on there now. Oh dog! Ooh! Oh dog! Coming",go on! Go on! See she'd be attacking you if she was alright. She's moody for ages. Your mum knows! She's sulking now cos we haven't really have we? She wouldn't go out in the car the other,3028,1,"'d uprooted and, they would never get their roots down because they weren't really Yeah but I've always felt, I really feel as if Oh you've always Harlow is Yeah you know, where I belong, I, I don't quite honestly don't really like Harlow New Town any more, I al I did up until about oh eight or nine years ago I thought","ody well erm sweaty, mouldy ! They were! I never smelt pot pourri like it! Good God! Doesn't sound so good! And I got a bag from erm Woolworths all blue shells in it for two ninety Yeah. five. I'm sure there was Just a very flat one, yeah. And I've started not having any to be honest. I have about, I have half of that,",'s not? *COL: I think it's almost better. *CHI: you drinked all the coffee. *COL: yep. *CHI: I go ask Mommy xxx some more. *COL: is that what you're going to do? *COL: that's very nice of you. *CHI: Mom Fraser want some more coffee. *MOT: alright. *MOT: I'll take his cup. *MOT: don't play on our new chair please. *MOT:,132,target_in_prefix;target_in_suffix_window,-4.153767108917236,-7.205815315246582,-6.493985652923584,-6.6296186447143555,-6.8968305587768555,-8.448647499084473,3.0520482063293457,2.3402185440063477,2.475851535797119,2.743063449859619,4.294880390167236,-5.703373432159424,-6.819846153259277,-6.663211822509766,-6.560401439666748,-6.819449424743652,-7.069746494293213,1.1164727210998535,0.9598383903503418,0.8570280075073242,1.1160759925842285,1.366373062133789,1,1,1,1
exact_1m_slice,5590,childes.train.txt,33,421,Ġlook,look,120,120,31+,0,1,"*CHI: Bambi. *MOT: no that's part of Hercules' name. *CHI: Hercules. *CHI: I the doggie who runs away. *MOT: you're the doggie who ran away? *CHI: yes. *MOT: what's your name? *CHI: I don't know. *CHI: Adam doggie. [small slide viewer and slides of insects, etc] *CHI: what is dis? *CHI: how do",already in. *CHI: there no pictures on it. *MOT: oh perhaps that's the kind you look through. *MOT: what was it? *CHI: I saw somebody. *MOT: hold it up toward the light. *CHI:,5589,1,*CHI: you put de wheels on here. *MOT: here Paulie. *MOT: let's do the puzzle. *MOT: Adam how would I know that those are the wheels that go on here? *MOT: are those the right wheels? *CHI: yep. *CHI: the person who puts dem on hasta. *CHI: keep dem on dere. *CHI: dis looks like a station wagon. *MOT: is this the right,MOT: he just had it. *CHI: yep. *MOT: what is that? *CHI: a b is that better? *MOT: that's better. *MOT: but that's a p. *CHI: p or b it's a number two b. *MOT: no p. *MOT: p as in Paul. *CHI: Paul. *CHI: a as in my name. *MOT: mhm. *CHI: a as Adam. *MOT:,"nough, enough stuff from national level for the rest of the distribution won't we? I mean correct me if I'm wrong, that's the way I look at it. I've drawn that up from the information I was given, I don't know whether could you pass that on to But again the u the information is is erm needs to be updated. These are all",133,target_in_suffix_window;childes_dialogue;repeated_capitalized,-3.6848275661468506,-3.6486222743988037,-3.408919334411621,-3.494504451751709,-3.5263776779174805,-3.736355781555176,-0.036205291748046875,-0.2759082317352295,-0.1903231143951416,-0.15844988822937012,0.051528215408325195,-4.083496570587158,-3.702768325805664,-4.067053318023682,-3.712400197982788,-3.643950939178467,-3.253042697906494,-0.38072824478149414,-0.016443252563476562,-0.3710963726043701,-0.4395456314086914,-0.8304538726806641,0,0,0,0
exact_1m_slice,2492,bnc_spoken.train.txt,48,563,Ġtoo,too,94,105,31+,0,1,"e, like a like a barrel thing Mhm in the middle? He wanted me to put that bit on, you know there are the two bolts Mhm that come behind the and the mud flaps? The way you put that in the middle and the carburettor's up the top the back end of the exhaust? Aye. He wanted me to fix it and put the glue stuff on because it","you won't be able to smoke if you're in the army, Willy. You'll not jump over too many er high walls Willy with smoking No that's right. I'm telling you. We do assaults course at school. Ah about from",2491,1," sixty pounds. , thank you. And Lot sixty one phonograph spare parts this time there we are, Lot sixty one and I have a hundred offered and ten, one twenty, one thirty any more? One forty, one fifty, one sixty, seventy, one eighty one ninety, two hundred and twenty there standing at two twenty, two forty, two sixty two"," are. That's right. So if they can do that, they can look up anything. Aha. Cos do you wanna know why I'd like to go for a mechanic, do you know why? No son. Cos see, see your man Gary down there, Aye Gary, see when he wants something done to his car, he came to me, that's where I was tonight Well that's good. Well you",re. *CHI: Mommy how we gonna get dose wheels on here? *CHI: can we put dem on like dat? *MOT: just a minute we'll see. *CHI: okay Mom. [playing with set of cars and trucks that are punched out and folded from cardboard book] *MOT: oh no let's play with one for a while. *CHI: why you do that? *MOT: oh I see. *MOT: cross,134,target_in_suffix_window;repeated_capitalized,-2.006164312362671,-1.833988904953003,-2.014939308166504,-2.0659632682800293,-2.061467170715332,-1.5711195468902588,-0.17217540740966797,0.008774995803833008,0.0597989559173584,0.05530285835266113,-0.4350447654724121,-2.052952289581299,-1.8877357244491577,-2.113919734954834,-2.158386707305908,-1.982661247253418,-1.996717095375061,-0.1652165651321411,0.060967445373535156,0.10543441772460938,-0.07029104232788086,-0.05623519420623779,0,0,1,0
exact_1m_slice,4918,childes.train.txt,72,4059,Ġtap,tap,120,120,11-30,1,1,*MOT: hm? *CHI: Fraser new sock. *MOT: new socks? *CHI: yeah. *MOT: who has new socks? *CHI: Fraser has xxx. *COL: are these socks? *CHI: yeah. *COL: what are they? *MOT: not a response to Colin's question. *CHI: little sock. [pointing at one sock] *COL: yeah. [pointing at other sock] *COL: and what this? [pointing,tapioca hot. *MOT: yes it is. *CHI: the tap. *MOT: the tap what? *CHI: stir. *MOT: yes you can stir it. *CHI: stir it. *MOT: then we'll stir,4917,1,talk to the can? *MOT: that looks like fun Adam. *CHI: the same. *CHI: dat's enough. *URS: make it a little bigger Adam. *URS: what happened? *CHI: iss gone. *URS: it is! *URS: when did it go? *CHI: down to Pembroke. *URS: what's it doing in Pembroke? *CHI: who're you talking to me? %add: balloon," *CHI: tapioca Eve lunch. *MOT: for Eve's lunch. [baby starts to cry, mother is not yet feeding her] *CHI: I no Mommy giving baby Sarah milk. [progressive inappropriate here] *MOT: sure she's thirsty and hungry just like Eve. *CHI: no Mommy giving baby Sarah milk. *MOT: why not? *MOT: why? *CHI: why not? *MOT: why not?","ld have looked for. There's a shirt on there. Oh aye. Don't, er you want these on the market, what do you think? I wanna . Just think it's best not to. Those shoes looking a bit, good polishing up. They're just worn in. Are they not them shoes? Ah? This chap at work's got them on. They're lovely! Jeez, they are indeed!",135,target_in_suffix_window;childes_dialogue;repeated_capitalized;local_leak,-1.4382126331329346,-0.9023559093475342,-1.3959109783172607,-1.7377572059631348,-1.5874147415161133,-2.125128746032715,-0.5358567237854004,-0.04230165481567383,0.2995445728302002,0.1492021083831787,0.6869161128997803,-0.05903925746679306,-0.06963405758142471,-0.057386767119169235,-0.0781116709113121,-0.06636851280927658,-0.07456740736961365,0.010594800114631653,-0.001652490347623825,0.019072413444519043,0.0073292553424835205,0.015528149902820587,0,0,0,0
exact_1m_slice,297,bnc_spoken.train.txt,38,1076,Ġerm,erm,103,102,31+,0,0,"y will want the prestige of being on the golf club and quite honestly, the golf club card, and quite honestly so does the golf club want Yes. prestigious. That's why their list will be erm if you like pre-vetoed you know. They have they have the right of veto on whoever goes on there. However it's in their interests of","if you don't tell them about things like banker's order about the signature, particularly if two s two erm signatures are wanted on the cheque and the banker's order, if the other guy's not there you don't go round until he",296,1,ife of the coral from Isabella Island in the Galapagos the remarkable thing about this coral record is that it represents nearly three hundred and eighty years of continuous coral growth. Now corals grow under the sea but we didn't collect this particular specimen there. This specimen came from a reef that was uplifted,ing up your own deposit cheque. It will be made out to us and we pay you the following week. Is this a two year contract? It is and wherever you quote nine hundred pound you quote them nine hundred pound per year Per annum. for a minimum of two years. Okay. Even though the cards are reprinted every year it's it's still,climb anything. *CHI: ge' in dis pocket. *CHI: how's d' you get dat frank? *CHI: put dat on you Mommy. *CHI: she has a red tongue. *CHI: what is dis? *CHI: what dis look like? *CHI: go right here. *CHI: and... *CHI: now we friends. *CHI: can she snuggle in big boys' pockets? *CHI: I'm going to bring a cat,136,target_in_prefix;target_in_suffix_window,-3.1758315563201904,-4.021690368652344,-3.1613144874572754,-4.523860931396484,-5.385017395019531,-5.520855903625488,0.8458588123321533,-0.014517068862915039,1.348029375076294,2.209185838699341,2.345024347305298,-5.717719078063965,-6.67034387588501,-5.706500053405762,-7.074740409851074,-7.971646308898926,-7.575388431549072,0.9526247978210449,-0.011219024658203125,1.3570213317871094,2.253927230834961,1.8576693534851074,0,0,0,0
exact_1m_slice,763,bnc_spoken.train.txt,32,4792,ĠRepublic,republic,95,98,31+,0,0,"me that these problems can only be solved, first of all by ensuring that all eth ethnic groups have the right to their own culture, their own language, their own religion and so on and to exercise them in their own territory, but they're not discriminated again in jobs and housing and education, er and then also as you","people who do decide that they want to migrate, that they don't want to live in somebody else's Republic, that they do want to move across the border into, as it were, their own Republic. Adjusting frontiers is historically enorm",762,1,l try and take we will er as usual send young children definitely under the age of sixteen into shops to see if people will sell fireworks to them and if they do then er we will take the appropriate action which may mean criminal proceedings. It's the er the only way we can see of effectively enforcing that part of the,"hat, most of the borders are grossly irrational and becoming independent with those borders ethnic conflicts built into it, erm, and I think unless there's some sort of er negotiations about what border these countries will have before they become inde independent, we could see quite a lot of bloodshed. In fact some of",'gain. *MOT: after Sarah has a turn. *CHI: Eve have it. *MOT: yes you can have it but you hafta wait. *CHI: hafta wait. *MOT: mhm. *CHI: Fraser taperecorder. *CHI: taperecorder no more animal cracker. *MOT: no more? *MOT: are they all gone? *CHI: yeah. *CHI: buy A and P. *MOT: yes we'll buy some more at the A and P.,137,target_in_suffix_window,-3.705157995223999,-1.6847362518310547,-4.316369533538818,-2.8471405506134033,-2.3142924308776855,-1.2552893161773682,-2.0204217433929443,0.6112115383148193,-0.8580174446105957,-1.3908655643463135,-2.449868679046631,-4.596157073974609,-2.1266355514526367,-4.512036323547363,-3.3428549766540527,-3.42470121383667,-2.5205907821655273,-2.4695215225219727,-0.0841207504272461,-1.2533020973205566,-1.1714558601379395,-2.075566291809082,0,0,0,0
exact_1m_slice,607,bnc_spoken.train.txt,52,573,Ġhow,how,104,109,31+,0,0,"ut for a while till he gets married and that. Gets on his feet again. She's not allowed to move in though Is she not? not now, no. Michael what are you doing? Here, here hang on. Where tubes go that was in there? Where are my, where are my two tubes of gel go that was in the cupboard? Michael?taken my Two tubes of gel?","How do you know? How do you know? I wasn't in there anyway. Yes you were. Then how'd you know where they were ? What? What do you use it for? Go on, say something now. Alright! You win.",606,1,"cess at the moment, and as of today, it does depend which train she travelled on from Oxford as to whether it's actually been converted with the disabled accommodation or whether er it's not yet provided. But the problem still exists and Sylvia's carer, Barbara Waddington says she believes with so few trains apparently","n here? I What? ? Is going? Probably go ? Ah that's right, Stephanie too. I don't know. Why? Ah You're never gonna believe Ah? No. I'll probably be down it's in my diary for Thomas, tonight? My dad's going up to Thomas's. You going with him? Had a laugh last night we were laying the carpet and I was laying it, I cut it",*CHI: who are you? *CHI: Mommy who are you? *CHI: we don't recognize her. *MOT: no we don't. *CHI: who are you? *CHI: we don't know who dat is. *MOT: oh who is it? *MOT: did you ask? *CHI: yep. *URS: Mr Jones. *CHI: we don't know him. *MOT: no we don't. *MOT: who're you?,138,target_in_suffix_window,-1.564987063407898,-1.2089014053344727,-1.522147536277771,-1.4035454988479614,-1.5518848896026611,-1.3480875492095947,-0.3560856580734253,-0.04283952713012695,-0.16144156455993652,-0.013102173805236816,-0.21689951419830322,-0.1984388381242752,-0.10944569110870361,-0.20300790667533875,-0.20949676632881165,-0.1894068717956543,-0.05499345064163208,-0.0889931470155716,0.004569068551063538,0.011057928204536438,-0.00903196632862091,-0.14344538748264313,0,0,0,0
exact_1m_slice,4465,bnc_spoken.train.txt,36,421,Ġlook,look,94,99,31+,0,1,onestly think that it should be place as a permanent position in the foyer of County Hall as a permanent reminder to all councillors on the waste of public tax payers' money. Wouldn't it be a greater waste of money though now having got the thing there though to shift it out the way completely Dorothy? Well it's better,and forgotten permanent reminder . Well I'll tell you tell you who suggested that yesterday now let me have a look it was one of the councillors wasn't it said lob it in the bottom of the arboretum lake it was er Conservative,4464,1,"t book four two nine six seven. Or, perhaps we could just think of something between us. Oh yeah, I don't see why not. I'm sure we could er put our heads together and come up with something. Mm, heaven! Ah! Now this Miss . What's Mr like to get hold of these days, during the day? Er afternoon's dodgy Morning's alright.",th a lace shawl erm er sculpture of so that it represents er Nottingham lace and etcetera and I said it would look more attractive and catch people's eye than what's there at the present. So it was it was the lace that you wanted emphasizing rather than a Yes little old lady on a bench? That's it. Oh I see Mary is that," teacher said I was nice. *CHI: she said *CHI: "" Adam you did very good."" *MOT: what kind of game were you playing? *CHI: what game? *CHI: the teacher went down to the bathroom with the girls. *MOT: oh and left the boys in the room in a circle? *CHI: and the girls were with us. *MOT: with the teacher? *CHI: no with the",139,target_in_suffix_window;repeated_capitalized,-4.532100677490234,-4.6679816246032715,-4.558047771453857,-4.118616104125977,-3.883920669555664,-4.587432861328125,0.1358809471130371,0.025947093963623047,-0.4134845733642578,-0.6481800079345703,0.055332183837890625,-3.2923476696014404,-3.0203967094421387,-3.673851251602173,-2.8853347301483154,-3.057312250137329,-3.869821310043335,-0.27195096015930176,0.3815035820007324,-0.407012939453125,-0.23503541946411133,0.5774736404418945,0,0,0,0
exact_1m_slice,4361,bnc_spoken.train.txt,45,643,Ġpeople,people,95,104,31+,0,0,"ign That's right. And that's the central politic so the i ideas of socialism and, you know, international working class revolution goes out of the window That's right. because there's er there's an absolute desperate er anxiety that Russia's not gonna be able to defend itself unless it industrializes very very quickly,","at the bottom because i be because the, the government is, is producing work in effect it means that the people at the bottom have jobs and, and can earn money and, and so they're, they're lot actually improves. I mean th they",4362,1," me and what would you take for starters so I always said well I always like erm prawn cocktail Oh aye for starters. Oh he says I make my own prawn cocktail he says at home and lettuce and Aye. Aye, oh I laughed. You know like, you would know he's a bit fruity like the way he talks He was in the police you know, and he","ey were just sort of not doing very much. In the long term there must be improvement as Russia industrializes, but in the short term erm presumably we see the development of, of a, of a sort of Stalinist totalitarianism precisely because the screws are really being turned on people as much work is being got out of them",: can somebody become a spider just like a magician? *MOT: oh. *CHI: yeah. *CHI: I goin' to put some blocks. *CHI: an' I gonna pack my bag up. *CHI: I goin' to pack my bag. *CHI: pack. *MOT: there's a little boy over there who is sick who needs to be checked. *MOT: in your bowling ball box. *MOT: he doesn't wanna play.,140,target_in_suffix_window,-0.05996333807706833,-0.0413949117064476,-0.06071067228913307,-0.04757901281118393,-0.05213622376322746,-0.05202103033661842,-0.018568426370620728,0.000747334212064743,-0.0123843252658844,-0.007827114313840866,-0.007942307740449905,-0.06854869425296783,-0.038846585899591446,-0.06774169206619263,-0.06533900648355484,-0.06666308641433716,-0.07871589064598083,-0.02970210835337639,-0.0008070021867752075,-0.0032096877694129944,-0.0018856078386306763,0.010167196393013,0,0,0,0
exact_1m_slice,5199,childes.train.txt,37,1013,Ġroom,room,120,120,31+,0,1,very dark fair hair.] *COL: you have red hair? *MOT: are you gonna eat this? *CHI: Mom eat it. *MOT: no you can have it. *CHI: you may. *MOT: me? *CHI: me. *CHI: no you may have it. *MOT: may I have it to eat? *CHI: hm? *MOT: ?[takes it] *MOT: thank you. *CHI: there all full.,? *CHI: Fraser go stay in our living room. *MOT: he's gonna stay in our living room. *MOT: sure. *MOT: you can stay up for a little while and play with him. *MOT: would you like that,5198,1,I said get out de way. *MOT: get out of the way? *MOT: who's in your way? *MOT: that doesn't belong on the floor. *MOT: ask Ursula what that is. *CHI: what dat is? *MOT: you ask her. *MOT: what is it? *CHI: xxx sweep. [sweeps with brush on end of typewriter eraser] *MOT: that's right. *MOT: give it,: mhm. *CHI: you open xxx for me. [referring to high chair.] *MOT: I'll open it for you. *MOT: I was laughing. *MOT: she got very upset. *CHI: you were laughing. *MOT: I was laughing yes. *MOT: because you are funny. *CHI: hi Fraser. *COL: hi Eve. *CHI: see I have teeth. *COL: yes that's what you have. *COL:,"le are gonna listen to it you know? That's all. But the whole point about it is the whole point about it is not to put on the act. Jean make us a cup of tea love. Yeah The woman rang this morning from the holiday place, she said it's overdue It's overdue, the payment for the holiday. Did you not pay it? No, and I and I",141,target_in_suffix_window;childes_dialogue;repeated_capitalized,-0.005767371505498886,-0.005763104651123285,-0.005635919980704784,-0.005848201457411051,-0.005493781063705683,-0.0061007230542600155,-4.266854375600815e-06,-0.00013145152479410172,8.082995191216469e-05,-0.00027359044179320335,0.0003333515487611294,-0.005891458131372929,-0.005268143489956856,-0.005833268631249666,-0.005293756723403931,-0.006480630021542311,-0.005644099321216345,-0.0006233146414160728,-5.8189500123262405e-05,-0.000597701407968998,0.0005891718901693821,-0.0002473588101565838,0,0,0,0
exact_1m_slice,3420,bnc_spoken.train.txt,34,2595,Ġgrow,grow,96,94,31+,1,0,every-day control costs other operating charges at seventy eight point seven million have fallen as the percentage of sales by point nine per cent to twenty four point six per cent and depreciation in the period has fallen by two point three million to eight point four million. Our sub-leasing of of surplus retail area,"of retail park developments will enable our retail area grow, sorry will enable our rental income to grow. Indeed rental income will be in excess of nine million pounds for the full year compared to seven million pounds for last year. Combined",3419,1,ll awards er last week last Friday she cleared almost cleared the floor she was so good. Okay Douglas all that will be in writing to you. All right then. Look forward to you erm making a decision to come with us but er that's in your hands. Okay thanks very much. We can certainly offer you everything you need on a self, the total retail trading area is unchanged at the period end there are in fact two different underlying elements new footage has been laid down in France but this has been off set by a net reduction in the retail trading area in the U K. The sales per square foot which excludes retail sales and is based on the waiting,. *CHI: pens. *CHI: dose not write. *CHI: all I got. *CHI: dis no good. *CHI: all those I going to play. *CHI: all those toys. *CHI: look at all those toys. [looking at circus strong man without his barbell] *CHI: I took something from him. *URS: what did you take? *CHI: take dat big thing. *URS: what is it? *CHI: I,142,target_in_suffix_window;local_leak,-5.633374214172363,-4.788793087005615,-6.048755168914795,-6.293318748474121,-5.3268890380859375,-4.741103649139404,-0.844581127166748,0.41538095474243164,0.6599445343017578,-0.3064851760864258,-0.892270565032959,-8.41458797454834,-7.158548355102539,-8.634639739990234,-8.410207748413086,-8.101140975952148,-7.8137383460998535,-1.2560396194458008,0.22005176544189453,-0.004380226135253906,-0.3134469985961914,-0.6008496284484863,1,0,0,0
exact_1m_slice,1894,bnc_spoken.train.txt,28,4263,ĠCouncil,council,103,110,31+,0,0,"ead for Oxfordshire's plans for extracting minerals until the turn of the century. The Environment Secretary, Chris Patten has agreed to alterations to the County's structure plan, but it's still not clear whether the Authority will have to proceed with a controversial scheme for a gravel pit at Finmere. Chief Planning","iam Tiller, says he's pleased that after nearly two years, Whitehall has at last agreed to the Council's proposals. I am glad they've approved it because it's, it's removed any uncertainty there might have been about the nineteen nin",1893,1,", and this may have surprised a lot of, a very youthful appearance of me, I'm gonna be a granddad in August and October this year. And no Tory government is gonna take away our Health Service from my grandchildren, who will be born in a National Health Service hospital and hopefully will enjoy the benefits and the care","and can do this kind of thing, so I really don't know what will happen. Other supporters of women priests are more optimistic; they say the election results mean they'll be able to persuade the Church to change its rules within five years. In that case, Mrs Cole-King would be able to act as a priest in Dorchester Abbey",*MOT: no that's where you put your money. *CHI: I put money in 'ere. *MOT: did you? *CHI: yeah. *MOT: good. *CHI: I put dose toys in 'ere. *MOT: you put what in there? *CHI: toys. *CHI: take dose toys out of here. *CHI: I got something in here. [shaking truck] *CHI: so toys can get down. *MOT: so,143,target_in_suffix_window,-3.2133052349090576,-5.918201446533203,-3.59244966506958,-4.083779811859131,-5.373823642730713,-6.445014476776123,2.7048962116241455,0.37914443016052246,0.8704745769500732,2.1605184078216553,3.2317092418670654,-3.6185593605041504,-5.4317121505737305,-3.604694366455078,-3.6917402744293213,-5.970275402069092,-5.220484733581543,1.81315279006958,-0.013864994049072266,0.0731809139251709,2.3517160415649414,1.6019253730773926,1,1,0,0
exact_1m_slice,4137,bnc_spoken.train.txt,31,3389,Ġfuture,future,112,93,31+,0,0,"hy but now we need to bypass chemical steps. One device we are testing is an advanced maschotrometer system with three small maschotrometers coupled together in a series. This device should give us a single analysis in about five minutes rather than ninety as at present as we don't need to separate the mixtures, we can",cular records at a spacing of a hundred years or less will be necessary to predict the climate change in the future and we'll really need that information if we're going to live safely on this planet. Now geologists have a maxim that the present is,4138,1,"ay actually I wasn't there, but er, it was all burnt so I did away with that and we managed to do the bed up somehow Mm it's still going, we've still got the dressing table the big wardrobe Can you remember what the make of the furniture was? Well I don't know what make it was but it came from the house, the furnishing",ife of the coral from Isabella Island in the Galapagos the remarkable thing about this coral record is that it represents nearly three hundred and eighty years of continuous coral growth. Now corals grow under the sea but we didn't collect this particular specimen there. This specimen came from a reef that was uplifted,de driver gonna drive you 'cause de driver... *CHI: it bumped into your hand. *MOT: why do you say he's a bad boy? *MOT: because she what? *CHI: what're [? what] you tryin' a do? *MOT: because she did what? *CHI: because she kicked my car. *MOT: your car? *MOT: why did she keep your car? *CHI: she kicked my bike. *MOT:,144,target_in_suffix_window,-2.110445499420166,-2.2176525592803955,-2.104694366455078,-2.2633678913116455,-2.9365744590759277,-2.416492462158203,0.10720705986022949,-0.005751132965087891,0.1529223918914795,0.8261289596557617,0.3060469627380371,-1.2277028560638428,-1.0153166055679321,-1.194675087928772,-1.3637644052505493,-1.7627317905426025,-1.0280219316482544,-0.21238625049591064,-0.0330277681350708,0.13606154918670654,0.5350289344787598,-0.19968092441558838,0,0,0,0
exact_1m_slice,3338,bnc_spoken.train.txt,42,2659,ĠThanks,thanks,97,107,31+,1,1," to play our part in the public service, to extend ourselves within the er, the Health Service. That report, I trust will be adopted by the, er the public services national committee and go back to the C E C for the endorsement and er, watch this space. I just, Birmingham Region, I think the delegate who came up second","'ll er, I'll just get the question a bit more clearer and I'm sure I can help. Thanks very much. Alright, thanks very much indeed, Mick. Colleagues, National Health Service, composite motion fourteen and motion three O five",3339,1," relatively cheap way, it'll still cost money, but relatively cheap way of, of, of really helping these . It would be a relatively cheap way, and other things we could also get European Community, this isn't a British problem it is a world problem. Yes, Professor Hoskin . Yes, yes we have got some unused resources that", I think the word trust is the wrong word to use. It should be mistrust hospitals because the people who work in the service were all guaranteed certain things which have not come to pass whatsoever. The whole trust of the reforms is to break up the N H S piece by piece. If you worked in the industry you would see what,tle bit? *CHI: yep a little tiny bit. [gives a minute amount] *CHI: there. [gives a minute amount] *MOT: thank you. *MOT: could I have just a little bit more? *CHI: there. [gives another small amount] *MOT: could I have just a little bit more? *CHI: you have some. *MOT: I know. *MOT: but I have just a little bit. *MOT:,145,target_in_suffix_window;repeated_capitalized;local_leak,-0.24375300109386444,-0.19051723182201385,-0.24779309332370758,-0.20000439882278442,-0.21863137185573578,-0.26049402356147766,-0.053235769271850586,0.00404009222984314,-0.04374860227108002,-0.025121629238128662,0.01674102246761322,-0.22195829451084137,-0.20501014590263367,-0.2262563556432724,-0.191202774643898,-0.2151673436164856,-0.467806875705719,-0.016948148608207703,0.00429806113243103,-0.03075551986694336,-0.006790950894355774,0.24584858119487762,0,0,0,0
exact_1m_slice,4748,bnc_spoken.train.txt,30,828,Ġanother,another,104,107,31+,1,0,"s part of the defence being made here by erm . This is no part of our true self. Yeah? This, I was just gonna say, this sounds remarkably like the origins of Well, erm, I don't I don't know whether he got it from here, or from another source, but it's very strikingly similar. That the, that the erm, right, erm, you can","already find people thinking that you can be transported from one body to another, or even from one species to another. Transmigration. Right, right. There's a story about er Pythagoras which is actually the earliest and strongest evidence",4747,1,"nics, Brownies, Guides, Headington Slimmers Magazine Club have registered a team, the advisory centre for multicultural education, Oxford City courier newspaper are promising to send teams. Banbury Guardian and Citizen, the Banbury Town Liberals , the Campaign for Oxford even have registered a team. The list goes on, I","sing my arm, but the finger is rather stronger. There's nothing about me that erm, excuse me, there's nothing about my body that is essential to me, nothing about my body that individuates me and that's why erm I take it one might think that erm I could actually be changed into a different body, so. Right, any time you","? *CHI: another one. *MOT: another blue one. *CHI: another blue one. [actually a yellow one] *CHI: purple one. [actually a yellow one] *COL: is that a purple one? *CHI: yeah. *MOT: no I don't think so. *CHI: [top dropped,]. *CHI: im dat? [holding up string] [unclear meaning here] *CHI: im dat? [holding up string]",146,target_in_prefix;target_in_suffix_window;local_leak,-0.44759178161621094,-0.3427342176437378,-0.4796103239059448,-0.5701368451118469,-0.2858061194419861,-0.28008610010147095,-0.10485756397247314,0.03201854228973389,0.12254506349563599,-0.16178566217422485,-0.16750568151474,-0.7156065106391907,-0.4838849604129791,-0.7562044262886047,-0.7562744617462158,-0.5605077743530273,-0.7304992079734802,-0.23172155022621155,0.04059791564941406,0.040667951107025146,-0.15509873628616333,0.01489269733428955,0,0,0,0
