model,task_id,pair_id,split,axis,condition,expected_margin,delta_vs_parent,expected_correct,parent_expected_correct,changed_correctness_vs_parent,original_nll,altered_nll,frame
compact_wordmatched,h02_rating,rw_000248,held_source,quantity,source_altered,3.4832343235611916,0.07063858211040497,True,True,False,3.552229166030884,0.06899484246969223,Renee Schonfeld rated the film [ANS] out of 5 stars.
compact_wordmatched,h02_rating,rw_000248,held_source,quantity,no_source,-0.3777209520339966,0.1163337230682373,False,False,False,2.3445825576782227,1.966861605644226,Renee Schonfeld rated the film [ANS] out of 5 stars.
compact_wordmatched,h03_protest_duration,rw_001604,held_source,quantity_time,source_original,-1.8460613886515294,0.2672470410664882,False,False,False,8.333728472391764,6.487667083740234,The protest period was [ANS].
compact_wordmatched,h03_protest_duration,rw_001604,held_source,quantity_time,source_altered,2.047423203786215,-0.24203713734944543,True,True,False,8.402307351430258,6.354884147644043,The protest period was [ANS].
compact_wordmatched,h03_protest_duration,rw_001604,held_source,quantity_time,no_source,-2.0405193964640294,0.362996021906536,False,False,False,8.46122137705485,6.42070198059082,The protest period was [ANS].
compact_wordmatched,h04_cherry_food,rw2s0_009985,held_source,object,source_original,7.541139510925859,0.29877262143418193,True,True,False,0.0034585916437208652,7.54459810256958,On Saturday he ate a piece of cherry [ANS].
compact_wordmatched,h04_cherry_food,rw2s0_009985,held_source,object,source_altered,1.2671852111816406,-0.26158812642097473,True,True,False,1.540436863899231,0.27325165271759033,On Saturday he ate a piece of cherry [ANS].
compact_wordmatched,h04_cherry_food,rw2s0_009985,held_source,object,no_source,3.4718018621206284,0.22969456017017365,True,True,False,0.1590823084115982,3.6308841705322266,On Saturday he ate a piece of cherry [ANS].
compact_wordmatched,h05_eagle_feathers,rw2s1_013643,held_source,quantity,source_original,2.1375713124871254,0.020125284790992737,True,True,False,0.06186469458043575,2.199436007067561,The seizure involved [ANS] eagle feathers.
compact_wordmatched,h05_eagle_feathers,rw2s1_013643,held_source,quantity,source_altered,2.0758896730840206,0.04912485554814339,True,True,False,2.1332553531974554,0.05736568011343479,The seizure involved [ANS] eagle feathers.
compact_wordmatched,h05_eagle_feathers,rw2s1_013643,held_source,quantity,no_source,-0.04083061218261719,-0.06846857070922852,False,True,True,2.0132884979248047,1.9724578857421875,The seizure involved [ANS] eagle feathers.
compact_wordmatched,h06_ramadan_food,rw2s1_017873,held_source,object,source_original,12.146331336349249,0.01468564197421074,True,True,False,0.03297850862145424,12.179309844970703,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
compact_wordmatched,h06_ramadan_food,rw2s1_017873,held_source,object,source_altered,10.380327734164894,0.13888963218778372,True,True,False,10.393045425415039,0.012717691250145435,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
compact_wordmatched,h06_ramadan_food,rw2s1_017873,held_source,object,no_source,0.5768074989318848,0.1265854835510254,True,True,False,5.544682502746582,6.121490001678467,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
compact_wordmatched,h07_modern_art_city,rw2s1_002259,held_source,location,source_original,5.380036063492298,0.9108110798988491,True,True,False,0.009088806807994843,5.389124870300293,The piece could go in the Museum of Modern Art in [ANS].
compact_wordmatched,h07_modern_art_city,rw2s1_002259,held_source,location,source_altered,5.897759912535548,0.20974592119455338,True,True,False,5.916667699813843,0.018907787278294563,The piece could go in the Museum of Modern Art in [ANS].
compact_wordmatched,h07_modern_art_city,rw2s1_002259,held_source,location,no_source,1.3489285707473755,-0.04535388946533203,True,True,False,4.32315194606781,5.6720805168151855,The piece could go in the Museum of Modern Art in [ANS].
compact_wordmatched,h08_navarino_year,rw2s0_004620,held_source,quantity_time,source_original,1.3517491230741143,0.08036445826292038,True,True,False,0.012084127636626363,1.3638332507107407,The Navarino event occurred on October 20 [ANS].
compact_wordmatched,h08_navarino_year,rw2s0_004620,held_source,quantity_time,source_altered,1.0164255630224943,0.08355040103197098,True,True,False,1.0387262955773622,0.022300732554867864,The Navarino event occurred on October 20 [ANS].
compact_wordmatched,h08_navarino_year,rw2s0_004620,held_source,quantity_time,no_source,0.08277249336242676,0.003511667251586914,True,True,False,2.36740779876709,2.4501802921295166,The Navarino event occurred on October 20 [ANS].
compact_wordmatched,t01_skelton_value,rw2s0_002308,trained_content,property,source_original,11.43807265162468,0.6171509474515915,True,True,False,0.17842820286750793,11.616500854492188,Skelton Village's north part had extreme environmental [ANS].
compact_wordmatched,t01_skelton_value,rw2s0_002308,trained_content,property,source_altered,5.702571868896484,0.30809295177459717,True,True,False,6.366925239562988,0.6643533706665039,Skelton Village's north part had extreme environmental [ANS].
compact_wordmatched,t01_skelton_value,rw2s0_002308,trained_content,property,no_source,1.5132489204406738,0.27677011489868164,True,True,False,6.423736095428467,7.936985015869141,Skelton Village's north part had extreme environmental [ANS].
compact_wordmatched,t02_baku_institution,rw2s0_006924,trained_content,institution,source_original,6.308931403793395,0.21019961591809988,True,True,False,0.0076088374480605125,6.316540241241455,The theology dean worked at Baku State [ANS].
compact_wordmatched,t02_baku_institution,rw2s0_006924,trained_content,institution,source_altered,5.144061246886849,0.20590691827237606,True,True,False,5.161777973175049,0.017716726288199425,The theology dean worked at Baku State [ANS].
compact_wordmatched,t02_baku_institution,rw2s0_006924,trained_content,institution,no_source,2.015644073486328,-0.040691375732421875,True,True,False,1.5390536785125732,3.5546977519989014,The theology dean worked at Baku State [ANS].
compact_wordmatched,t03_oil_object,rw2s0_010026,trained_content,object,source_original,12.6489139162004,0.0652475394308567,True,True,False,0.03822845593094826,12.687142372131348,Mosaddegh's policy was to nationalize Iran's oil [ANS].
compact_wordmatched,t03_oil_object,rw2s0_010026,trained_content,object,source_altered,8.922619611024857,0.8190572336316109,True,True,False,8.996824264526367,0.07420465350151062,Mosaddegh's policy was to nationalize Iran's oil [ANS].
compact_wordmatched,t03_oil_object,rw2s0_010026,trained_content,object,no_source,4.8821775913238525,-0.029134511947631836,True,True,False,3.14704966545105,8.029227256774902,Mosaddegh's policy was to nationalize Iran's oil [ANS].
compact_wordmatched,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,source_original,0.4050922393798828,0.8775186538696289,True,False,True,2.088489532470703,2.493581771850586,The number of Protestants murdered in the outbreak was [ANS].
compact_wordmatched,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,source_altered,4.596606135368347,0.31678760051727295,True,True,False,6.255517482757568,1.6589113473892212,The number of Protestants murdered in the outbreak was [ANS].
compact_wordmatched,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,no_source,-1.0088615417480469,-0.11843681335449219,False,False,False,12.773225784301758,11.764364242553711,The number of Protestants murdered in the outbreak was [ANS].
compact_wordmatched,t05_manning_role,rw2s0_019304,trained_content,role,source_original,13.307339653372765,0.6843018233776093,True,True,False,0.20699073374271393,13.514330387115479,Ed Manning was a professional and college [ANS].
compact_wordmatched,t05_manning_role,rw2s0_019304,trained_content,role,source_altered,3.5369254872202873,0.08518402930349112,True,True,False,3.6442127227783203,0.10728723555803299,Ed Manning was a professional and college [ANS].
compact_wordmatched,t05_manning_role,rw2s0_019304,trained_content,role,no_source,2.9071784019470215,-0.12535715103149414,True,True,False,4.918915748596191,7.826094150543213,Ed Manning was a professional and college [ANS].
compact_wordmatched,t06_mass_day,rw2s0_019852,trained_content,time,source_original,4.782664254307747,0.4426146447658539,True,True,False,0.07790569961071014,4.860569953918457,The speaker went to Mass that [ANS].
compact_wordmatched,t06_mass_day,rw2s0_019852,trained_content,time,source_altered,4.219438761472702,-0.06544193625450134,True,True,False,4.628610134124756,0.40917137265205383,The speaker went to Mass that [ANS].
compact_wordmatched,t06_mass_day,rw2s0_019852,trained_content,time,no_source,0.5650863647460938,0.3033895492553711,True,True,False,5.900137424468994,6.465223789215088,The speaker went to Mass that [ANS].
compact_wordmatched,t07_music_change,rw2s0_020973,trained_content,ordered_change,source_original,6.301143825054169,1.9645902514457703,True,True,False,0.8323925137519836,7.133536338806152,The tune could change from fast to [ANS].
compact_wordmatched,t07_music_change,rw2s0_020973,trained_content,ordered_change,source_altered,0.927703857421875,0.997830867767334,True,False,True,5.479750633239746,4.552046775817871,The tune could change from fast to [ANS].
compact_wordmatched,t07_music_change,rw2s0_020973,trained_content,ordered_change,no_source,3.7211391925811768,-0.09835457801818848,True,True,False,3.6357548236846924,7.356894016265869,The tune could change from fast to [ANS].
compact_wordmatched,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,source_original,3.60984605550766,1.0096891522407532,True,True,False,0.5758472084999084,4.185693264007568,The Abingdon workers [ANS] to return.
compact_wordmatched,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,source_altered,6.459445208311081,-0.12817059457302094,True,True,False,6.669658184051514,0.21021297574043274,The Abingdon workers [ANS] to return.
compact_wordmatched,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,no_source,-0.42850208282470703,0.2544822692871094,False,False,False,5.101251602172852,4.6727495193481445,The Abingdon workers [ANS] to return.
compact_wordmatched,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,source_original,-1.9599895477294922,0.15926551818847656,False,False,False,10.439364433288574,8.479374885559082,"After the barber shop, the route says to take the street [ANS] the barber shop."
compact_wordmatched,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,source_altered,4.8101959228515625,0.05819559097290039,True,True,False,12.486817359924316,7.676621437072754,"After the barber shop, the route says to take the street [ANS] the barber shop."
compact_wordmatched,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,no_source,-3.100344657897949,0.03210639953613281,False,False,False,13.187880516052246,10.087535858154297,"After the barber shop, the route says to take the street [ANS] the barber shop."
compact_wordmatched,t10_clavering_number,rw2s1_005600,trained_content,quantity,source_original,4.135417819023132,-0.03795725107192993,True,True,False,0.4483562707901001,4.583774089813232,Clavering believed [ANS] was the perfect number of pupils.
compact_wordmatched,t10_clavering_number,rw2s1_005600,trained_content,quantity,source_altered,3.8628015518188477,0.6250934600830078,True,True,False,4.816577434539795,0.9537758827209473,Clavering believed [ANS] was the perfect number of pupils.
compact_wordmatched,t10_clavering_number,rw2s1_005600,trained_content,quantity,no_source,0.42232704162597656,-0.18374156951904297,True,True,False,12.52534294128418,12.947669982910156,Clavering believed [ANS] was the perfect number of pupils.
compact_wordmatched,t11_horsemen_weapon,rw2s1_015912,trained_content,object,source_original,1.7807265520095825,0.16161727905273438,True,True,False,4.7611788511276245,6.541905403137207,The horsemen lowered their [ANS].
compact_wordmatched,t11_horsemen_weapon,rw2s1_015912,trained_content,object,source_altered,1.6557927131652832,-0.356356143951416,True,True,False,6.886349201202393,5.230556488037109,The horsemen lowered their [ANS].
compact_wordmatched,t11_horsemen_weapon,rw2s1_015912,trained_content,object,no_source,-2.686556339263916,-0.1469411849975586,False,False,False,6.154530763626099,3.4679744243621826,The horsemen lowered their [ANS].
compact_wordmatched,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,source_original,0.041165997584660774,0.010230051619666058,True,True,False,1.5491273403167725,1.5902933379014332,The unseen scandal involved about [ANS] young people.
compact_wordmatched,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,source_altered,-0.06786947590964187,-0.009191586857750345,False,False,False,1.4643806304250444,1.5322501063346863,The unseen scandal involved about [ANS] young people.
compact_wordmatched,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,no_source,-0.006286447956448615,0.010584780148097384,False,False,False,1.50714852980205,1.5008620818456013,The unseen scandal involved about [ANS] young people.
