model_key,id,split,kind,family,template_id,is_affected,correct,margin,answer,foil,error,basin,data_arm,checkpoint
seed43022_first_basin:view:chck_90M,S199_eval_000025,eval_held_recomb,binding,cold_hot,held0,False,True,2.4893404245376587,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000026,eval_held_recomb,binding,cold_hot,held0,False,True,2.11061292886734,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000027,eval_held_recomb,binding,cold_hot,held0,True,False,-2.3729150891304016,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000028,eval_held_recomb,binding,cold_hot,held1,True,False,-1.046330749988556,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000029,eval_held_recomb,binding,cold_hot,held1,False,True,1.2223696112632751,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000030,eval_held_recomb,binding,cold_hot,held1,False,True,1.1286000907421112,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000031,eval_held_recomb,binding,cold_hot,held1,True,False,-1.189982146024704,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000032,eval_held_recomb,binding,open_closed,held0,True,True,0.7790026664733887,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000033,eval_held_recomb,binding,open_closed,held0,False,False,-0.86236572265625,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000034,eval_held_recomb,binding,open_closed,held0,False,False,-0.6481984853744507,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000035,eval_held_recomb,binding,open_closed,held0,True,True,0.9561359286308289,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000036,eval_held_recomb,binding,open_closed,held1,True,True,0.9773706793785095,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000037,eval_held_recomb,binding,open_closed,held1,False,False,-1.088423877954483,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000038,eval_held_recomb,binding,open_closed,held1,False,False,-1.0115087628364563,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000039,eval_held_recomb,binding,open_closed,held1,True,True,1.195190191268921,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000040,eval_held_recomb,binding,open_closed,held0,True,False,-1.4887504577636719,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000041,eval_held_recomb,binding,open_closed,held0,False,True,1.433571845293045,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000042,eval_held_recomb,binding,open_closed,held0,False,True,1.6632846593856812,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000043,eval_held_recomb,binding,open_closed,held0,True,False,-1.5252773761749268,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000044,eval_held_recomb,binding,open_closed,held1,True,False,-1.0535232424736023,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000045,eval_held_recomb,binding,open_closed,held1,False,True,1.1309698522090912,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000046,eval_held_recomb,binding,open_closed,held1,False,True,1.098137617111206,open,closed,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000047,eval_held_recomb,binding,open_closed,held1,True,False,-1.21834796667099,closed,open,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000048,eval_held_recomb,binding,dark_lit,held0,True,False,-0.682044506072998,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000049,eval_held_recomb,binding,dark_lit,held0,False,True,0.3770618438720703,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000050,eval_held_recomb,binding,dark_lit,held0,False,True,1.0185878276824951,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000051,eval_held_recomb,binding,dark_lit,held0,True,False,-0.38735389709472656,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000052,eval_held_recomb,binding,dark_lit,held1,True,True,0.37352752685546875,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000053,eval_held_recomb,binding,dark_lit,held1,False,False,-0.4478609561920166,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000054,eval_held_recomb,binding,dark_lit,held1,False,False,-0.38195180892944336,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000055,eval_held_recomb,binding,dark_lit,held1,True,True,0.5178987979888916,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000056,eval_held_recomb,binding,dark_lit,held0,True,False,-2.167396664619446,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000057,eval_held_recomb,binding,dark_lit,held0,False,True,2.0152586698532104,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000058,eval_held_recomb,binding,dark_lit,held0,False,True,2.6775574684143066,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000059,eval_held_recomb,binding,dark_lit,held0,True,False,-1.8963849544525146,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000060,eval_held_recomb,binding,dark_lit,held1,True,False,-0.7993009090423584,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000061,eval_held_recomb,binding,dark_lit,held1,False,True,0.7296310067176819,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000062,eval_held_recomb,binding,dark_lit,held1,False,True,0.7854442596435547,lit,dark,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000063,eval_held_recomb,binding,dark_lit,held1,True,False,-0.771043598651886,dark,lit,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000064,eval_held_recomb,binding,clean_dirty,held0,True,True,1.128147006034851,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000065,eval_held_recomb,binding,clean_dirty,held0,False,False,-0.9329929351806641,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000066,eval_held_recomb,binding,clean_dirty,held0,False,False,-1.0167843997478485,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000067,eval_held_recomb,binding,clean_dirty,held0,True,True,1.1399884223937988,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000068,eval_held_recomb,binding,clean_dirty,held1,True,True,0.8867709636688232,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000069,eval_held_recomb,binding,clean_dirty,held1,False,False,-0.8872143030166626,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000070,eval_held_recomb,binding,clean_dirty,held1,False,False,-0.7483890652656555,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000071,eval_held_recomb,binding,clean_dirty,held1,True,True,1.0106413960456848,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000072,eval_held_recomb,binding,clean_dirty,held0,True,False,-2.859986901283264,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000073,eval_held_recomb,binding,clean_dirty,held0,False,True,2.8841781616210938,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000074,eval_held_recomb,binding,clean_dirty,held0,False,True,2.714985489845276,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000075,eval_held_recomb,binding,clean_dirty,held0,True,False,-2.7466813921928406,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000076,eval_held_recomb,binding,clean_dirty,held1,True,False,-1.6475363969802856,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000077,eval_held_recomb,binding,clean_dirty,held1,False,True,1.496188998222351,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000078,eval_held_recomb,binding,clean_dirty,held1,False,True,1.6002203226089478,clean,dirty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000079,eval_held_recomb,binding,clean_dirty,held1,True,False,-1.455409288406372,dirty,clean,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000080,eval_held_recomb,binding,flat_inflated,held0,True,False,-2.7860699892044067,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000081,eval_held_recomb,binding,flat_inflated,held0,False,True,2.8853925466537476,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000082,eval_held_recomb,binding,flat_inflated,held0,False,True,2.4237040877342224,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000083,eval_held_recomb,binding,flat_inflated,held0,True,False,-2.1132976412773132,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000084,eval_held_recomb,binding,flat_inflated,held1,True,False,-1.270198941230774,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000085,eval_held_recomb,binding,flat_inflated,held1,False,True,1.1394310891628265,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000086,eval_held_recomb,binding,flat_inflated,held1,False,True,1.28489089012146,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000087,eval_held_recomb,binding,flat_inflated,held1,True,False,-0.8955446779727936,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000088,eval_held_recomb,binding,flat_inflated,held0,True,False,-1.306045413017273,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000089,eval_held_recomb,binding,flat_inflated,held0,False,True,1.7807960510253906,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000090,eval_held_recomb,binding,flat_inflated,held0,False,True,1.517048954963684,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000091,eval_held_recomb,binding,flat_inflated,held0,True,False,-1.5151011943817139,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000092,eval_held_recomb,binding,flat_inflated,held1,True,True,0.20791113376617432,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000093,eval_held_recomb,binding,flat_inflated,held1,False,False,-0.32692062854766846,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000094,eval_held_recomb,binding,flat_inflated,held1,False,True,0.20297932624816895,inflated,flat,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000095,eval_held_recomb,binding,flat_inflated,held1,True,True,0.47179436683654785,flat,inflated,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000096,eval_held_recomb,binding,dry_wet,held0,True,False,-1.6709479093551636,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000097,eval_held_recomb,binding,dry_wet,held0,False,True,1.6549423336982727,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000098,eval_held_recomb,binding,dry_wet,held0,False,True,1.8865357041358948,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000099,eval_held_recomb,binding,dry_wet,held0,True,False,-1.4173654913902283,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000100,eval_held_recomb,binding,dry_wet,held1,True,False,-1.2123376727104187,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000101,eval_held_recomb,binding,dry_wet,held1,False,True,1.2588709592819214,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000102,eval_held_recomb,binding,dry_wet,held1,False,True,1.2359635829925537,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000103,eval_held_recomb,binding,dry_wet,held1,True,False,-1.1484763026237488,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000104,eval_held_recomb,binding,dry_wet,held0,True,True,0.8591238856315613,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000105,eval_held_recomb,binding,dry_wet,held0,False,False,-0.6224814057350159,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000106,eval_held_recomb,binding,dry_wet,held0,False,False,-0.7553275227546692,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000107,eval_held_recomb,binding,dry_wet,held0,True,True,0.6033854782581329,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000108,eval_held_recomb,binding,dry_wet,held1,True,True,1.176587551832199,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000109,eval_held_recomb,binding,dry_wet,held1,False,False,-1.109104037284851,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000110,eval_held_recomb,binding,dry_wet,held1,False,False,-1.149504840373993,wet,dry,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000111,eval_held_recomb,binding,dry_wet,held1,True,True,1.051952213048935,dry,wet,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000112,eval_held_recomb,binding,unlocked_locked,held0,True,False,-2.0741476118564606,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000113,eval_held_recomb,binding,unlocked_locked,held0,False,True,2.041364312171936,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000114,eval_held_recomb,binding,unlocked_locked,held0,False,True,2.1958722174167633,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000115,eval_held_recomb,binding,unlocked_locked,held0,True,False,-1.9829667210578918,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000116,eval_held_recomb,binding,unlocked_locked,held1,True,False,-1.513687252998352,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000117,eval_held_recomb,binding,unlocked_locked,held1,False,True,1.387662649154663,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000118,eval_held_recomb,binding,unlocked_locked,held1,False,True,1.5086723566055298,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000119,eval_held_recomb,binding,unlocked_locked,held1,True,False,-1.3183422684669495,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000120,eval_held_recomb,binding,unlocked_locked,held0,True,True,1.0923005938529968,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000121,eval_held_recomb,binding,unlocked_locked,held0,False,False,-0.9238433837890625,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000122,eval_held_recomb,binding,unlocked_locked,held0,False,False,-0.7487706542015076,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000123,eval_held_recomb,binding,unlocked_locked,held0,True,True,1.1454313397407532,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000124,eval_held_recomb,binding,unlocked_locked,held1,True,True,1.4371907711029053,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000125,eval_held_recomb,binding,unlocked_locked,held1,False,False,-1.2208062410354614,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000126,eval_held_recomb,binding,unlocked_locked,held1,False,False,-1.3916654586791992,locked,unlocked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000127,eval_held_recomb,binding,unlocked_locked,held1,True,True,1.2304409742355347,unlocked,locked,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000128,eval_held_recomb,binding,empty_full,held0,True,True,3.1018460988998413,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000129,eval_held_recomb,binding,empty_full,held0,False,False,-3.049296021461487,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000130,eval_held_recomb,binding,empty_full,held0,False,False,-3.2654194831848145,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000131,eval_held_recomb,binding,empty_full,held0,True,True,3.1945913434028625,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000132,eval_held_recomb,binding,empty_full,held1,True,True,3.7027413845062256,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000133,eval_held_recomb,binding,empty_full,held1,False,False,-3.3597474098205566,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000134,eval_held_recomb,binding,empty_full,held1,False,False,-3.6312999725341797,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000135,eval_held_recomb,binding,empty_full,held1,True,True,3.4273018836975098,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000136,eval_held_recomb,binding,empty_full,held0,True,False,-5.123626232147217,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000137,eval_held_recomb,binding,empty_full,held0,False,True,5.260055303573608,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000138,eval_held_recomb,binding,empty_full,held0,False,True,5.224958658218384,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000139,eval_held_recomb,binding,empty_full,held0,True,False,-5.3074915409088135,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000140,eval_held_recomb,binding,empty_full,held1,True,False,-4.27139687538147,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000141,eval_held_recomb,binding,empty_full,held1,False,True,4.223275780677795,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000142,eval_held_recomb,binding,empty_full,held1,False,True,4.319497227668762,full,empty,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000143,eval_held_recomb,binding,empty_full,held1,True,False,-4.1489417552948,empty,full,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000144,eval_held_recomb,binding,cold_hot,held0,True,True,0.7116957902908325,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000145,eval_held_recomb,binding,cold_hot,held0,False,False,-0.6467806100845337,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000146,eval_held_recomb,binding,cold_hot,held0,False,False,-0.7907429337501526,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000147,eval_held_recomb,binding,cold_hot,held0,True,True,0.7539997696876526,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000148,eval_held_recomb,binding,cold_hot,held1,True,True,0.7974015474319458,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000149,eval_held_recomb,binding,cold_hot,held1,False,False,-0.7699542343616486,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000150,eval_held_recomb,binding,cold_hot,held1,False,False,-0.7847310304641724,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000151,eval_held_recomb,binding,cold_hot,held1,True,True,0.8222365975379944,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000152,eval_held_recomb,binding,cold_hot,held0,True,False,-2.0471325516700745,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000153,eval_held_recomb,binding,cold_hot,held0,False,True,2.105916440486908,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000154,eval_held_recomb,binding,cold_hot,held0,False,True,1.9951488971710205,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000155,eval_held_recomb,binding,cold_hot,held0,True,False,-2.0466591715812683,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000156,eval_held_recomb,binding,cold_hot,held1,True,False,-0.9546670317649841,cold,hot,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000157,eval_held_recomb,binding,cold_hot,held1,False,True,1.1442012786865234,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000158,eval_held_recomb,binding,cold_hot,held1,False,True,1.0053605437278748,hot,cold,,seed43022_first_basin,view,chck_90M
seed43022_first_basin:view:chck_90M,S199_eval_000159,eval_held_recomb,binding,cold_hot,held1,True,False,-1.0669713020324707,cold,hot,,seed43022_first_basin,view,chck_90M
